"tick","Res Queue Mean","Ser Queue Mean","Quality Mean","Rank Mean"
70.0,19.0,NaN,Infinity,18.109216568917102
71.0,19.0,NaN,Infinity,18.109216568917102
72.0,19.0,NaN,Infinity,18.109216568917102
73.0,19.0,NaN,Infinity,18.109216568917102
74.0,19.0,NaN,Infinity,18.109216568917102
75.0,19.0,NaN,Infinity,18.109216568917102
76.0,19.0,NaN,Infinity,18.109216568917102
77.0,19.0,NaN,Infinity,18.109216568917102
78.0,19.0,NaN,Infinity,18.109216568917102
79.0,19.0,NaN,Infinity,18.109216568917102
80.0,19.0,NaN,Infinity,18.109216568917102
81.0,21.0,NaN,Infinity,18.109216568917102
82.0,21.0,NaN,Infinity,18.109216568917102
83.0,21.0,NaN,Infinity,18.109216568917102
84.0,21.0,NaN,Infinity,18.109216568917102
85.0,21.0,NaN,Infinity,18.109216568917102
86.0,21.0,NaN,Infinity,18.109216568917102
87.0,21.0,NaN,Infinity,18.109216568917102
88.0,21.0,NaN,Infinity,18.109216568917102
89.0,20.0,NaN,Infinity,18.109216568917102
90.0,20.0,NaN,Infinity,18.109216568917102
91.0,20.0,NaN,Infinity,18.109216568917102
92.0,20.0,NaN,Infinity,18.109216568917102
93.0,20.0,NaN,Infinity,18.109216568917102
94.0,20.0,NaN,Infinity,18.109216568917102
95.0,20.0,NaN,Infinity,18.109216568917102
96.0,20.0,NaN,Infinity,18.109216568917102
97.0,18.0,NaN,Infinity,18.109216568917102
98.0,18.0,NaN,Infinity,18.109216568917102
99.0,18.0,NaN,Infinity,18.109216568917102
100.0,17.0,NaN,Infinity,18.109216568917102
101.0,17.0,NaN,Infinity,18.109216568917102
102.0,17.0,NaN,Infinity,18.109216568917102
103.0,17.0,NaN,Infinity,18.109216568917102
104.0,17.0,NaN,Infinity,18.109216568917102
105.0,17.0,NaN,Infinity,18.109216568917102
106.0,17.0,NaN,Infinity,18.109216568917102
107.0,17.0,NaN,Infinity,18.109216568917102
108.0,17.0,NaN,Infinity,18.109216568917102
109.0,17.0,NaN,Infinity,18.109216568917102
110.0,17.0,NaN,Infinity,18.109216568917102
111.0,20.0,NaN,Infinity,18.109216568917102
112.0,20.0,NaN,Infinity,18.109216568917102
113.0,20.0,NaN,Infinity,18.109216568917102
114.0,20.0,NaN,Infinity,18.109216568917102
115.0,20.0,NaN,Infinity,18.109216568917102
116.0,20.0,NaN,Infinity,18.109216568917102
117.0,20.0,NaN,Infinity,18.109216568917102
118.0,20.0,NaN,Infinity,18.109216568917102
119.0,20.0,NaN,Infinity,18.109216568917102
120.0,20.0,NaN,Infinity,18.109216568917102
121.0,20.0,NaN,Infinity,18.109216568917102
122.0,20.0,NaN,Infinity,18.109216568917102
123.0,20.0,NaN,Infinity,18.109216568917102
124.0,26.0,NaN,Infinity,18.109216568917102
125.0,26.0,NaN,Infinity,18.109216568917102
126.0,26.0,NaN,Infinity,18.109216568917102
127.0,26.0,NaN,Infinity,18.109216568917102
128.0,26.0,NaN,Infinity,18.109216568917102
129.0,26.0,NaN,Infinity,18.109216568917102
130.0,26.0,NaN,Infinity,18.109216568917102
131.0,26.0,NaN,Infinity,18.109216568917102
132.0,26.0,NaN,Infinity,18.109216568917102
133.0,31.0,NaN,Infinity,18.109216568917102
134.0,31.0,NaN,Infinity,18.109216568917102
135.0,31.0,NaN,Infinity,18.109216568917102
136.0,31.0,NaN,Infinity,18.109216568917102
137.0,31.0,NaN,Infinity,18.109216568917102
138.0,31.0,NaN,Infinity,18.109216568917102
139.0,31.0,NaN,Infinity,18.109216568917102
140.0,31.0,NaN,Infinity,18.109216568917102
141.0,31.0,NaN,Infinity,18.109216568917102
142.0,31.0,NaN,Infinity,18.109216568917102
143.0,31.0,NaN,Infinity,18.109216568917102
144.0,31.0,NaN,Infinity,18.109216568917102
145.0,31.0,NaN,Infinity,18.109216568917102
146.0,31.0,NaN,Infinity,18.109216568917102
147.0,31.0,NaN,Infinity,18.109216568917102
148.0,30.0,NaN,Infinity,18.109216568917102
149.0,30.0,NaN,Infinity,18.109216568917102
150.0,30.0,NaN,Infinity,18.109216568917102
151.0,30.0,NaN,Infinity,18.109216568917102
152.0,29.0,NaN,Infinity,18.109216568917102
153.0,29.0,NaN,Infinity,18.109216568917102
154.0,29.0,NaN,Infinity,18.109216568917102
155.0,29.0,NaN,Infinity,18.109216568917102
156.0,29.0,NaN,Infinity,18.109216568917102
157.0,29.0,NaN,Infinity,18.109216568917102
158.0,29.0,NaN,Infinity,18.109216568917102
159.0,28.0,NaN,Infinity,18.109216568917102
160.0,28.0,NaN,Infinity,18.109216568917102
161.0,28.0,NaN,Infinity,18.109216568917102
162.0,28.0,NaN,Infinity,18.109216568917102
163.0,28.0,NaN,Infinity,18.109216568917102
164.0,28.0,NaN,Infinity,18.109216568917102
165.0,26.0,NaN,Infinity,18.109216568917102
166.0,26.0,NaN,Infinity,18.109216568917102
167.0,26.0,NaN,Infinity,18.109216568917102
168.0,26.0,NaN,Infinity,18.109216568917102
169.0,26.0,NaN,Infinity,18.109216568917102
170.0,26.0,NaN,Infinity,18.109216568917102
171.0,26.0,NaN,Infinity,18.109216568917102
172.0,25.0,NaN,Infinity,18.109216568917102
173.0,25.0,NaN,Infinity,18.109216568917102
174.0,24.0,NaN,Infinity,18.109216568917102
175.0,24.0,NaN,Infinity,18.109216568917102
176.0,24.0,NaN,Infinity,18.109216568917102
177.0,24.0,NaN,Infinity,18.109216568917102
178.0,24.0,NaN,Infinity,18.109216568917102
179.0,24.0,NaN,Infinity,18.109216568917102
180.0,24.0,NaN,Infinity,18.109216568917102
181.0,24.0,NaN,Infinity,18.109216568917102
182.0,24.0,NaN,Infinity,18.109216568917102
183.0,22.0,NaN,Infinity,18.109216568917102
184.0,22.0,NaN,Infinity,18.109216568917102
185.0,22.0,NaN,Infinity,18.109216568917102
186.0,22.0,NaN,Infinity,18.109216568917102
187.0,22.0,NaN,Infinity,18.109216568917102
188.0,22.0,NaN,Infinity,18.109216568917102
189.0,22.0,NaN,Infinity,18.109216568917102
190.0,22.0,NaN,Infinity,18.109216568917102
191.0,22.0,NaN,Infinity,18.109216568917102
192.0,22.0,NaN,Infinity,18.109216568917102
193.0,21.0,NaN,Infinity,18.109216568917102
194.0,21.0,NaN,Infinity,18.109216568917102
195.0,21.0,NaN,Infinity,18.109216568917102
196.0,21.0,NaN,Infinity,18.109216568917102
197.0,21.0,NaN,Infinity,18.109216568917102
198.0,21.0,NaN,Infinity,18.109216568917102
199.0,21.0,NaN,Infinity,18.109216568917102
200.0,21.0,NaN,Infinity,18.109216568917102
201.0,21.0,NaN,Infinity,18.109216568917102
202.0,21.0,NaN,Infinity,18.109216568917102
203.0,21.0,NaN,Infinity,18.109216568917102
204.0,20.0,NaN,Infinity,18.109216568917102
205.0,20.0,NaN,Infinity,18.109216568917102
206.0,20.0,NaN,Infinity,18.109216568917102
207.0,20.0,NaN,Infinity,18.109216568917102
208.0,20.0,NaN,Infinity,18.109216568917102
209.0,20.0,NaN,Infinity,18.109216568917102
210.0,20.0,NaN,Infinity,18.109216568917102
211.0,20.0,NaN,Infinity,18.109216568917102
212.0,20.0,NaN,Infinity,18.109216568917102
213.0,20.0,NaN,Infinity,18.109216568917102
214.0,20.0,NaN,Infinity,18.109216568917102
215.0,20.0,NaN,Infinity,18.109216568917102
216.0,20.0,NaN,Infinity,18.109216568917102
217.0,24.0,NaN,Infinity,18.109216568917102
218.0,24.0,NaN,Infinity,18.109216568917102
219.0,24.0,NaN,Infinity,18.109216568917102
220.0,24.0,NaN,Infinity,18.109216568917102
221.0,24.0,NaN,Infinity,18.109216568917102
222.0,24.0,NaN,Infinity,18.109216568917102
223.0,24.0,NaN,Infinity,18.109216568917102
224.0,24.0,NaN,Infinity,18.109216568917102
225.0,22.0,NaN,Infinity,18.109216568917102
226.0,22.0,NaN,Infinity,18.109216568917102
227.0,22.0,NaN,Infinity,18.109216568917102
228.0,21.0,NaN,Infinity,18.109216568917102
229.0,21.0,NaN,Infinity,18.109216568917102
230.0,21.0,NaN,Infinity,18.109216568917102
231.0,21.0,NaN,Infinity,18.109216568917102
232.0,21.0,NaN,Infinity,18.109216568917102
233.0,21.0,NaN,Infinity,18.109216568917102
234.0,21.0,NaN,Infinity,18.109216568917102
235.0,27.0,NaN,Infinity,18.109216568917102
236.0,27.0,NaN,Infinity,18.109216568917102
237.0,32.0,NaN,Infinity,18.109216568917102
238.0,32.0,NaN,Infinity,18.109216568917102
239.0,31.0,NaN,Infinity,18.109216568917102
240.0,30.0,NaN,Infinity,18.109216568917102
241.0,30.0,NaN,Infinity,18.109216568917102
242.0,30.0,NaN,Infinity,18.109216568917102
243.0,30.0,NaN,Infinity,18.109216568917102
244.0,30.0,NaN,Infinity,18.109216568917102
245.0,30.0,NaN,Infinity,18.109216568917102
246.0,30.0,NaN,Infinity,18.109216568917102
247.0,30.0,NaN,Infinity,18.109216568917102
248.0,30.0,NaN,Infinity,18.109216568917102
249.0,30.0,NaN,Infinity,18.109216568917102
250.0,30.0,NaN,Infinity,18.109216568917102
251.0,28.0,NaN,Infinity,18.109216568917102
252.0,28.0,NaN,Infinity,18.109216568917102
253.0,28.0,NaN,Infinity,18.109216568917102
254.0,28.0,NaN,Infinity,18.109216568917102
255.0,28.0,NaN,Infinity,18.109216568917102
256.0,28.0,NaN,Infinity,18.109216568917102
257.0,28.0,NaN,Infinity,18.109216568917102
258.0,28.0,NaN,Infinity,18.109216568917102
259.0,28.0,NaN,Infinity,18.109216568917102
260.0,28.0,NaN,Infinity,18.109216568917102
261.0,27.0,NaN,Infinity,18.109216568917102
262.0,27.0,NaN,Infinity,18.109216568917102
263.0,25.0,NaN,Infinity,18.109216568917102
264.0,24.0,NaN,Infinity,18.109216568917102
265.0,24.0,NaN,Infinity,18.109216568917102
266.0,24.0,NaN,Infinity,18.109216568917102
267.0,24.0,NaN,Infinity,18.109216568917102
268.0,24.0,NaN,Infinity,18.109216568917102
269.0,24.0,NaN,Infinity,18.109216568917102
270.0,24.0,NaN,Infinity,18.109216568917102
271.0,24.0,NaN,Infinity,18.109216568917102
272.0,30.0,NaN,Infinity,18.109216568917102
273.0,29.0,NaN,Infinity,18.109216568917102
274.0,29.0,NaN,Infinity,18.109216568917102
275.0,29.0,NaN,Infinity,18.109216568917102
276.0,29.0,NaN,Infinity,18.109216568917102
277.0,29.0,NaN,Infinity,18.109216568917102
278.0,29.0,NaN,Infinity,18.109216568917102
279.0,29.0,NaN,Infinity,18.109216568917102
280.0,29.0,NaN,Infinity,18.109216568917102
281.0,29.0,NaN,Infinity,18.109216568917102
282.0,29.0,NaN,Infinity,18.109216568917102
283.0,29.0,NaN,Infinity,18.109216568917102
284.0,27.0,NaN,Infinity,18.109216568917102
285.0,27.0,NaN,Infinity,18.109216568917102
286.0,27.0,NaN,Infinity,18.109216568917102
287.0,27.0,NaN,Infinity,18.109216568917102
288.0,27.0,NaN,Infinity,18.109216568917102
289.0,26.0,NaN,Infinity,18.109216568917102
290.0,26.0,NaN,Infinity,18.109216568917102
291.0,26.0,NaN,Infinity,18.109216568917102
292.0,26.0,NaN,Infinity,18.109216568917102
293.0,26.0,NaN,Infinity,18.109216568917102
294.0,26.0,NaN,Infinity,18.109216568917102
295.0,26.0,NaN,Infinity,18.109216568917102
296.0,26.0,NaN,Infinity,18.109216568917102
297.0,30.0,NaN,Infinity,18.109216568917102
298.0,33.0,NaN,Infinity,18.109216568917102
299.0,33.0,NaN,Infinity,18.109216568917102
300.0,35.0,NaN,Infinity,18.109216568917102
301.0,39.0,NaN,Infinity,18.109216568917102
302.0,39.0,NaN,Infinity,18.109216568917102
303.0,39.0,NaN,Infinity,18.109216568917102
304.0,39.0,NaN,Infinity,18.109216568917102
305.0,39.0,NaN,Infinity,18.109216568917102
306.0,38.0,NaN,Infinity,18.109216568917102
307.0,38.0,NaN,Infinity,18.109216568917102
308.0,36.0,NaN,Infinity,18.109216568917102
309.0,36.0,NaN,Infinity,18.109216568917102
310.0,36.0,NaN,Infinity,18.109216568917102
311.0,36.0,NaN,Infinity,18.109216568917102
312.0,36.0,NaN,Infinity,18.109216568917102
313.0,36.0,NaN,Infinity,18.109216568917102
314.0,36.0,NaN,Infinity,18.109216568917102
315.0,36.0,NaN,Infinity,18.109216568917102
316.0,36.0,NaN,Infinity,18.109216568917102
317.0,35.0,NaN,Infinity,18.109216568917102
318.0,39.0,NaN,Infinity,18.109216568917102
319.0,39.0,NaN,Infinity,18.109216568917102
320.0,39.0,NaN,Infinity,18.109216568917102
321.0,39.0,NaN,Infinity,18.109216568917102
322.0,39.0,NaN,Infinity,18.109216568917102
323.0,38.0,NaN,Infinity,18.109216568917102
324.0,38.0,NaN,Infinity,18.109216568917102
325.0,37.0,NaN,Infinity,18.109216568917102
326.0,37.0,NaN,Infinity,18.109216568917102
327.0,40.0,NaN,Infinity,18.109216568917102
328.0,40.0,NaN,Infinity,18.109216568917102
329.0,40.0,NaN,Infinity,18.109216568917102
330.0,40.0,NaN,Infinity,18.109216568917102
331.0,40.0,NaN,Infinity,18.109216568917102
332.0,40.0,NaN,Infinity,18.109216568917102
333.0,40.0,NaN,Infinity,18.109216568917102
334.0,40.0,NaN,Infinity,18.109216568917102
335.0,39.0,NaN,Infinity,18.109216568917102
336.0,39.0,NaN,Infinity,18.109216568917102
337.0,39.0,NaN,Infinity,18.109216568917102
338.0,39.0,NaN,Infinity,18.109216568917102
339.0,36.0,NaN,Infinity,18.109216568917102
340.0,36.0,NaN,Infinity,18.109216568917102
341.0,42.0,NaN,Infinity,18.109216568917102
342.0,42.0,NaN,Infinity,18.109216568917102
343.0,41.0,NaN,Infinity,18.109216568917102
344.0,41.0,NaN,Infinity,18.109216568917102
345.0,41.0,NaN,Infinity,18.109216568917102
346.0,41.0,NaN,Infinity,18.109216568917102
347.0,41.0,NaN,Infinity,18.109216568917102
348.0,41.0,NaN,Infinity,18.109216568917102
349.0,41.0,NaN,Infinity,18.109216568917102
350.0,41.0,NaN,Infinity,18.109216568917102
351.0,41.0,NaN,Infinity,18.109216568917102
352.0,40.0,NaN,Infinity,18.109216568917102
353.0,40.0,NaN,Infinity,18.109216568917102
354.0,40.0,NaN,Infinity,18.109216568917102
355.0,40.0,NaN,Infinity,18.109216568917102
356.0,40.0,NaN,Infinity,18.109216568917102
357.0,40.0,NaN,Infinity,18.109216568917102
358.0,44.0,NaN,Infinity,18.109216568917102
359.0,44.0,NaN,Infinity,18.109216568917102
360.0,44.0,NaN,Infinity,18.109216568917102
361.0,44.0,NaN,Infinity,18.109216568917102
362.0,49.0,NaN,Infinity,18.109216568917102
363.0,49.0,NaN,Infinity,18.109216568917102
364.0,49.0,NaN,Infinity,18.109216568917102
365.0,49.0,NaN,Infinity,18.109216568917102
366.0,49.0,NaN,Infinity,18.109216568917102
367.0,49.0,NaN,Infinity,18.109216568917102
368.0,48.0,NaN,Infinity,18.109216568917102
369.0,48.0,NaN,Infinity,18.109216568917102
370.0,48.0,NaN,Infinity,18.109216568917102
371.0,47.0,NaN,Infinity,18.109216568917102
372.0,47.0,NaN,Infinity,18.109216568917102
373.0,49.0,NaN,Infinity,18.109216568917102
374.0,49.0,NaN,Infinity,18.109216568917102
375.0,49.0,NaN,Infinity,18.109216568917102
376.0,47.0,NaN,Infinity,18.109216568917102
377.0,47.0,NaN,Infinity,18.109216568917102
378.0,47.0,NaN,Infinity,18.109216568917102
379.0,47.0,NaN,Infinity,18.109216568917102
380.0,47.0,NaN,Infinity,18.109216568917102
381.0,47.0,NaN,Infinity,18.109216568917102
382.0,46.0,NaN,Infinity,18.109216568917102
383.0,46.0,NaN,Infinity,18.109216568917102
384.0,46.0,NaN,Infinity,18.109216568917102
385.0,46.0,NaN,Infinity,18.109216568917102
386.0,46.0,NaN,Infinity,18.109216568917102
387.0,48.0,NaN,Infinity,18.109216568917102
388.0,47.0,NaN,Infinity,18.109216568917102
389.0,47.0,NaN,Infinity,18.109216568917102
390.0,47.0,NaN,Infinity,18.109216568917102
391.0,47.0,NaN,Infinity,18.109216568917102
392.0,47.0,NaN,Infinity,18.109216568917102
393.0,47.0,NaN,Infinity,18.109216568917102
394.0,47.0,NaN,Infinity,18.109216568917102
395.0,47.0,NaN,Infinity,18.109216568917102
396.0,47.0,NaN,Infinity,18.109216568917102
397.0,51.0,NaN,Infinity,18.109216568917102
398.0,51.0,NaN,Infinity,18.109216568917102
399.0,51.0,NaN,Infinity,18.109216568917102
400.0,55.0,NaN,Infinity,18.109216568917102
401.0,55.0,NaN,Infinity,18.109216568917102
402.0,51.0,NaN,Infinity,18.109216568917102
403.0,51.0,NaN,Infinity,18.109216568917102
404.0,51.0,NaN,Infinity,18.109216568917102
405.0,51.0,NaN,Infinity,18.109216568917102
406.0,51.0,NaN,Infinity,18.109216568917102
407.0,51.0,NaN,Infinity,18.109216568917102
408.0,49.0,NaN,Infinity,18.109216568917102
409.0,49.0,NaN,Infinity,18.109216568917102
410.0,49.0,NaN,Infinity,18.109216568917102
411.0,49.0,NaN,Infinity,18.109216568917102
412.0,49.0,NaN,Infinity,18.109216568917102
413.0,49.0,NaN,Infinity,18.109216568917102
414.0,49.0,NaN,Infinity,18.109216568917102
415.0,49.0,NaN,Infinity,18.109216568917102
416.0,49.0,NaN,Infinity,18.109216568917102
417.0,49.0,NaN,Infinity,18.109216568917102
418.0,49.0,NaN,Infinity,18.109216568917102
419.0,49.0,NaN,Infinity,18.109216568917102
420.0,49.0,NaN,Infinity,18.109216568917102
421.0,49.0,NaN,Infinity,18.109216568917102
422.0,49.0,NaN,Infinity,18.109216568917102
423.0,49.0,NaN,Infinity,18.109216568917102
424.0,49.0,NaN,Infinity,18.109216568917102
425.0,47.0,NaN,Infinity,18.109216568917102
426.0,47.0,NaN,Infinity,18.109216568917102
427.0,47.0,NaN,Infinity,18.109216568917102
428.0,47.0,NaN,Infinity,18.109216568917102
429.0,47.0,NaN,Infinity,18.109216568917102
430.0,47.0,NaN,Infinity,18.109216568917102
431.0,47.0,NaN,Infinity,18.109216568917102
432.0,47.0,NaN,Infinity,18.109216568917102
433.0,46.0,NaN,Infinity,18.109216568917102
434.0,46.0,NaN,Infinity,18.109216568917102
435.0,46.0,NaN,Infinity,18.109216568917102
436.0,46.0,NaN,Infinity,18.109216568917102
437.0,46.0,NaN,Infinity,18.109216568917102
438.0,46.0,NaN,Infinity,18.109216568917102
439.0,46.0,NaN,Infinity,18.109216568917102
440.0,46.0,NaN,Infinity,18.109216568917102
441.0,46.0,NaN,Infinity,18.109216568917102
442.0,46.0,NaN,Infinity,18.109216568917102
443.0,46.0,NaN,Infinity,18.109216568917102
444.0,46.0,NaN,Infinity,18.109216568917102
445.0,46.0,NaN,Infinity,18.109216568917102
446.0,46.0,NaN,Infinity,18.109216568917102
447.0,45.0,NaN,Infinity,18.109216568917102
448.0,45.0,NaN,Infinity,18.109216568917102
449.0,45.0,NaN,Infinity,18.109216568917102
450.0,44.0,NaN,Infinity,18.109216568917102
451.0,44.0,NaN,Infinity,18.109216568917102
452.0,44.0,NaN,Infinity,18.109216568917102
453.0,41.0,NaN,Infinity,18.109216568917102
454.0,41.0,NaN,Infinity,18.109216568917102
455.0,44.0,NaN,Infinity,18.109216568917102
456.0,44.0,NaN,Infinity,18.109216568917102
457.0,44.0,NaN,Infinity,18.109216568917102
458.0,44.0,NaN,Infinity,18.109216568917102
459.0,44.0,NaN,Infinity,18.109216568917102
460.0,44.0,NaN,Infinity,18.109216568917102
461.0,50.0,NaN,Infinity,18.109216568917102
462.0,49.0,NaN,Infinity,18.109216568917102
463.0,52.0,NaN,Infinity,18.109216568917102
464.0,52.0,NaN,Infinity,18.109216568917102
465.0,52.0,NaN,Infinity,18.109216568917102
466.0,52.0,NaN,Infinity,18.109216568917102
467.0,52.0,NaN,Infinity,18.109216568917102
468.0,52.0,NaN,Infinity,18.109216568917102
469.0,52.0,NaN,Infinity,18.109216568917102
470.0,51.0,NaN,Infinity,18.109216568917102
471.0,51.0,NaN,Infinity,18.109216568917102
472.0,51.0,NaN,Infinity,18.109216568917102
473.0,51.0,NaN,Infinity,18.109216568917102
474.0,51.0,NaN,Infinity,18.109216568917102
475.0,51.0,NaN,Infinity,18.109216568917102
476.0,51.0,NaN,Infinity,18.109216568917102
477.0,51.0,NaN,Infinity,18.109216568917102
478.0,51.0,NaN,Infinity,18.109216568917102
479.0,53.0,NaN,Infinity,18.109216568917102
480.0,51.0,NaN,Infinity,18.109216568917102
481.0,51.0,NaN,Infinity,18.109216568917102
482.0,51.0,NaN,Infinity,18.109216568917102
483.0,49.0,NaN,Infinity,18.109216568917102
484.0,49.0,NaN,Infinity,18.109216568917102
485.0,49.0,NaN,Infinity,18.109216568917102
486.0,49.0,NaN,Infinity,18.109216568917102
487.0,49.0,NaN,Infinity,18.109216568917102
488.0,49.0,NaN,Infinity,18.109216568917102
489.0,49.0,NaN,Infinity,18.109216568917102
490.0,47.0,NaN,Infinity,18.109216568917102
491.0,47.0,NaN,Infinity,18.109216568917102
492.0,47.0,NaN,Infinity,18.109216568917102
493.0,47.0,NaN,Infinity,18.109216568917102
494.0,47.0,NaN,Infinity,18.109216568917102
495.0,46.0,NaN,Infinity,18.109216568917102
496.0,46.0,NaN,Infinity,18.109216568917102
497.0,46.0,NaN,Infinity,18.109216568917102
498.0,46.0,NaN,Infinity,18.109216568917102
499.0,48.0,NaN,Infinity,18.109216568917102
500.0,48.0,NaN,Infinity,18.109216568917102
501.0,48.0,NaN,Infinity,18.109216568917102
502.0,48.0,NaN,Infinity,18.109216568917102
503.0,48.0,NaN,Infinity,18.109216568917102
504.0,48.0,NaN,Infinity,18.109216568917102
505.0,48.0,NaN,Infinity,18.109216568917102
506.0,48.0,NaN,Infinity,18.109216568917102
507.0,48.0,NaN,Infinity,18.109216568917102
508.0,48.0,NaN,Infinity,18.109216568917102
509.0,48.0,NaN,Infinity,18.109216568917102
510.0,48.0,NaN,Infinity,18.109216568917102
511.0,48.0,NaN,Infinity,18.109216568917102
512.0,48.0,NaN,Infinity,18.109216568917102
513.0,48.0,NaN,Infinity,18.109216568917102
514.0,48.0,NaN,Infinity,18.109216568917102
515.0,48.0,NaN,Infinity,18.109216568917102
516.0,48.0,NaN,Infinity,18.109216568917102
517.0,48.0,NaN,Infinity,18.109216568917102
518.0,46.0,NaN,Infinity,18.109216568917102
519.0,46.0,NaN,Infinity,18.109216568917102
520.0,46.0,NaN,Infinity,18.109216568917102
521.0,46.0,NaN,Infinity,18.109216568917102
522.0,46.0,NaN,Infinity,18.109216568917102
523.0,46.0,NaN,Infinity,18.109216568917102
524.0,45.0,NaN,Infinity,18.109216568917102
525.0,47.0,NaN,Infinity,18.109216568917102
526.0,47.0,NaN,Infinity,18.109216568917102
527.0,47.0,NaN,Infinity,18.109216568917102
528.0,47.0,NaN,Infinity,18.109216568917102
529.0,47.0,NaN,Infinity,18.109216568917102
530.0,46.0,NaN,Infinity,18.109216568917102
531.0,46.0,NaN,Infinity,18.109216568917102
532.0,50.0,NaN,Infinity,18.109216568917102
533.0,50.0,NaN,Infinity,18.109216568917102
534.0,50.0,NaN,Infinity,18.109216568917102
535.0,48.0,NaN,Infinity,18.109216568917102
536.0,48.0,NaN,Infinity,18.109216568917102
537.0,48.0,NaN,Infinity,18.109216568917102
538.0,48.0,NaN,Infinity,18.109216568917102
539.0,48.0,NaN,Infinity,18.109216568917102
540.0,48.0,NaN,Infinity,18.109216568917102
541.0,48.0,NaN,Infinity,18.109216568917102
542.0,48.0,NaN,Infinity,18.109216568917102
543.0,48.0,NaN,Infinity,18.109216568917102
544.0,48.0,NaN,Infinity,18.109216568917102
545.0,48.0,NaN,Infinity,18.109216568917102
546.0,48.0,NaN,Infinity,18.109216568917102
547.0,48.0,NaN,Infinity,18.109216568917102
548.0,48.0,NaN,Infinity,18.109216568917102
549.0,48.0,NaN,Infinity,18.109216568917102
550.0,48.0,NaN,Infinity,18.109216568917102
551.0,48.0,NaN,Infinity,18.109216568917102
552.0,48.0,NaN,Infinity,18.109216568917102
553.0,48.0,NaN,Infinity,18.109216568917102
554.0,48.0,NaN,Infinity,18.109216568917102
555.0,48.0,NaN,Infinity,18.109216568917102
556.0,48.0,NaN,Infinity,18.109216568917102
557.0,48.0,NaN,Infinity,18.109216568917102
558.0,48.0,NaN,Infinity,18.109216568917102
