Tick,Quality,type,Task
235.3,6.9424041832205745,Order345-7,Task 31182
236.3,15.316109497676507,Order345-2,Task 31177
238.3,11.183836583047423,Order354-6,Task 31191
242.3,16.41568103211276,Order354-5,Task 31190
247.3,9.366399791663133,Order354-9,Task 31194
249.3,8.04014510508925,Order354-10,Task 31195
251.3,11.369580094386386,Order354-4,Task 31189
252.3,7.0903831489125055,Order354-2,Task 31187
258.3,10.084286129854092,Order354-3,Task 31188
261.3,10.99779555962072,Order354-8,Task 31193
261.3,8.115864746469994,Order351-2,Task 31197
263.3,25.88523327483921,Order351-10,Task 31205
268.3,7.758888985196181,Order351-6,Task 31201
277.3,13.22537411500884,Order351-9,Task 31204
278.3,8.34052376346992,Order351-7,Task 31202
282.3,15.026736470530633,Order351-4,Task 31199
288.3,7.208596629089668,Order351-5,Task 31200
289.3,9.759552168569368,Order351-3,Task 31198
289.3,16.541168166313,Order351-8,Task 31203
291.3,7.207588075976773,Order345-1,Task 31206
297.3,14.672679590229743,Order345-5,Task 31210
298.3,7.456468223771098,Order345-9,Task 31214
302.3,17.032378230522035,Order345-2,Task 31207
303.3,7.483650312392166,Order345-3,Task 31208
306.3,17.03962792100586,Order345-6,Task 31211
306.3,16.652081304668563,Order345-8,Task 31213
308.3,7.980295846547069,Order345-4,Task 31209
310.3,9.110642621255897,Order354-1,Task 31216
310.3,7.574326403362187,Order345-7,Task 31212
313.3,21.135624676630975,Order354-3,Task 31218
314.3,15.44144818216666,Order354-8,Task 31223
315.3,7.24825447069083,Order354-2,Task 31217
316.3,28.244724133686997,Order354-6,Task 31221
317.3,10.724682782671518,Order350-1,Task 31226
318.3,13.522612372189982,Order345-10,Task 31215
318.3,22.527270347221393,Order354-9,Task 31224
326.3,15.098729915540677,Order350-4,Task 31229
327.3,18.140370964876634,Order354-7,Task 31222
328.3,1.9210509287677455,Order354-10,Task 31225
330.3,7.923243778264555,Order350-8,Task 31233
334.3,12.41483549389865,Order350-7,Task 31232
335.3,5.8044129379177445,Order354-4,Task 31219
336.3,7.521268097387607,Order350-5,Task 31230
340.3,6.820702499617399,Order350-6,Task 31231
341.3,23.94715092495279,Order354-5,Task 31220
342.3,7.453868632892883,Order350-2,Task 31227
344.3,14.768963370784064,Order350-9,Task 31234
346.3,18.06241288366924,Order351-4,Task 31238
348.3,16.72837068060893,Order351-1,Task 31235
350.3,7.728951185696156,Order350-3,Task 31228
351.3,7.411461392139142,Order351-7,Task 31241
355.3,12.887177829629564,Order351-3,Task 31237
359.3,11.240681016520337,Order351-9,Task 31243
360.3,7.644074014023274,Order351-5,Task 31239
362.3,17.66642726436086,Order351-8,Task 31242
365.3,7.186230517215996,Order351-2,Task 31236
368.3,7.217316841835574,Order351-6,Task 31240
369.3,7.927681295878388,Order348-1,Task 31245
369.3,13.241561169377867,Order348-7,Task 31251
370.3,8.140839273121252,Order348-3,Task 31247
373.3,7.4624818724963715,Order348-8,Task 31252
380.3,17.611763292801427,Order348-5,Task 31249
380.3,16.932342877340574,Order348-4,Task 31248
385.3,23.74306175584556,Order348-9,Task 31253
391.3,12.417451290882907,Order348-10,Task 31254
391.3,6.983008231813607,Order348-2,Task 31246
393.3,13.985746135002037,Order345-4,Task 31258
393.3,12.50589289021491,Order348-6,Task 31250
395.3,4.6669477594990285,Order345-3,Task 31257
398.3,3.6329833713765627,Order345-8,Task 31262
401.3,3.3643752864739724,Order345-2,Task 31256
402.3,9.756533788587998,Order345-6,Task 31260
402.3,7.411166199901585,Order345-7,Task 31261
405.3,2.236137548011662,Order345-1,Task 31255
406.3,26.904213657985604,Order350-7,Task 31281
409.3,25.986973363363504,Order345-10,Task 31264
410.3,7.842374714653206,Order350-2,Task 31276
411.3,22.264350308636153,Order345-5,Task 31259
412.3,6.966985522882418,Order345-9,Task 31263
413.3,22.183908450717425,Order349-10,Task 31274
414.3,7.5011898383842475,Order350-8,Task 31282
417.3,22.54515261266663,Order350-1,Task 31275
418.3,23.68321586152865,Order349-7,Task 31271
421.3,8.69148185247441,Order350-3,Task 31277
422.3,16.634498655580796,Order349-9,Task 31273
426.3,7.754346020778808,Order349-4,Task 31268
427.3,7.76284680861105,Order349-3,Task 31267
428.3,21.32628814648271,Order350-9,Task 31283
433.3,15.568376192825035,Order349-1,Task 31265
437.3,16.369747925160503,Order349-8,Task 31272
441.3,19.153385908766843,Order349-2,Task 31266
441.3,7.689143899820788,Order350-6,Task 31280
448.3,7.258204516135965,Order350-5,Task 31279
448.3,18.443401721951147,Order349-5,Task 31269
451.3,14.203346203883557,Order350-4,Task 31278
451.3,7.85692652620679,Order349-4,Task 31287
454.3,7.865332905111573,Order349-3,Task 31286
458.3,12.794762575917197,Order349-6,Task 31270
462.3,7.768448340979518,Order349-8,Task 31291
466.3,17.53304625718792,Order349-5,Task 31288
466.3,13.942513798941173,Order349-10,Task 31293
468.3,18.42180592339981,Order349-7,Task 31290
468.3,14.881405397817055,Order352-6,Task 31299
470.3,9.673131698938983,Order349-2,Task 31285
471.3,19.665412572749588,Order352-5,Task 31298
472.3,21.246476780720105,Order352-6,Task 31308
473.3,15.377616300161737,Order349-1,Task 31284
473.3,22.95016017861051,Order349-9,Task 31292
475.3,5.502541998205944,Order349-2,Task 31313
476.3,16.72851167797568,Order352-1,Task 31294
476.3,15.374836002866898,Order352-8,Task 31301
477.3,6.717154475313671,Order349-6,Task 31289
477.3,7.178770039886797,Order352-9,Task 31302
481.3,7.462267402714222,Order352-2,Task 31295
482.3,7.8043931753612945,Order352-4,Task 31297
483.3,7.248127331475899,Order352-3,Task 31296
490.3,6.909393055397767,Order352-7,Task 31300
497.3,6.7828837279379774,Order352-7,Task 31309
502.3,7.358447814486075,Order352-3,Task 31305
504.3,19.89840975572299,Order349-6,Task 31317
504.3,8.463876382192865,Order352-2,Task 31304
506.3,10.877816473336964,Order349-4,Task 31315
507.3,16.023764859753893,Order352-5,Task 31307
507.3,7.9327938624930034,Order352-9,Task 31311
509.3,7.592527612030735,Order352-4,Task 31306
510.3,12.995100341644747,Order352-8,Task 31310
511.3,25.17949725334453,Order354-1,Task 31322
512.3,27.01465006447015,Order354-6,Task 31327
512.3,16.887349995163365,Order352-1,Task 31303
512.3,12.758006994704605,Order354-3,Task 31324
512.3,12.564928897628619,Order349-7,Task 31318
516.3,15.699666134530183,Order349-9,Task 31320
516.3,16.618807880881374,Order349-3,Task 31314
516.3,6.833535833070361,Order349-8,Task 31319
517.3,14.974767070845555,Order349-5,Task 31316
520.3,6.363874263949494,Order349-10,Task 31321
521.3,15.990897604629069,Order354-10,Task 31331
522.3,21.47410926212369,Order349-1,Task 31312
523.3,18.057980422302183,Order354-2,Task 31323
526.3,17.529689137832847,Order354-7,Task 31328
535.3,12.578256059602612,Order354-4,Task 31325
539.3,16.585768415460546,Order350-7,Task 31338
539.3,14.978061112297745,Order354-9,Task 31330
541.3,9.599668091045963,Order350-2,Task 31333
545.3,16.493033820981154,Order350-1,Task 31332
550.3,12.58664245171138,Order354-8,Task 31329
556.3,18.401353574820217,Order354-5,Task 31326
557.3,15.413697508875519,Order350-9,Task 31340
559.3,7.720297062580979,Order350-6,Task 31337
561.3,9.537599655808972,Order350-8,Task 31339
562.3,19.164563342021538,Order350-5,Task 31336
565.3,15.957946702344532,Order350-3,Task 31334
565.3,1.799271964468824,Order349-2,Task 31342
566.3,6.31867065983764,Order349-5,Task 31345
568.3,4.043024867145874,Order350-4,Task 31335
568.3,3.6338693683691785,Order349-3,Task 31343
569.3,16.23941901882604,Order349-4,Task 31344
573.3,0.3950359329025799,Order349-10,Task 31350
575.3,11.165868365461483,Order349-7,Task 31347
575.3,3.3042033549571226,Order349-6,Task 31346
575.3,4.278418397489978,Order349-1,Task 31341
577.3,6.581234843909306,Order350-8,Task 31358
578.3,13.346646936897793,Order350-1,Task 31351
579.3,4.0603156316682885,Order349-8,Task 31348
579.3,5.495670730613388,Order349-9,Task 31349
581.3,21.00272741661052,Order350-5,Task 31355
582.3,17.689494322186267,Order350-9,Task 31359
582.3,12.369252054086349,Order350-7,Task 31357
583.3,11.399079274754936,Order350-2,Task 31352
584.3,14.551786562038282,Order351-1,Task 31370
587.3,6.653869859602964,Order350-3,Task 31353
589.3,11.405914924652869,Order350-4,Task 31354
593.3,2.741582376637021,Order354-5,Task 31364
593.3,9.083440945234932,Order350-6,Task 31356
595.3,7.338761085073763,Order354-10,Task 31369
596.3,11.035231105223037,Order351-8,Task 31377
596.3,16.14457601155619,Order354-2,Task 31361
597.3,19.373133817362596,Order354-3,Task 31362
598.3,2.928342360987358,Order354-9,Task 31368
598.3,22.285999606663932,Order354-1,Task 31360
600.3,13.760921612986749,Order351-2,Task 31371
601.3,25.239461948429692,Order354-6,Task 31365
602.3,16.027775544650524,Order351-4,Task 31373
606.3,8.649874800322408,Order351-6,Task 31375
607.3,17.651762957452572,Order354-7,Task 31366
607.3,27.502927224948294,Order351-10,Task 31379
610.3,22.449297479109344,Order351-7,Task 31376
615.3,-2.967181789184245,Order354-4,Task 31363
621.3,28.101777993350233,Order351-10,Task 31389
621.3,15.431677441980739,Order351-4,Task 31383
624.3,20.840165827031058,Order351-1,Task 31380
625.3,21.002553542834466,Order351-7,Task 31386
625.3,6.9653809838696965,Order351-2,Task 31381
626.3,16.33650171113738,Order351-3,Task 31372
626.3,-3.300908659924054,Order354-8,Task 31367
628.3,14.544019479402795,Order351-8,Task 31387
634.3,4.841627008934655,Order351-6,Task 31385
635.3,3.514283037421217,Order351-9,Task 31378
636.3,16.867374128743556,Order351-5,Task 31374
637.3,21.21212866216126,Order351-3,Task 31382
638.3,20.300608359073653,Order352-6,Task 31395
643.3,5.8604716353786515,Order351-9,Task 31388
644.3,13.33057019386545,Order352-1,Task 31399
645.3,12.303051995541981,Order351-5,Task 31384
648.3,17.486563298424766,Order352-8,Task 31406
648.3,24.757762728586314,Order352-4,Task 31402
649.3,1.7820416887447372,Order352-3,Task 31392
653.3,17.451768450291297,Order352-1,Task 31390
654.3,4.679503303368365,Order352-3,Task 31401
655.3,19.831916312779768,Order352-7,Task 31405
656.3,0.2184973440087863,Order352-2,Task 31400
656.3,24.793650998131877,Order352-9,Task 31398
657.3,22.738410168564172,Order352-6,Task 31404
663.3,19.915394893990047,Order352-7,Task 31396
663.3,2.8118265149271076,Order352-2,Task 31391
666.3,21.394133333637292,Order352-9,Task 31407
668.3,9.105473127334982,Order352-5,Task 31394
671.3,15.6857553466099,Order352-8,Task 31397
673.3,24.783567426564854,Order352-4,Task 31393
673.3,2.919872048663754,Order350-3,Task 31410
673.3,15.09383573895781,Order352-5,Task 31403
673.3,23.449981238738555,Order350-4,Task 31411
675.3,16.226370403674792,Order350-5,Task 31412
678.3,17.52557374847936,Order350-8,Task 31415
680.3,21.55108655346543,Order350-2,Task 31409
682.3,17.454905028423248,Order350-1,Task 31408
682.3,15.475084449200798,Order350-6,Task 31413
683.3,12.169644898609466,Order350-9,Task 31416
683.3,17.42137503363712,Order350-7,Task 31414
684.3,20.835536083316654,Order347-6,Task 31422
684.3,17.531209500241037,Order347-4,Task 31420
689.3,27.17337362319243,Order347-5,Task 31421
692.3,12.142771314944534,Order347-9,Task 31425
693.3,12.449470593659521,Order347-8,Task 31424
694.3,11.681776611730067,Order347-2,Task 31418
697.3,12.19823713178908,Order347-1,Task 31417
701.3,12.06145026103948,Order347-7,Task 31423
701.3,14.97686850381259,Order347-10,Task 31426
703.3,1.5804400686126518,Order352-6,Task 31432
704.3,11.101125764933942,Order352-8,Task 31434
704.3,12.13858065431082,Order347-3,Task 31419
707.3,12.538378031584847,Order352-3,Task 31429
710.3,17.018411328823483,Order352-7,Task 31433
712.3,22.697354499082344,Order352-9,Task 31435
715.3,17.763497094873994,Order352-5,Task 31431
715.3,18.517714252352995,Order352-4,Task 31430
716.3,9.921848601947069,Order352-3,Task 31438
718.3,12.623500421655681,Order352-8,Task 31443
720.3,15.545374510490607,Order352-1,Task 31427
722.3,21.14905344525561,Order352-7,Task 31442
723.3,12.419688805095854,Order352-2,Task 31428
724.3,16.131338228658127,Order352-6,Task 31441
725.3,-0.26104605794062574,Order352-8,Task 31452
726.3,-1.4022917920317326,Order352-9,Task 31444
727.3,25.56777229206036,Order352-4,Task 31448
728.3,11.89425541717954,Order352-5,Task 31440
730.3,12.00999000690292,Order352-2,Task 31437
732.3,-0.40060560915875476,Order349-5,Task 31458
732.3,11.455061823644032,Order352-4,Task 31439
734.3,17.03995983218518,Order352-1,Task 31445
734.3,17.340339046893398,Order352-7,Task 31451
737.3,6.344872233471218,Order352-3,Task 31447
737.3,11.958270898162729,Order352-1,Task 31436
739.3,17.334925693444056,Order352-5,Task 31449
740.3,0.5703875306002935,Order352-6,Task 31450
742.3,14.072418105372268,Order349-2,Task 31455
744.3,17.65467126708068,Order349-3,Task 31456
744.3,20.026752236985875,Order352-9,Task 31453
745.3,9.136762842210645,Order349-1,Task 31454
746.3,9.72459708888235,Order352-2,Task 31446
749.3,17.140075891830026,Order349-6,Task 31459
750.3,8.585778124664763,Order349-8,Task 31461
754.3,-0.5252347041965371,Order346-5,Task 31468
754.3,7.883272041110908,Order349-9,Task 31462
754.3,0.6493384765607133,Order349-4,Task 31457
757.3,8.604591092068532,Order349-7,Task 31460
759.3,17.529177959284254,Order349-10,Task 31463
762.3,8.77098320388645,Order346-1,Task 31464
762.3,17.501426152179114,Order346-8,Task 31471
766.3,24.116442229588678,Order348-6,Task 31479
768.3,0.5033281553530284,Order346-6,Task 31469
768.3,20.73581179941211,Order346-7,Task 31470
769.3,23.780639998827464,Order346-4,Task 31467
770.3,9.527420781162931,Order346-2,Task 31465
772.3,12.373915151858077,Order348-9,Task 31482
774.3,17.375292561159178,Order346-10,Task 31473
777.3,26.192154999918017,Order346-9,Task 31472
778.3,-0.3243972820566051,Order348-5,Task 31478
780.3,17.440075010786224,Order346-3,Task 31466
783.3,17.564692789236503,Order348-1,Task 31474
788.3,12.014701437784241,Order348-5,Task 31488
790.3,14.592367544535549,Order348-4,Task 31477
790.3,17.42419123380366,Order348-2,Task 31475
795.3,17.153644782140848,Order348-10,Task 31483
797.3,12.073341139679169,Order348-7,Task 31480
800.3,11.663996970711233,Order348-9,Task 31492
801.0,11.865868205913848,Order350-9,Task 31856
804.3,12.238720127424669,Order348-3,Task 31476
805.3,12.119666100599376,Order348-7,Task 31490
806.3,28.050163242164842,Order348-8,Task 31491
806.3,24.444715055236472,Order348-8,Task 31481
808.3,10.012821397776918,Order348-6,Task 31489
811.3,12.877770061956728,Order348-4,Task 31487
814.3,13.9358595139936,Order348-1,Task 31484
816.3,24.879305763256053,Order348-2,Task 31485
816.3,9.755817389976924,Order348-3,Task 31486
816.3,9.70148760437895,Order354-9,Task 31502
819.3,23.045085358971527,Order354-1,Task 31494
820.3,2.6469824651475147,Order354-4,Task 31497
821.3,11.467083059598771,Order348-10,Task 31493
822.3,7.293287436995833,Order354-10,Task 31503
822.3,4.431584481367638,Order354-2,Task 31495
827.3,11.322830020985084,Order354-5,Task 31498
828.3,12.726843502620651,Order354-6,Task 31499
828.3,-1.88348753570299,Order354-3,Task 31496
830.3,9.66459532808537,Order354-7,Task 31500
831.3,6.590861105181607,Order348-3,Task 31506
831.3,5.112738831943275,Order354-8,Task 31501
833.3,25.57988923575399,Order348-8,Task 31511
836.3,18.052185842028607,Order348-6,Task 31509
837.3,18.331428063448545,Order348-4,Task 31507
839.3,22.27845528931891,Order348-1,Task 31504
840.3,10.434486309468042,Order348-5,Task 31508
842.3,10.89004369854839,Order354-8,Task 31521
844.3,19.606691874252988,Order354-6,Task 31519
845.3,16.434811655077905,Order354-1,Task 31514
846.3,4.03799605451555,Order354-9,Task 31522
847.3,8.010184867088451,Order354-2,Task 31515
847.3,25.913685603372492,Order348-2,Task 31505
847.3,7.47118064961253,Order354-10,Task 31523
849.3,5.613977232196367,Order354-4,Task 31517
853.3,12.267139833004885,Order348-7,Task 31510
854.3,7.330688613204257,Order354-7,Task 31520
854.3,25.420852839168354,Order345-10,Task 31533
856.3,12.12991804146067,Order354-5,Task 31518
859.3,12.236221515365134,Order348-9,Task 31512
861.3,24.469655937365896,Order345-7,Task 31530
862.3,10.113776387582075,Order348-10,Task 31513
864.3,16.11975140427495,Order345-8,Task 31531
866.3,29.227870512089904,Order345-4,Task 31527
869.3,6.056612670577682,Order354-3,Task 31516
870.3,7.422720228942729,Order346-4,Task 31537
871.3,26.055463787222862,Order346-3,Task 31536
872.3,0.09468831189603044,Order345-9,Task 31532
877.3,7.584385980171179,Order345-2,Task 31525
879.3,12.052492920316336,Order346-9,Task 31542
880.3,3.919894273842698,Order345-1,Task 31524
880.3,12.505529396775938,Order346-1,Task 31534
881.3,15.129246230641831,Order345-3,Task 31526
885.3,12.252664159244237,Order345-6,Task 31529
886.3,3.0483930659089338,Order345-5,Task 31528
886.3,9.033114793439035,Order346-5,Task 31538
886.3,10.567134919139953,Order346-2,Task 31535
890.3,17.896320956553446,Order346-6,Task 31539
891.3,20.456684410011583,Order346-10,Task 31543
892.3,24.03230889498327,Order350-7,Task 31942
893.3,13.432462153437584,Order346-8,Task 31541
895.3,12.145392743430433,Order347-2,Task 31545
897.3,23.944993550923208,Order346-7,Task 31540
899.3,17.527493035856903,Order347-6,Task 31549
900.3,12.415564710599707,Order347-3,Task 31546
900.3,12.107093420255715,Order347-1,Task 31544
901.3,26.96701710300429,Order347-5,Task 31548
902.3,6.1624070663352395,Order347-4,Task 31547
903.3,20.66640189409777,Order346-3,Task 31556
905.3,5.785936984971849,Order347-8,Task 31551
905.3,12.435526482370001,Order347-7,Task 31550
910.3,11.28303834420797,Order347-9,Task 31552
912.3,15.836259504192654,Order346-9,Task 31562
912.3,4.28366418340967,Order349-1,Task 31564
913.3,6.04028631536778,Order349-9,Task 31572
913.3,13.432394783461636,Order347-10,Task 31553
916.3,22.340576069375626,Order346-8,Task 31561
917.3,3.574571265119384,Order349-5,Task 31568
919.3,12.025908359084344,Order349-7,Task 31570
920.3,12.188828192546936,Order346-2,Task 31555
920.3,1.860288382351106,Order349-6,Task 31569
921.3,15.287127288560786,Order349-10,Task 31573
921.3,2.878886127690234,Order346-5,Task 31558
922.3,12.016455467000098,Order349-4,Task 31567
923.3,10.594953741933356,Order346-1,Task 31554
924.3,15.805523111710714,Order346-7,Task 31560
926.3,5.257126590022851,Order349-2,Task 31565
926.3,17.298516648241783,Order346-6,Task 31559
927.3,6.715229150794196,Order346-4,Task 31557
928.3,18.485714216551123,Order349-3,Task 31566
931.3,1.7542704994503397,Order350-3,Task 31576
933.3,16.933877084608056,Order346-10,Task 31563
944.3,11.647680031461023,Order349-8,Task 31571
947.3,8.929320467426912,Order350-8,Task 31581
951.3,5.624837818764838,Order350-6,Task 31579
952.3,27.41579819340699,Order350-7,Task 31580
954.3,16.995009396037865,Order350-1,Task 31574
955.3,23.175031977763314,Order350-7,Task 31599
955.3,10.714765077404666,Order353-1,Task 31612
957.3,20.649333621062922,Order350-5,Task 31578
958.3,12.013403684578051,Order350-9,Task 31582
959.3,7.534582523793801,Order347-4,Task 31586
960.3,24.056511748403356,Order350-4,Task 31577
962.3,13.307894524674674,Order350-2,Task 31575
964.3,10.496114069009726,Order347-10,Task 31592
964.3,18.470335087270932,Order347-6,Task 31588
965.3,12.473668319602433,Order347-2,Task 31584
967.3,33.70065134933048,Order347-5,Task 31587
969.3,12.321412077602885,Order347-1,Task 31583
975.3,6.724518745550606,Order347-9,Task 31591
975.3,9.76496353951315,Order347-8,Task 31590
976.3,11.932057504307588,Order347-3,Task 31585
979.3,20.930289746204636,Order350-4,Task 31596
981.3,15.03553839687886,Order353-10,Task 31621
981.3,12.128759226928544,Order347-7,Task 31589
982.3,12.16074330540081,Order347-2,Task 31603
983.3,11.158266200600151,Order350-5,Task 31597
984.3,8.087726064505583,Order347-6,Task 31607
987.3,11.990686067447085,Order353-8,Task 31619
990.3,7.45166927735645,Order353-2,Task 31613
991.3,7.842861029885238,Order347-10,Task 31611
992.3,5.720565952311555,Order353-6,Task 31617
994.3,5.609627150528444,Order350-6,Task 31598
995.3,12.519362046816749,Order347-3,Task 31604
997.3,17.881856525813816,Order350-2,Task 31594
998.3,15.582013933411991,Order350-1,Task 31593
1001.3,6.497650992477082,Order353-3,Task 31614
1003.3,14.560326254468755,Order350-9,Task 31601
1003.3,11.933135731444084,Order347-1,Task 31602
1004.3,12.466829797861095,Order350-3,Task 31595
1005.3,7.618654292215947,Order347-8,Task 31609
1007.3,16.42342735352804,Order353-7,Task 31618
1008.3,9.879989173330374,Order350-8,Task 31600
1008.3,11.94690004941686,Order353-9,Task 31620
1010.3,13.182384083111774,Order347-4,Task 31605
1012.3,12.621205948151887,Order347-7,Task 31608
1018.3,3.5311742032229065,Order353-5,Task 31616
1019.3,20.369655705841147,Order346-3,Task 31624
1020.3,5.208039040197902,Order347-9,Task 31610
1022.3,12.353133930405278,Order346-1,Task 31622
1024.3,19.50326114960238,Order346-7,Task 31628
1025.3,22.7294609106104,Order347-5,Task 31606
1027.3,6.594302575431722,Order348-8,Task 31639
1027.3,6.115411385837323,Order353-4,Task 31615
1030.3,4.337870806384073,Order348-2,Task 31633
1032.3,7.8396332144723955,Order346-5,Task 31626
1033.3,8.326517010927805,Order346-6,Task 31627
1035.3,12.187537094718879,Order346-2,Task 31623
1036.3,18.899111924937735,Order346-9,Task 31630
1037.3,17.745542445760517,Order346-8,Task 31629
1040.3,12.292028517770856,Order348-9,Task 31640
1041.3,7.814665999444253,Order346-4,Task 31625
1042.3,7.739433426058329,Order348-10,Task 31641
1044.3,11.909066648861048,Order348-5,Task 31636
1045.3,7.363749420578351,Order348-1,Task 31632
1046.3,6.559854251986368,Order348-3,Task 31634
1046.3,5.012692863868189,Order346-5,Task 31646
1047.3,23.225739000659857,Order346-10,Task 31631
1047.3,19.461170908660428,Order348-6,Task 31637
1054.3,12.230215819865924,Order348-7,Task 31638
1057.3,15.249985352542248,Order348-4,Task 31635
1057.3,9.911307316549419,Order346-1,Task 31642
1060.3,11.519478254957672,Order346-4,Task 31645
1060.3,21.53482613522387,Order346-9,Task 31650
1063.3,22.409729351803797,Order346-7,Task 31648
1066.3,19.174501529688957,Order346-6,Task 31647
1067.3,7.6566013075303045,Order346-2,Task 31643
1068.3,19.163451926015377,Order345-4,Task 31655
1068.3,13.092200130250305,Order345-8,Task 31659
1068.3,13.33585865774925,Order346-3,Task 31644
1069.3,9.284047644595667,Order346-10,Task 31651
1072.3,10.543919873637988,Order345-1,Task 31652
1072.3,9.720688168791408,Order346-8,Task 31649
1074.3,12.65483798179207,Order345-3,Task 31654
1075.3,10.642940174996552,Order351-1,Task 31662
1079.3,4.8121525856000025,Order345-7,Task 31658
1079.3,19.570829447431933,Order345-2,Task 31653
1081.3,12.234850922160724,Order345-6,Task 31657
