Tick,Quality,type,Task
210.3,7.826929739074265,Order347-7,Task 20082
214.3,8.826629563669087,Order348-1,Task 20086
216.3,2.905940913294354,Order347-2,Task 20077
224.3,15.344056143387906,Order348-7,Task 20092
227.3,8.693277084308257,Order348-4,Task 20089
233.3,8.808743009083281,Order348-3,Task 20088
234.3,8.092023277883207,Order348-5,Task 20090
238.3,9.891761903079512,Order348-10,Task 20095
238.3,8.6926317586804,Order348-2,Task 20087
239.3,19.939900593835084,Order348-9,Task 20094
239.3,0.5510339842713194,Order354-10,Task 20105
239.3,8.504699639900505,Order354-2,Task 20097
240.3,8.627802637783907,Order351-8,Task 20123
242.3,4.763436092491929,Order351-1,Task 20116
245.3,10.87957442162278,Order354-3,Task 20098
245.3,8.094453305009656,Order353-10,Task 20115
245.3,16.186882050753475,Order354-5,Task 20100
246.3,16.3995273018846,Order348-6,Task 20091
250.3,21.876151677499955,Order354-9,Task 20104
251.3,25.508989576677937,Order351-10,Task 20125
252.3,7.471957685140587,Order354-6,Task 20101
253.3,14.505719582264696,Order354-1,Task 20096
258.3,2.3882370014128793,Order354-4,Task 20099
260.3,19.172940516728303,Order354-8,Task 20103
262.3,9.608492520077707,Order351-7,Task 20122
262.3,-0.16153493858904433,Order353-5,Task 20110
263.3,6.274134503634015,Order351-4,Task 20119
263.3,20.038355989172775,Order353-7,Task 20112
266.3,21.430015010232047,Order354-7,Task 20102
266.3,2.4462158351598844,Order351-2,Task 20117
267.3,-0.32938709569951996,Order353-1,Task 20106
268.3,17.631881898055852,Order351-3,Task 20118
272.3,4.977311322639146,Order351-9,Task 20124
275.3,2.6892470960195265,Order351-5,Task 20120
279.3,21.461712815982345,Order353-8,Task 20113
279.3,9.822184680103007,Order353-3,Task 20108
280.3,9.764313397567992,Order351-6,Task 20121
282.3,8.409443987338571,Order349-3,Task 20128
283.3,28.517331621826667,Order353-9,Task 20114
286.3,7.405882016890984,Order353-6,Task 20111
288.3,3.721193449386875,Order353-4,Task 20109
289.3,8.736687583417043,Order353-2,Task 20107
289.3,17.726436505361214,Order349-2,Task 20127
290.3,3.6258605766460086,Order349-10,Task 20135
291.3,8.409325928482485,Order349-4,Task 20129
297.3,20.858653042240277,Order349-1,Task 20126
297.3,1.0625170038108331,Order349-5,Task 20130
297.3,22.554597285362323,Order347-7,Task 20142
298.3,2.0169674246794886,Order347-1,Task 20136
301.3,3.7276661043821253,Order349-8,Task 20133
304.3,5.831787320626486,Order349-9,Task 20134
305.3,2.4223859629179114,Order349-6,Task 20131
306.3,3.3886491059524326,Order346-7,Task 20152
307.3,4.9683154309940925,Order347-6,Task 20141
307.3,19.84915762883777,Order347-4,Task 20139
307.3,4.828125637931867,Order349-7,Task 20132
311.3,18.756044949362767,Order347-2,Task 20137
316.3,12.90734004388136,Order347-8,Task 20143
319.3,11.196713003040927,Order346-1,Task 20146
321.3,21.757571187344933,Order347-3,Task 20138
323.3,12.626256527785802,Order346-2,Task 20147
323.3,20.870478953125826,Order347-10,Task 20145
325.3,13.596979175168533,Order347-9,Task 20144
326.3,5.316813030034816,Order346-9,Task 20154
329.3,9.635345241517495,Order346-6,Task 20151
330.3,19.738899164313704,Order346-5,Task 20150
331.3,24.09531287453879,Order348-9,Task 20174
333.3,3.3776753556391093,Order346-4,Task 20149
334.3,9.663643432455682,Order348-6,Task 20171
334.3,12.419274301028656,Order346-3,Task 20148
336.3,23.70477733712357,Order349-1,Task 20156
338.3,13.873383909328346,Order346-8,Task 20153
340.3,17.95315869487473,Order348-7,Task 20172
340.3,0.9942357075696524,Order346-10,Task 20155
341.3,15.008235831052405,Order348-8,Task 20173
347.3,0.5637338177101467,Order349-7,Task 20162
351.3,1.9549735344485497,Order348-4,Task 20169
351.3,4.444294274906877,Order349-8,Task 20163
356.3,11.99117755624273,Order348-10,Task 20175
357.3,13.568315579520473,Order349-3,Task 20158
359.3,13.274160614126796,Order348-1,Task 20166
363.3,13.222320976819674,Order349-5,Task 20160
364.3,0.6618021246377612,Order349-10,Task 20165
366.3,13.62901499657124,Order348-2,Task 20167
366.3,5.583819992943711,Order349-9,Task 20164
369.3,16.73683576371188,Order349-4,Task 20159
370.3,7.6453370758458,Order349-6,Task 20161
374.3,10.766876431469488,Order349-2,Task 20157
375.3,23.76707714591367,Order353-9,Task 20184
375.3,12.789521733896214,Order353-10,Task 20185
377.3,12.586221096857388,Order348-5,Task 20170
380.3,17.283471029620344,Order348-3,Task 20168
381.3,21.85942356729357,Order353-8,Task 20183
381.3,8.736605595562299,Order353-3,Task 20178
384.3,1.7834589861634893,Order353-5,Task 20180
387.3,3.511377849487587,Order345-7,Task 20202
391.3,9.792069903236602,Order353-2,Task 20177
391.3,2.7809756661810816,Order345-5,Task 20200
393.3,2.5775359985136665,Order353-4,Task 20179
394.3,21.401009922064066,Order353-7,Task 20182
395.3,3.803568269395786,Order345-10,Task 20205
396.3,16.24388823711349,Order345-8,Task 20203
397.3,9.458187610402435,Order347-4,Task 20189
397.3,5.7168886591021,Order347-6,Task 20191
398.3,14.518658962494632,Order353-1,Task 20176
401.3,19.932027746236635,Order353-6,Task 20181
402.3,13.29250872185432,Order345-9,Task 20204
404.3,5.033711348649667,Order347-9,Task 20194
408.3,4.355021167378473,Order347-2,Task 20187
410.3,2.0255929382145417,Order345-3,Task 20198
412.3,9.33249522518009,Order347-10,Task 20195
412.3,0.21105861860806918,Order345-1,Task 20196
415.3,16.293055217003175,Order347-5,Task 20190
417.3,12.80730372944182,Order345-2,Task 20197
418.3,1.7552920619479409,Order345-4,Task 20199
419.3,25.164535724826706,Order347-3,Task 20188
420.3,14.886844885361928,Order345-6,Task 20201
425.3,15.2243704198154,Order347-7,Task 20192
428.3,4.509952860830144,Order347-1,Task 20186
428.3,22.401887958336946,Order352-9,Task 20214
430.3,4.66308480905494,Order347-8,Task 20193
431.3,4.191774006155907,Order352-6,Task 20211
436.3,10.259842772128653,Order352-5,Task 20210
438.3,13.8307708512399,Order352-7,Task 20212
439.3,3.6568378104407233,Order352-8,Task 20213
441.3,21.039959844840286,Order352-4,Task 20209
443.3,5.420592039605616,Order352-3,Task 20208
444.3,16.01464630895777,Order347-5,Task 20219
445.3,3.2041077150006285,Order347-6,Task 20220
446.3,14.036475568317975,Order352-2,Task 20207
446.3,3.379990795353661,Order352-1,Task 20206
449.3,17.636274168407517,Order347-3,Task 20217
449.3,10.234834060179871,Order347-10,Task 20224
450.3,10.177206609466676,Order347-7,Task 20221
450.3,2.1625174254359045,Order347-4,Task 20218
451.3,5.080819924502327,Order347-2,Task 20216
452.3,19.810604855011594,Order353-7,Task 20231
452.3,2.4758398519988005,Order345-10,Task 20244
455.3,9.869279224371935,Order353-2,Task 20226
457.3,-0.0378656118966787,Order347-1,Task 20215
459.3,1.8609778647208923,Order347-9,Task 20223
459.3,11.417965475908053,Order353-3,Task 20227
459.3,14.489382744226372,Order353-8,Task 20232
460.3,18.099202441076073,Order347-7,Task 20377
461.3,8.76153632781844,Order347-8,Task 20222
461.3,-0.8322563036611621,Order345-4,Task 20238
464.3,8.789485532815682,Order353-9,Task 20233
466.3,4.8601564768547085,Order353-1,Task 20225
467.3,9.404268998877257,Order353-10,Task 20234
468.3,4.601492426511526,Order353-5,Task 20229
469.3,8.91807599431686,Order353-6,Task 20230
470.3,7.139713859202116,Order345-8,Task 20242
476.3,1.6538627724970165,Order353-4,Task 20228
477.3,3.2490141120189153,Order345-5,Task 20239
478.3,3.377063467446082,Order345-3,Task 20237
480.3,22.19104626324823,Order347-7,Task 20387
484.3,6.309748596400187,Order345-7,Task 20241
485.3,9.14559246299662,Order352-2,Task 20246
486.3,10.386956392479814,Order345-6,Task 20240
488.3,15.306461430952636,Order345-9,Task 20243
490.3,0.8209754879616948,Order345-1,Task 20235
492.3,6.640623616312574,Order352-4,Task 20248
492.3,9.326559228789215,Order345-2,Task 20236
493.3,7.627526948272223,Order352-7,Task 20251
494.3,5.927958870362399,Order353-8,Task 20261
496.3,5.248495785235287,Order353-7,Task 20260
497.3,9.412546755425998,Order352-5,Task 20249
498.3,7.776404949754503,Order353-9,Task 20262
499.3,7.870011551209191,Order353-2,Task 20255
499.3,2.423398060304779,Order352-6,Task 20250
500.3,1.2664512137985235,Order352-8,Task 20252
502.3,1.965344843986546,Order352-1,Task 20245
503.3,21.06420732615253,Order352-9,Task 20253
503.3,11.368534241154638,Order352-3,Task 20247
505.3,3.8840455593737135,Order353-1,Task 20254
507.3,7.326640350061676,Order353-3,Task 20256
508.3,3.3137858390761386,Order353-6,Task 20259
509.3,0.4340197408870812,Order353-4,Task 20257
513.3,12.884453609359094,Order353-10,Task 20263
513.3,14.325167531739101,Order352-4,Task 20267
514.3,7.983279990917402,Order352-3,Task 20266
516.3,2.6879994861652134,Order352-8,Task 20271
517.3,3.060185696829971,Order352-1,Task 20264
519.3,1.4254095239386624,Order353-5,Task 20258
520.3,0.0656516224851762,Order346-5,Task 20277
521.3,-4.056184250130278,Order352-2,Task 20265
524.3,16.36396936676332,Order352-9,Task 20272
525.3,-4.170858239791857,Order352-7,Task 20270
525.3,-3.0874936071960737,Order352-5,Task 20268
527.3,-2.8741112503455497,Order352-6,Task 20269
528.3,7.567544220332422,Order346-2,Task 20274
531.3,5.782348926650482,Order346-9,Task 20281
531.3,3.1416408210938416,Order346-7,Task 20279
532.3,2.0224358260993442,Order346-6,Task 20278
536.3,-5.693537059909269,Order346-1,Task 20273
536.3,-10.379847442898571,Order346-8,Task 20280
536.3,13.853621519851663,Order346-3,Task 20275
539.3,1.4283521812311872,Order346-4,Task 20276
540.3,2.8804834988804666,Order349-4,Task 20286
540.3,-4.8808720067489055,Order349-10,Task 20292
542.3,7.623645213340069,Order349-1,Task 20283
542.3,3.416649695472316,Order346-10,Task 20282
543.3,13.89885851517083,Order349-3,Task 20285
543.3,6.0937111979675125,Order349-2,Task 20284
544.3,-2.083220521679263,Order349-9,Task 20291
546.3,6.193225142122323,Order349-7,Task 20289
547.3,4.721925189391619,Order349-6,Task 20288
550.3,4.067236012489293,Order349-5,Task 20287
550.3,3.4170951960433644,Order349-1,Task 20293
552.3,0.7787754605281658,Order349-8,Task 20290
556.3,5.345481567218137,Order349-9,Task 20301
557.3,-0.009742866073994882,Order349-6,Task 20298
557.3,-4.196714828791174,Order349-5,Task 20297
559.3,12.546225525620834,Order349-3,Task 20295
563.3,3.7921245802516643,Order349-7,Task 20299
563.3,-1.4810077311912972,Order349-8,Task 20300
565.3,-0.9277224463621112,Order350-2,Task 20314
567.3,3.7136743576670903,Order349-2,Task 20294
567.3,3.265063325418315,Order349-4,Task 20296
568.3,3.6113804051381995,Order349-10,Task 20302
570.3,1.9260315488587787,Order349-7,Task 20309
571.3,1.037276700090005,Order350-6,Task 20318
573.3,2.7158146228073536,Order350-4,Task 20316
574.3,0.9472863391621574,Order350-8,Task 20320
576.3,14.030703924931931,Order350-7,Task 20319
578.3,-0.24459652166155577,Order349-2,Task 20304
578.3,5.216741032994263,Order349-9,Task 20311
579.3,1.8051139257721083,Order349-10,Task 20312
581.3,7.921411498756405,Order349-1,Task 20303
581.3,4.25608996771555,Order350-3,Task 20315
581.3,13.723419767841964,Order349-3,Task 20305
582.3,0.43611139493485407,Order350-9,Task 20321
582.3,6.816285543417154,Order349-6,Task 20308
585.3,2.842648202544124,Order349-4,Task 20306
586.3,1.8385447185462942,Order350-1,Task 20313
586.3,14.035983446827109,Order350-7,Task 20348
588.3,28.12242842289141,Order348-8,Task 20329
589.3,1.17238941221218,Order349-5,Task 20307
589.3,3.4638501226384824,Order350-5,Task 20317
593.3,19.52833032903785,Order348-6,Task 20327
595.3,11.115264853518918,Order348-10,Task 20331
600.3,-3.212840286852285,Order349-8,Task 20310
602.3,-1.3212003467546243,Order351-1,Task 20332
602.3,2.3450792354923973,Order348-7,Task 20328
604.3,6.106284737867588,Order348-3,Task 20324
605.3,22.029552826610008,Order351-10,Task 20341
605.3,23.901105412171333,Order348-2,Task 20323
606.3,1.3431735067353539,Order351-2,Task 20333
608.3,-9.03533284211939,Order348-1,Task 20322
608.3,14.973576175429729,Order348-9,Task 20330
610.3,21.963606291969498,Order348-5,Task 20326
610.3,15.540665590775498,Order351-10,Task 20360
611.3,9.317149893736778,Order351-6,Task 20337
612.3,13.100604923211478,Order351-4,Task 20335
613.3,3.1033996084282407,Order348-4,Task 20325
620.3,1.3319836959647458,Order351-7,Task 20338
621.3,0.25120456635145016,Order351-8,Task 20339
622.3,5.138042962964346,Order351-9,Task 20340
626.3,-4.39180024197333,Order350-1,Task 20342
629.3,3.517749050454654,Order351-5,Task 20336
631.3,-0.13882481369755184,Order351-3,Task 20334
632.3,1.6378522822536379,Order350-4,Task 20345
634.3,3.734136528308786,Order350-2,Task 20343
636.3,-2.784317192216527,Order350-6,Task 20347
639.3,14.338550614714556,Order350-3,Task 20344
642.3,-6.872590585072162,Order350-5,Task 20346
643.3,11.762964770764412,Order350-9,Task 20350
645.3,5.900539262636519,Order350-8,Task 20349
646.3,4.017399572730591,Order351-2,Task 20352
647.0,18.212911336071873,Order347-6,Task 20484
647.3,-0.4535689389974553,Order351-8,Task 20358
649.3,16.937312003346392,Order347-7,Task 20485
649.3,-3.04344917938086,Order351-1,Task 20351
650.3,9.692798868536787,Order347-1,Task 20479
652.3,14.248161548016126,Order351-4,Task 20354
655.3,-3.053286759550807,Order351-9,Task 20359
656.3,-5.970284236544927,Order351-7,Task 20357
660.3,-0.3912694888553425,Order351-3,Task 20353
660.3,-3.5206060445501466,Order354-1,Task 20361
661.3,12.085672793867209,Order354-2,Task 20362
663.3,25.960186447279213,Order354-6,Task 20366
663.3,8.009122667260993,Order351-6,Task 20356
666.3,-1.2320552114914234,Order351-5,Task 20355
676.3,10.696935153836032,Order354-8,Task 20368
678.3,6.679386702632167,Order354-10,Task 20370
685.3,8.608701351262805,Order354-4,Task 20364
690.3,5.715060328031983,Order354-9,Task 20369
692.3,19.388853514585925,Order354-5,Task 20365
692.3,21.083304095491215,Order347-5,Task 20375
693.3,11.74993888766578,Order354-3,Task 20363
699.3,25.817140030538425,Order354-7,Task 20367
701.3,2.4710076608844656,Order347-3,Task 20373
702.3,5.476742165057452,Order347-8,Task 20378
702.3,0.5965956210788459,Order347-6,Task 20376
702.3,6.520259766447284,Order347-4,Task 20374
704.3,14.572122283249206,Order347-2,Task 20382
706.3,8.271661736878421,Order347-2,Task 20372
708.3,22.836379441119746,Order353-9,Task 20526
709.3,11.071919221613118,Order347-10,Task 20380
710.3,-2.2911163181823975,Order347-1,Task 20371
710.3,20.22082765108912,Order353-4,Task 20521
710.3,29.81133783349937,Order347-5,Task 20385
711.3,10.164893268121057,Order347-9,Task 20379
714.3,16.9608715004189,Order347-3,Task 20383
716.3,10.051947737558752,Order347-6,Task 20386
717.3,-2.933079833939194,Order347-10,Task 20390
718.3,-5.248651929253119,Order347-1,Task 20381
719.3,10.890676505735831,Order347-4,Task 20384
722.3,12.01854471445564,Order349-10,Task 20547
723.3,27.3550395471051,Order349-7,Task 20544
725.3,10.54738866021988,Order349-8,Task 20545
727.3,7.46712421676904,Order347-9,Task 20389
728.3,3.125860113576277,Order347-8,Task 20388
734.0,17.281049829882207,Order347-6,Task 20553
735.3,8.609722433176042,Order348-6,Task 20396
736.3,16.03220160316819,Order347-7,Task 20554
737.0,21.16521393660886,Order347-10,Task 20557
737.3,11.240066703117726,Order347-1,Task 20548
738.0,18.106819246251,Order347-9,Task 20556
738.3,-1.1524895920413147,Order348-4,Task 20394
738.3,19.718511259427554,Order348-5,Task 20395
743.3,9.599076244683026,Order348-9,Task 20399
743.3,2.834096043288603,Order348-10,Task 20400
748.3,13.28371757676958,Order348-2,Task 20392
751.3,2.81815655765631,Order348-8,Task 20398
751.3,6.912871962397391,Order348-7,Task 20397
753.3,2.630285001831106,Order348-3,Task 20393
759.3,8.96703507786866,Order348-7,Task 20407
760.3,-2.1188529270592897,Order348-1,Task 20391
765.3,1.4269027154999956,Order348-10,Task 20410
775.3,2.330197769321402,Order348-3,Task 20403
775.3,5.8219946423458175,Order345-5,Task 20415
776.3,3.296403833999424,Order345-9,Task 20419
781.3,8.335751729269882,Order348-9,Task 20409
781.3,7.945180950074451,Order345-7,Task 20417
786.3,24.270314413831233,Order348-5,Task 20405
787.3,-1.1965584939848077,Order345-2,Task 20412
788.3,10.261895677355612,Order345-3,Task 20413
789.3,-3.080048262353774,Order345-10,Task 20420
790.3,-3.231202323146335,Order348-1,Task 20401
791.3,29.68517742598173,Order345-4,Task 20414
792.3,8.67788120806815,Order348-2,Task 20402
798.3,9.470111832047175,Order348-6,Task 20406
798.3,-4.291682022386414,Order345-6,Task 20416
800.3,8.25690640324605,Order350-2,Task 20422
801.3,5.236530654371597,Order348-8,Task 20408
801.3,8.606574725158751,Order345-8,Task 20418
802.3,2.7366087312125513,Order345-1,Task 20411
803.3,26.340534504307392,Order353-9,Task 20641
807.3,20.534550005432326,Order353-4,Task 20636
810.3,13.844638399395254,Order350-3,Task 20423
811.3,5.6622552573837055,Order348-4,Task 20404
813.3,5.7028065941077015,Order350-8,Task 20428
814.3,8.12363325581038,Order350-1,Task 20421
814.3,3.452018590034104,Order354-2,Task 20431
816.3,-2.2879334007472867,Order350-6,Task 20426
817.3,14.073796046851868,Order350-7,Task 20427
818.3,25.946892452829253,Order350-9,Task 20429
822.3,9.02425424490017,Order354-5,Task 20434
822.3,2.3085758633039215,Order350-5,Task 20425
825.3,8.668365257825508,Order350-4,Task 20424
826.3,2.398208994078308,Order354-1,Task 20430
827.3,7.662235258337144,Order354-10,Task 20439
827.3,20.02842929125459,Order354-9,Task 20438
835.3,2.7822060759722733,Order345-10,Task 20449
836.3,15.055731775207487,Order354-7,Task 20436
844.3,4.198524093330428,Order354-4,Task 20433
852.3,7.441829544393336,Order354-3,Task 20432
852.3,6.7955297234994925,Order354-6,Task 20435
854.3,3.2120488279152486,Order345-5,Task 20444
855.3,10.965031093636046,Order354-8,Task 20437
856.3,6.461033420331134,Order345-3,Task 20442
860.3,-8.125299979504634,Order345-1,Task 20440
861.3,-1.2281049394348753,Order345-6,Task 20445
863.3,11.339264053462227,Order345-7,Task 20446
863.3,5.657341166364215,Order345-4,Task 20443
866.3,20.898567840253826,Order351-10,Task 20468
866.3,8.575849721286712,Order345-2,Task 20441
866.3,6.333697309077886,Order345-8,Task 20447
870.3,9.583438821748361,Order345-9,Task 20448
871.3,17.56041558269427,Order350-9,Task 20458
871.3,13.311598841767097,Order350-7,Task 20456
872.3,13.279827952822522,Order350-3,Task 20452
876.3,4.415474834404106,Order350-4,Task 20453
880.3,-1.5307110730870312,Order350-6,Task 20455
882.3,0.5590831057830794,Order350-2,Task 20451
884.3,2.849082857647587,Order345-10,Task 20478
884.3,4.89500304173882,Order350-1,Task 20450
887.3,-0.06108088076582796,Order350-5,Task 20454
890.3,-0.4045489894233383,Order350-8,Task 20457
893.3,-0.07239184695150369,Order351-1,Task 20459
894.3,6.436395526131774,Order351-2,Task 20460
896.3,8.547644986360297,Order351-4,Task 20462
898.3,8.563212442220797,Order351-6,Task 20464
900.3,5.797033813576966,Order351-7,Task 20465
901.3,20.027727793668326,Order350-9,Task 20497
904.3,3.736017724910888,Order351-3,Task 20461
905.3,-6.740912455882235,Order351-8,Task 20466
909.3,-4.834402102075247,Order351-9,Task 20467
910.3,2.0141684616079476,Order351-5,Task 20463
913.3,6.551604245668127,Order345-4,Task 20472
914.3,6.367181610153698,Order345-3,Task 20471
915.3,9.778309129332339,Order345-2,Task 20470
917.3,10.23878329283545,Order347-4,Task 20482
917.3,6.788668584242586,Order345-7,Task 20475
919.3,1.6959416773078524,Order345-1,Task 20469
924.3,-3.179219829725551,Order345-6,Task 20474
925.3,-2.976353083248756,Order345-5,Task 20473
927.3,6.638895179575276,Order345-8,Task 20476
928.3,15.10806447337986,Order347-6,Task 20715
929.3,9.557508390018054,Order345-9,Task 20477
933.3,16.701306086151355,Order347-7,Task 20716
934.3,7.9918458464374975,Order347-5,Task 20483
934.3,19.114808611577377,Order347-10,Task 20719
935.3,5.16267384636603,Order347-8,Task 20486
935.3,12.931766887973858,Order347-1,Task 20710
936.3,20.291129889177146,Order347-9,Task 20718
937.3,2.344559372302165,Order350-2,Task 20490
940.3,5.862666541293878,Order347-2,Task 20480
943.3,-3.91490298091201,Order347-10,Task 20488
945.3,3.8463282766336127,Order350-8,Task 20496
945.3,9.860512688301897,Order347-9,Task 20487
946.3,22.536512430291573,Order347-3,Task 20481
948.3,3.7191663413147658,Order350-1,Task 20489
949.3,13.15643895717159,Order350-7,Task 20495
950.3,2.0055767311651307,Order350-4,Task 20492
953.3,3.0120954493191623,Order350-6,Task 20494
954.3,9.616418692078708,Order354-10,Task 20507
954.3,12.558267611727109,Order350-3,Task 20491
959.3,-0.21777196510078567,Order350-5,Task 20493
960.3,5.380525608988436,Order354-6,Task 20503
963.3,2.5230487219357896,Order354-1,Task 20498
964.3,10.187633615390943,Order354-8,Task 20505
968.3,6.019411654656244,Order354-4,Task 20501
970.3,6.69840989683025,Order354-2,Task 20499
973.3,22.985883904528745,Order354-7,Task 20504
975.3,9.504033604314865,Order354-5,Task 20502
976.3,6.962738182624426,Order354-3,Task 20500
979.3,3.2196107794914495,Order348-4,Task 20511
980.3,11.975459942432963,Order354-9,Task 20506
984.3,1.677765848933948,Order348-10,Task 20517
986.3,9.230554553661035,Order348-8,Task 20515
987.3,2.321421124761483,Order348-1,Task 20508
988.3,8.344469146305151,Order353-1,Task 20518
988.3,10.436918434643445,Order348-7,Task 20514
989.3,13.684305814969127,Order348-2,Task 20509
991.3,6.921829879422762,Order348-6,Task 20513
994.3,7.593943653266818,Order348-5,Task 20512
995.3,8.605743225406608,Order348-3,Task 20510
996.3,6.598409775577701,Order353-2,Task 20519
997.3,-4.932622696201504,Order353-6,Task 20523
998.3,6.002416593409975,Order353-3,Task 20520
999.3,9.225268062384014,Order348-9,Task 20516
1000.3,14.56453302264403,Order353-7,Task 20524
1004.3,4.277367101615845,Order353-10,Task 20527
1004.3,1.016696972747064,Order354-1,Task 20528
1007.3,14.639335510497993,Order353-8,Task 20525
1009.3,1.6877710440913496,Order353-5,Task 20522
1018.3,14.543237789358471,Order354-8,Task 20535
1020.3,5.872981743342589,Order354-2,Task 20529
1027.3,5.310070018433748,Order354-4,Task 20531
1029.3,3.914290376070399,Order354-10,Task 20537
1034.3,14.545069596641614,Order354-5,Task 20532
1035.3,6.287075199690047,Order354-3,Task 20530
