Tick,Quality,type,Task
181.3,11.87969300032583,Order347-10,Task 25487
182.3,3.3752954730127707,Order348-5,Task 25472
183.3,12.82375676139541,Order347-9,Task 25486
188.3,19.955656799731074,Order347-5,Task 25542
190.3,5.148266491719793,Order347-1,Task 25478
192.3,21.14583573703173,Order347-3,Task 25480
203.3,9.677282148013223,Order347-8,Task 25485
206.3,9.404889295170085,Order348-8,Task 25495
210.3,7.826929739074265,Order347-7,Task 25484
214.3,8.826629563669087,Order348-1,Task 25488
216.3,2.905940913294354,Order347-2,Task 25479
224.3,15.344056143387906,Order348-7,Task 25494
227.3,8.693277084308257,Order348-4,Task 25491
233.3,8.808743009083281,Order348-3,Task 25490
234.3,8.092023277883207,Order348-5,Task 25492
238.3,9.891761903079512,Order348-10,Task 25497
238.3,8.6926317586804,Order348-2,Task 25489
239.3,19.939900593835084,Order348-9,Task 25496
239.3,0.5510339842713194,Order354-10,Task 25507
239.3,8.504699639900505,Order354-2,Task 25499
240.3,8.627802637783907,Order351-8,Task 25525
242.3,4.763436092491929,Order351-1,Task 25518
245.3,10.87957442162278,Order354-3,Task 25500
245.3,8.094453305009656,Order353-10,Task 25517
245.3,16.186882050753475,Order354-5,Task 25502
246.3,16.3995273018846,Order348-6,Task 25493
250.3,21.876151677499955,Order354-9,Task 25506
251.3,25.508989576677937,Order351-10,Task 25527
252.3,7.471957685140587,Order354-6,Task 25503
253.3,14.505719582264696,Order354-1,Task 25498
258.3,2.3882370014128793,Order354-4,Task 25501
260.3,19.172940516728303,Order354-8,Task 25505
262.3,9.608492520077707,Order351-7,Task 25524
262.3,-0.16153493858904433,Order353-5,Task 25512
263.3,6.274134503634015,Order351-4,Task 25521
263.3,20.038355989172775,Order353-7,Task 25514
266.3,21.430015010232047,Order354-7,Task 25504
266.3,2.4462158351598844,Order351-2,Task 25519
267.3,-0.32938709569951996,Order353-1,Task 25508
268.3,17.631881898055852,Order351-3,Task 25520
272.3,4.977311322639146,Order351-9,Task 25526
275.3,2.6892470960195265,Order351-5,Task 25522
279.3,21.461712815982345,Order353-8,Task 25515
279.3,9.822184680103007,Order353-3,Task 25510
280.3,9.764313397567992,Order351-6,Task 25523
282.3,8.409443987338571,Order349-3,Task 25530
283.3,28.517331621826667,Order353-9,Task 25516
286.3,7.405882016890984,Order353-6,Task 25513
288.3,3.721193449386875,Order353-4,Task 25511
289.3,8.736687583417043,Order353-2,Task 25509
289.3,17.726436505361214,Order349-2,Task 25529
290.3,3.6258605766460086,Order349-10,Task 25537
291.3,8.409325928482485,Order349-4,Task 25531
297.3,20.858653042240277,Order349-1,Task 25528
297.3,1.0625170038108331,Order349-5,Task 25532
297.3,22.554597285362323,Order347-7,Task 25544
298.3,2.0169674246794886,Order347-1,Task 25538
301.3,3.7276661043821253,Order349-8,Task 25535
304.3,5.831787320626486,Order349-9,Task 25536
305.3,2.4223859629179114,Order349-6,Task 25533
306.3,3.3886491059524326,Order346-7,Task 25554
307.3,4.9683154309940925,Order347-6,Task 25543
307.3,19.84915762883777,Order347-4,Task 25541
307.3,4.828125637931867,Order349-7,Task 25534
311.3,18.756044949362767,Order347-2,Task 25539
316.3,12.90734004388136,Order347-8,Task 25545
319.3,11.196713003040927,Order346-1,Task 25548
321.3,21.757571187344933,Order347-3,Task 25540
323.3,12.626256527785802,Order346-2,Task 25549
323.3,20.870478953125826,Order347-10,Task 25547
325.3,13.596979175168533,Order347-9,Task 25546
326.3,5.316813030034816,Order346-9,Task 25556
329.3,9.635345241517495,Order346-6,Task 25553
330.3,19.738899164313704,Order346-5,Task 25552
331.3,24.09531287453879,Order348-9,Task 25576
333.3,3.3776753556391093,Order346-4,Task 25551
334.3,9.663643432455682,Order348-6,Task 25573
334.3,12.419274301028656,Order346-3,Task 25550
336.3,23.70477733712357,Order349-1,Task 25558
338.3,13.873383909328346,Order346-8,Task 25555
340.3,17.95315869487473,Order348-7,Task 25574
340.3,0.9942357075696524,Order346-10,Task 25557
341.3,15.008235831052405,Order348-8,Task 25575
347.3,0.5637338177101467,Order349-7,Task 25564
351.3,1.9549735344485497,Order348-4,Task 25571
351.3,4.444294274906877,Order349-8,Task 25565
356.3,11.99117755624273,Order348-10,Task 25577
357.3,13.568315579520473,Order349-3,Task 25560
359.3,13.274160614126796,Order348-1,Task 25568
363.3,13.222320976819674,Order349-5,Task 25562
364.3,0.6618021246377612,Order349-10,Task 25567
366.3,13.62901499657124,Order348-2,Task 25569
366.3,5.583819992943711,Order349-9,Task 25566
369.3,16.73683576371188,Order349-4,Task 25561
370.3,7.6453370758458,Order349-6,Task 25563
374.3,10.766876431469488,Order349-2,Task 25559
375.3,23.76707714591367,Order353-9,Task 25586
375.3,12.789521733896214,Order353-10,Task 25587
377.3,12.586221096857388,Order348-5,Task 25572
380.3,17.283471029620344,Order348-3,Task 25570
381.3,21.85942356729357,Order353-8,Task 25585
381.3,8.736605595562299,Order353-3,Task 25580
384.3,1.7834589861634893,Order353-5,Task 25582
387.3,3.511377849487587,Order345-7,Task 25604
391.3,9.792069903236602,Order353-2,Task 25579
391.3,2.7809756661810816,Order345-5,Task 25602
393.3,2.5775359985136665,Order353-4,Task 25581
394.3,21.401009922064066,Order353-7,Task 25584
395.3,3.803568269395786,Order345-10,Task 25607
396.3,16.24388823711349,Order345-8,Task 25605
397.3,9.458187610402435,Order347-4,Task 25591
397.3,5.7168886591021,Order347-6,Task 25593
398.3,14.518658962494632,Order353-1,Task 25578
401.3,19.932027746236635,Order353-6,Task 25583
402.3,13.29250872185432,Order345-9,Task 25606
404.3,5.033711348649667,Order347-9,Task 25596
408.3,4.355021167378473,Order347-2,Task 25589
410.3,2.0255929382145417,Order345-3,Task 25600
412.3,9.33249522518009,Order347-10,Task 25597
412.3,0.21105861860806918,Order345-1,Task 25598
415.3,16.293055217003175,Order347-5,Task 25592
417.3,12.80730372944182,Order345-2,Task 25599
418.3,1.7552920619479409,Order345-4,Task 25601
419.3,25.164535724826706,Order347-3,Task 25590
420.3,14.886844885361928,Order345-6,Task 25603
425.3,15.2243704198154,Order347-7,Task 25594
428.3,4.509952860830144,Order347-1,Task 25588
428.3,22.401887958336946,Order352-9,Task 25616
430.3,4.66308480905494,Order347-8,Task 25595
431.3,4.191774006155907,Order352-6,Task 25613
436.3,10.259842772128653,Order352-5,Task 25612
438.3,13.8307708512399,Order352-7,Task 25614
439.3,3.6568378104407233,Order352-8,Task 25615
441.3,21.039959844840286,Order352-4,Task 25611
443.3,5.420592039605616,Order352-3,Task 25610
444.3,16.01464630895777,Order347-5,Task 25621
445.3,3.2041077150006285,Order347-6,Task 25622
446.3,14.036475568317975,Order352-2,Task 25609
446.3,3.379990795353661,Order352-1,Task 25608
449.3,17.636274168407517,Order347-3,Task 25619
449.3,10.234834060179871,Order347-10,Task 25626
450.3,10.177206609466676,Order347-7,Task 25623
450.3,2.1625174254359045,Order347-4,Task 25620
451.3,5.080819924502327,Order347-2,Task 25618
452.3,19.810604855011594,Order353-7,Task 25633
452.3,2.4758398519988005,Order345-10,Task 25646
455.3,9.869279224371935,Order353-2,Task 25628
457.3,-0.0378656118966787,Order347-1,Task 25617
459.3,1.8609778647208923,Order347-9,Task 25625
459.3,11.417965475908053,Order353-3,Task 25629
459.3,14.489382744226372,Order353-8,Task 25634
460.3,18.099202441076073,Order347-7,Task 25779
461.3,8.76153632781844,Order347-8,Task 25624
461.3,-0.8322563036611621,Order345-4,Task 25640
464.3,8.789485532815682,Order353-9,Task 25635
466.3,4.8601564768547085,Order353-1,Task 25627
467.3,9.404268998877257,Order353-10,Task 25636
468.3,4.601492426511526,Order353-5,Task 25631
469.3,8.91807599431686,Order353-6,Task 25632
470.3,7.139713859202116,Order345-8,Task 25644
476.3,1.6538627724970165,Order353-4,Task 25630
477.3,3.2490141120189153,Order345-5,Task 25641
478.3,3.377063467446082,Order345-3,Task 25639
480.3,22.19104626324823,Order347-7,Task 25789
484.3,6.309748596400187,Order345-7,Task 25643
485.3,9.14559246299662,Order352-2,Task 25648
486.3,10.386956392479814,Order345-6,Task 25642
488.3,15.306461430952636,Order345-9,Task 25645
490.3,0.8209754879616948,Order345-1,Task 25637
492.3,6.640623616312574,Order352-4,Task 25650
492.3,9.326559228789215,Order345-2,Task 25638
493.3,7.627526948272223,Order352-7,Task 25653
494.3,5.927958870362399,Order353-8,Task 25663
496.3,5.248495785235287,Order353-7,Task 25662
497.3,9.412546755425998,Order352-5,Task 25651
498.3,7.776404949754503,Order353-9,Task 25664
499.3,7.870011551209191,Order353-2,Task 25657
499.3,2.423398060304779,Order352-6,Task 25652
500.3,1.2664512137985235,Order352-8,Task 25654
502.3,1.965344843986546,Order352-1,Task 25647
503.3,21.06420732615253,Order352-9,Task 25655
503.3,11.368534241154638,Order352-3,Task 25649
505.3,3.8840455593737135,Order353-1,Task 25656
507.3,7.326640350061676,Order353-3,Task 25658
508.3,3.3137858390761386,Order353-6,Task 25661
509.3,0.4340197408870812,Order353-4,Task 25659
513.3,12.884453609359094,Order353-10,Task 25665
513.3,14.325167531739101,Order352-4,Task 25669
514.3,7.983279990917402,Order352-3,Task 25668
516.3,2.6879994861652134,Order352-8,Task 25673
517.3,3.060185696829971,Order352-1,Task 25666
519.3,1.4254095239386624,Order353-5,Task 25660
520.3,0.0656516224851762,Order346-5,Task 25679
521.3,-4.056184250130278,Order352-2,Task 25667
524.3,16.36396936676332,Order352-9,Task 25674
525.3,-4.170858239791857,Order352-7,Task 25672
525.3,-3.0874936071960737,Order352-5,Task 25670
527.3,-2.8741112503455497,Order352-6,Task 25671
528.3,7.567544220332422,Order346-2,Task 25676
531.3,5.782348926650482,Order346-9,Task 25683
531.3,3.1416408210938416,Order346-7,Task 25681
532.3,2.0224358260993442,Order346-6,Task 25680
536.3,-5.693537059909269,Order346-1,Task 25675
536.3,-10.379847442898571,Order346-8,Task 25682
536.3,13.853621519851663,Order346-3,Task 25677
539.3,1.4283521812311872,Order346-4,Task 25678
540.3,2.8804834988804666,Order349-4,Task 25688
540.3,-4.8808720067489055,Order349-10,Task 25694
542.3,7.623645213340069,Order349-1,Task 25685
542.3,3.416649695472316,Order346-10,Task 25684
543.3,13.89885851517083,Order349-3,Task 25687
543.3,6.0937111979675125,Order349-2,Task 25686
544.3,-2.083220521679263,Order349-9,Task 25693
546.3,6.193225142122323,Order349-7,Task 25691
547.3,4.721925189391619,Order349-6,Task 25690
550.3,4.067236012489293,Order349-5,Task 25689
550.3,3.4170951960433644,Order349-1,Task 25695
552.3,0.7787754605281658,Order349-8,Task 25692
556.3,5.345481567218137,Order349-9,Task 25703
557.3,-0.009742866073994882,Order349-6,Task 25700
557.3,-4.196714828791174,Order349-5,Task 25699
559.3,12.546225525620834,Order349-3,Task 25697
563.3,3.7921245802516643,Order349-7,Task 25701
563.3,-1.4810077311912972,Order349-8,Task 25702
565.3,-0.9277224463621112,Order350-2,Task 25716
567.3,3.7136743576670903,Order349-2,Task 25696
567.3,3.265063325418315,Order349-4,Task 25698
568.3,3.6113804051381995,Order349-10,Task 25704
570.3,1.9260315488587787,Order349-7,Task 25711
571.3,1.037276700090005,Order350-6,Task 25720
573.3,2.7158146228073536,Order350-4,Task 25718
574.3,0.9472863391621574,Order350-8,Task 25722
576.3,14.030703924931931,Order350-7,Task 25721
578.3,-0.24459652166155577,Order349-2,Task 25706
578.3,5.216741032994263,Order349-9,Task 25713
579.3,1.8051139257721083,Order349-10,Task 25714
581.3,7.921411498756405,Order349-1,Task 25705
581.3,4.25608996771555,Order350-3,Task 25717
581.3,13.723419767841964,Order349-3,Task 25707
582.3,0.43611139493485407,Order350-9,Task 25723
582.3,6.816285543417154,Order349-6,Task 25710
585.3,2.842648202544124,Order349-4,Task 25708
586.3,1.8385447185462942,Order350-1,Task 25715
586.3,14.035983446827109,Order350-7,Task 25750
588.3,28.12242842289141,Order348-8,Task 25731
589.3,1.17238941221218,Order349-5,Task 25709
589.3,3.4638501226384824,Order350-5,Task 25719
593.3,19.52833032903785,Order348-6,Task 25729
595.3,11.115264853518918,Order348-10,Task 25733
600.3,-3.212840286852285,Order349-8,Task 25712
602.3,-1.3212003467546243,Order351-1,Task 25734
602.3,2.3450792354923973,Order348-7,Task 25730
604.3,6.106284737867588,Order348-3,Task 25726
605.3,22.029552826610008,Order351-10,Task 25743
605.3,23.901105412171333,Order348-2,Task 25725
606.3,1.3431735067353539,Order351-2,Task 25735
608.3,-9.03533284211939,Order348-1,Task 25724
608.3,14.973576175429729,Order348-9,Task 25732
610.3,21.963606291969498,Order348-5,Task 25728
610.3,15.540665590775498,Order351-10,Task 25762
611.3,9.317149893736778,Order351-6,Task 25739
612.3,13.100604923211478,Order351-4,Task 25737
613.3,3.1033996084282407,Order348-4,Task 25727
620.3,1.3319836959647458,Order351-7,Task 25740
621.3,0.25120456635145016,Order351-8,Task 25741
622.3,5.138042962964346,Order351-9,Task 25742
626.3,-4.39180024197333,Order350-1,Task 25744
629.3,3.517749050454654,Order351-5,Task 25738
631.3,-0.13882481369755184,Order351-3,Task 25736
632.3,1.6378522822536379,Order350-4,Task 25747
634.3,3.734136528308786,Order350-2,Task 25745
636.3,-2.784317192216527,Order350-6,Task 25749
639.3,14.338550614714556,Order350-3,Task 25746
642.3,-6.872590585072162,Order350-5,Task 25748
643.3,11.762964770764412,Order350-9,Task 25752
645.3,5.900539262636519,Order350-8,Task 25751
646.3,4.017399572730591,Order351-2,Task 25754
647.0,18.212911336071873,Order347-6,Task 25886
647.3,-0.4535689389974553,Order351-8,Task 25760
649.3,16.937312003346392,Order347-7,Task 25887
649.3,-3.04344917938086,Order351-1,Task 25753
650.3,9.692798868536787,Order347-1,Task 25881
652.3,14.248161548016126,Order351-4,Task 25756
655.3,-3.053286759550807,Order351-9,Task 25761
656.3,-5.970284236544927,Order351-7,Task 25759
660.3,-0.3912694888553425,Order351-3,Task 25755
660.3,-3.5206060445501466,Order354-1,Task 25763
661.3,12.085672793867209,Order354-2,Task 25764
663.3,25.960186447279213,Order354-6,Task 25768
663.3,8.009122667260993,Order351-6,Task 25758
666.3,-1.2320552114914234,Order351-5,Task 25757
676.3,10.696935153836032,Order354-8,Task 25770
678.3,6.679386702632167,Order354-10,Task 25772
685.3,8.608701351262805,Order354-4,Task 25766
690.3,5.715060328031983,Order354-9,Task 25771
692.3,19.388853514585925,Order354-5,Task 25767
692.3,21.083304095491215,Order347-5,Task 25777
693.3,11.74993888766578,Order354-3,Task 25765
699.3,25.817140030538425,Order354-7,Task 25769
701.3,2.4710076608844656,Order347-3,Task 25775
702.3,5.476742165057452,Order347-8,Task 25780
702.3,0.5965956210788459,Order347-6,Task 25778
702.3,6.520259766447284,Order347-4,Task 25776
704.3,14.572122283249206,Order347-2,Task 25784
706.3,8.271661736878421,Order347-2,Task 25774
708.3,22.836379441119746,Order353-9,Task 25928
709.3,11.071919221613118,Order347-10,Task 25782
710.3,-2.2911163181823975,Order347-1,Task 25773
710.3,20.22082765108912,Order353-4,Task 25923
710.3,29.81133783349937,Order347-5,Task 25787
711.3,10.164893268121057,Order347-9,Task 25781
714.3,16.9608715004189,Order347-3,Task 25785
716.3,10.051947737558752,Order347-6,Task 25788
717.3,-2.933079833939194,Order347-10,Task 25792
718.3,-5.248651929253119,Order347-1,Task 25783
719.3,10.890676505735831,Order347-4,Task 25786
722.3,12.01854471445564,Order349-10,Task 25949
723.3,27.3550395471051,Order349-7,Task 25946
725.3,10.54738866021988,Order349-8,Task 25947
727.3,7.46712421676904,Order347-9,Task 25791
728.3,3.125860113576277,Order347-8,Task 25790
734.0,17.281049829882207,Order347-6,Task 25955
735.3,8.609722433176042,Order348-6,Task 25798
736.3,16.03220160316819,Order347-7,Task 25956
737.0,21.16521393660886,Order347-10,Task 25959
737.3,11.240066703117726,Order347-1,Task 25950
738.0,18.106819246251,Order347-9,Task 25958
738.3,-1.1524895920413147,Order348-4,Task 25796
738.3,19.718511259427554,Order348-5,Task 25797
743.3,9.599076244683026,Order348-9,Task 25801
743.3,2.834096043288603,Order348-10,Task 25802
748.3,13.28371757676958,Order348-2,Task 25794
751.3,2.81815655765631,Order348-8,Task 25800
751.3,6.912871962397391,Order348-7,Task 25799
753.3,2.630285001831106,Order348-3,Task 25795
759.3,8.96703507786866,Order348-7,Task 25809
760.3,-2.1188529270592897,Order348-1,Task 25793
765.3,1.4269027154999956,Order348-10,Task 25812
775.3,2.330197769321402,Order348-3,Task 25805
775.3,5.8219946423458175,Order345-5,Task 25817
776.3,3.296403833999424,Order345-9,Task 25821
781.3,8.335751729269882,Order348-9,Task 25811
781.3,7.945180950074451,Order345-7,Task 25819
786.3,24.270314413831233,Order348-5,Task 25807
787.3,-1.1965584939848077,Order345-2,Task 25814
788.3,10.261895677355612,Order345-3,Task 25815
789.3,-3.080048262353774,Order345-10,Task 25822
790.3,-3.231202323146335,Order348-1,Task 25803
791.3,29.68517742598173,Order345-4,Task 25816
792.3,8.67788120806815,Order348-2,Task 25804
798.3,9.470111832047175,Order348-6,Task 25808
798.3,-4.291682022386414,Order345-6,Task 25818
800.3,8.25690640324605,Order350-2,Task 25824
801.3,5.236530654371597,Order348-8,Task 25810
801.3,8.606574725158751,Order345-8,Task 25820
802.3,2.7366087312125513,Order345-1,Task 25813
803.3,26.340534504307392,Order353-9,Task 26043
807.3,20.534550005432326,Order353-4,Task 26038
810.3,13.844638399395254,Order350-3,Task 25825
811.3,5.6622552573837055,Order348-4,Task 25806
813.3,5.7028065941077015,Order350-8,Task 25830
814.3,8.12363325581038,Order350-1,Task 25823
814.3,3.452018590034104,Order354-2,Task 25833
816.3,-2.2879334007472867,Order350-6,Task 25828
817.3,14.073796046851868,Order350-7,Task 25829
818.3,25.946892452829253,Order350-9,Task 25831
822.3,9.02425424490017,Order354-5,Task 25836
822.3,2.3085758633039215,Order350-5,Task 25827
825.3,8.668365257825508,Order350-4,Task 25826
826.3,2.398208994078308,Order354-1,Task 25832
827.3,7.662235258337144,Order354-10,Task 25841
827.3,20.02842929125459,Order354-9,Task 25840
835.3,2.7822060759722733,Order345-10,Task 25851
836.3,15.055731775207487,Order354-7,Task 25838
844.3,4.198524093330428,Order354-4,Task 25835
852.3,7.441829544393336,Order354-3,Task 25834
852.3,6.7955297234994925,Order354-6,Task 25837
854.3,3.2120488279152486,Order345-5,Task 25846
855.3,10.965031093636046,Order354-8,Task 25839
856.3,6.461033420331134,Order345-3,Task 25844
860.3,-8.125299979504634,Order345-1,Task 25842
861.3,-1.2281049394348753,Order345-6,Task 25847
863.3,11.339264053462227,Order345-7,Task 25848
863.3,5.657341166364215,Order345-4,Task 25845
866.3,20.898567840253826,Order351-10,Task 25870
866.3,8.575849721286712,Order345-2,Task 25843
866.3,6.333697309077886,Order345-8,Task 25849
870.3,9.583438821748361,Order345-9,Task 25850
871.3,17.56041558269427,Order350-9,Task 25860
871.3,13.311598841767097,Order350-7,Task 25858
872.3,13.279827952822522,Order350-3,Task 25854
876.3,4.415474834404106,Order350-4,Task 25855
880.3,-1.5307110730870312,Order350-6,Task 25857
882.3,0.5590831057830794,Order350-2,Task 25853
884.3,2.849082857647587,Order345-10,Task 25880
884.3,4.89500304173882,Order350-1,Task 25852
887.3,-0.06108088076582796,Order350-5,Task 25856
890.3,-0.4045489894233383,Order350-8,Task 25859
893.3,-0.07239184695150369,Order351-1,Task 25861
894.3,6.436395526131774,Order351-2,Task 25862
896.3,8.547644986360297,Order351-4,Task 25864
898.3,8.563212442220797,Order351-6,Task 25866
900.3,5.797033813576966,Order351-7,Task 25867
901.3,20.027727793668326,Order350-9,Task 25899
904.3,3.736017724910888,Order351-3,Task 25863
905.3,-6.740912455882235,Order351-8,Task 25868
909.3,-4.834402102075247,Order351-9,Task 25869
910.3,2.0141684616079476,Order351-5,Task 25865
913.3,6.551604245668127,Order345-4,Task 25874
914.3,6.367181610153698,Order345-3,Task 25873
915.3,9.778309129332339,Order345-2,Task 25872
917.3,10.23878329283545,Order347-4,Task 25884
917.3,6.788668584242586,Order345-7,Task 25877
919.3,1.6959416773078524,Order345-1,Task 25871
924.3,-3.179219829725551,Order345-6,Task 25876
925.3,-2.976353083248756,Order345-5,Task 25875
927.3,6.638895179575276,Order345-8,Task 25878
928.3,15.10806447337986,Order347-6,Task 26117
929.3,9.557508390018054,Order345-9,Task 25879
933.3,16.701306086151355,Order347-7,Task 26118
934.3,7.9918458464374975,Order347-5,Task 25885
934.3,19.114808611577377,Order347-10,Task 26121
935.3,5.16267384636603,Order347-8,Task 25888
935.3,12.931766887973858,Order347-1,Task 26112
936.3,20.291129889177146,Order347-9,Task 26120
937.3,2.344559372302165,Order350-2,Task 25892
940.3,5.862666541293878,Order347-2,Task 25882
943.3,-3.91490298091201,Order347-10,Task 25890
945.3,3.8463282766336127,Order350-8,Task 25898
945.3,9.860512688301897,Order347-9,Task 25889
946.3,22.536512430291573,Order347-3,Task 25883
948.3,3.7191663413147658,Order350-1,Task 25891
949.3,13.15643895717159,Order350-7,Task 25897
950.3,2.0055767311651307,Order350-4,Task 25894
953.3,3.0120954493191623,Order350-6,Task 25896
954.3,9.616418692078708,Order354-10,Task 25909
954.3,12.558267611727109,Order350-3,Task 25893
959.3,-0.21777196510078567,Order350-5,Task 25895
960.3,5.380525608988436,Order354-6,Task 25905
963.3,2.5230487219357896,Order354-1,Task 25900
964.3,10.187633615390943,Order354-8,Task 25907
968.3,6.019411654656244,Order354-4,Task 25903
970.3,6.69840989683025,Order354-2,Task 25901
973.3,22.985883904528745,Order354-7,Task 25906
975.3,9.504033604314865,Order354-5,Task 25904
976.3,6.962738182624426,Order354-3,Task 25902
979.3,3.2196107794914495,Order348-4,Task 25913
980.3,11.975459942432963,Order354-9,Task 25908
984.3,1.677765848933948,Order348-10,Task 25919
986.3,9.230554553661035,Order348-8,Task 25917
987.3,2.321421124761483,Order348-1,Task 25910
988.3,8.344469146305151,Order353-1,Task 25920
988.3,10.436918434643445,Order348-7,Task 25916
989.3,13.684305814969127,Order348-2,Task 25911
991.3,6.921829879422762,Order348-6,Task 25915
994.3,7.593943653266818,Order348-5,Task 25914
995.3,8.605743225406608,Order348-3,Task 25912
996.3,6.598409775577701,Order353-2,Task 25921
997.3,-4.932622696201504,Order353-6,Task 25925
998.3,6.002416593409975,Order353-3,Task 25922
999.3,9.225268062384014,Order348-9,Task 25918
1000.3,14.56453302264403,Order353-7,Task 25926
1004.3,4.277367101615845,Order353-10,Task 25929
1004.3,1.016696972747064,Order354-1,Task 25930
1007.3,14.639335510497993,Order353-8,Task 25927
1009.3,1.6877710440913496,Order353-5,Task 25924
1018.3,14.543237789358471,Order354-8,Task 25937
1020.3,5.872981743342589,Order354-2,Task 25931
1027.3,5.310070018433748,Order354-4,Task 25933
1029.3,3.914290376070399,Order354-10,Task 25939
1034.3,14.545069596641614,Order354-5,Task 25934
1035.3,6.287075199690047,Order354-3,Task 25932
