"tick","Provider Population"
740.0,300
741.0,301
742.0,302
743.0,303
744.0,304
745.0,304
746.0,304
747.0,305
748.0,306
749.0,307
750.0,308
751.0,308
752.0,308
753.0,309
754.0,310
755.0,311
756.0,312
757.0,313
758.0,314
759.0,314
760.0,315
761.0,316
762.0,316
763.0,316
764.0,317
765.0,318
766.0,318
767.0,319
768.0,320
769.0,320
770.0,321
771.0,322
772.0,323
773.0,324
774.0,324
775.0,324
776.0,325
777.0,326
778.0,327
779.0,328
780.0,329
781.0,330
782.0,331
783.0,332
784.0,333
785.0,334
786.0,335
787.0,336
788.0,337
789.0,338
790.0,338
791.0,338
792.0,339
793.0,339
794.0,339
795.0,340
796.0,340
797.0,340
798.0,341
799.0,342
800.0,343
801.0,344
802.0,345
803.0,346
804.0,347
805.0,348
806.0,348
807.0,349
808.0,349
809.0,350
810.0,351
811.0,351
812.0,352
813.0,353
814.0,354
815.0,355
816.0,356
817.0,357
818.0,358
819.0,359
820.0,360
821.0,360
822.0,361
823.0,362
824.0,362
825.0,362
826.0,363
827.0,364
828.0,365
829.0,366
830.0,367
831.0,368
832.0,369
833.0,370
834.0,371
835.0,372
836.0,373
837.0,374
838.0,374
839.0,374
840.0,375
841.0,376
842.0,377
843.0,378
844.0,378
845.0,379
846.0,380
847.0,381
848.0,381
849.0,382
850.0,383
851.0,383
852.0,383
853.0,384
854.0,384
855.0,385
856.0,385
857.0,386
858.0,387
859.0,387
860.0,388
861.0,388
862.0,388
863.0,389
864.0,389
865.0,389
866.0,390
867.0,391
868.0,391
869.0,392
870.0,393
871.0,394
872.0,395
873.0,396
874.0,397
875.0,398
876.0,398
877.0,399
878.0,400
879.0,401
880.0,402
881.0,403
882.0,404
883.0,405
884.0,406
885.0,407
886.0,407
887.0,408
888.0,409
889.0,410
890.0,411
891.0,411
892.0,412
893.0,413
894.0,414
895.0,415
896.0,416
897.0,417
898.0,417
899.0,418
900.0,419
901.0,419
902.0,419
903.0,420
904.0,421
905.0,422
906.0,423
907.0,424
908.0,424
909.0,424
910.0,425
911.0,425
912.0,426
913.0,427
914.0,427
915.0,428
916.0,429
917.0,430
918.0,430
919.0,431
920.0,432
921.0,433
922.0,434
923.0,435
924.0,436
925.0,436
926.0,436
927.0,437
928.0,438
929.0,439
930.0,440
931.0,441
932.0,441
933.0,442
934.0,442
935.0,443
936.0,444
937.0,445
938.0,446
939.0,447
940.0,448
941.0,449
942.0,449
943.0,450
944.0,451
945.0,452
946.0,453
947.0,454
948.0,455
949.0,455
950.0,456
951.0,457
952.0,458
953.0,459
954.0,460
955.0,460
956.0,460
957.0,460
958.0,461
959.0,462
960.0,462
961.0,463
962.0,464
963.0,465
964.0,466
965.0,467
966.0,467
967.0,467
968.0,468
969.0,469
970.0,470
971.0,470
972.0,471
973.0,472
974.0,473
975.0,474
976.0,474
977.0,475
978.0,476
979.0,477
980.0,478
981.0,479
982.0,479
983.0,480
984.0,481
985.0,482
986.0,482
987.0,482
988.0,483
989.0,484
990.0,485
991.0,486
992.0,487
993.0,488
994.0,489
995.0,490
996.0,491
997.0,491
998.0,492
999.0,493
1000.0,494
1001.0,495
1002.0,496
1003.0,497
1004.0,498
1005.0,499
1006.0,499
1007.0,499
1008.0,500
1009.0,501
1010.0,502
1011.0,503
1012.0,504
1013.0,505
1014.0,506
1015.0,507
1016.0,508
1017.0,509
1018.0,510
1019.0,511
1020.0,512
1021.0,513
1022.0,514
1023.0,515
1024.0,516
1025.0,517
1026.0,518
1027.0,519
1028.0,520
1029.0,521
1030.0,522
1031.0,523
1032.0,524
1033.0,524
1034.0,524
1035.0,525
1036.0,526
1037.0,527
1038.0,528
1039.0,529
1040.0,529
1041.0,529
1042.0,530
1043.0,531
1044.0,532
1045.0,532
1046.0,532
1047.0,533
1048.0,534
1049.0,535
1050.0,536
1051.0,537
1052.0,538
1053.0,539
1054.0,540
1055.0,541
1056.0,542
1057.0,543
1058.0,544
1059.0,545
1060.0,546
1061.0,546
1062.0,547
1063.0,548
1064.0,549
1065.0,550
1066.0,551
1067.0,552
1068.0,552
1069.0,553
1070.0,554
1071.0,555
1072.0,555
1073.0,556
1074.0,556
1075.0,557
1076.0,558
1077.0,559
1078.0,560
1079.0,561
1080.0,562
1081.0,563
1082.0,564
1083.0,565
1084.0,566
1085.0,567
1086.0,568
1087.0,568
1088.0,569
1089.0,570
1090.0,571
1091.0,572
1092.0,573
1093.0,574
1094.0,575
1095.0,576
1096.0,577
1097.0,578
1098.0,578
1099.0,578
1100.0,579
1101.0,580
1102.0,581
1103.0,582
1104.0,583
1105.0,584
1106.0,585
1107.0,585
1108.0,586
1109.0,587
1110.0,588
1111.0,589
1112.0,589
1113.0,590
1114.0,591
1115.0,592
1116.0,592
1117.0,593
1118.0,594
1119.0,595
1120.0,596
1121.0,597
1122.0,598
1123.0,599
1124.0,600
1125.0,601
1126.0,602
1127.0,603
1128.0,604
1129.0,605
1130.0,606
1131.0,606
1132.0,607
1133.0,607
1134.0,608
1135.0,609
1136.0,610
1137.0,610
1138.0,611
1139.0,612
1140.0,613
1141.0,614
1142.0,614
1143.0,615
1144.0,616
1145.0,616
1146.0,617
1147.0,618
1148.0,619
1149.0,620
1150.0,621
1151.0,622
1152.0,623
1153.0,624
1154.0,625
1155.0,626
1156.0,626
1157.0,627
1158.0,627
1159.0,627
1160.0,628
1161.0,629
1162.0,630
1163.0,631
1164.0,632
1165.0,633
1166.0,634
1167.0,635
1168.0,636
1169.0,637
1170.0,638
1171.0,638
1172.0,639
1173.0,640
1174.0,641
1175.0,641
1176.0,642
1177.0,643
1178.0,644
1179.0,645
1180.0,645
1181.0,645
1182.0,646
1183.0,647
1184.0,648
1185.0,649
1186.0,650
1187.0,651
1188.0,651
1189.0,652
1190.0,653
1191.0,654
1192.0,655
1193.0,656
1194.0,656
1195.0,656
1196.0,657
1197.0,657
1198.0,657
1199.0,657
1200.0,658
1201.0,658
1202.0,658
1203.0,659
1204.0,660
1205.0,661
1206.0,662
1207.0,663
1208.0,664
1209.0,665
1210.0,665
1211.0,666
1212.0,666
1213.0,667
1214.0,668
1215.0,668
1216.0,669
1217.0,670
1218.0,670
1219.0,670
1220.0,671
1221.0,672
1222.0,673
1223.0,674
1224.0,674
1225.0,675
1226.0,676
1227.0,677
1228.0,677
1229.0,677
1230.0,677
1231.0,678
1232.0,679
1233.0,680
1234.0,681
1235.0,681
1236.0,682
1237.0,683
1238.0,684
1239.0,685
1240.0,686
1241.0,687
1242.0,688
1243.0,689
1244.0,689
1245.0,690
1246.0,690
1247.0,691
1248.0,692
1249.0,693
1250.0,693
1251.0,694
1252.0,694
1253.0,695
1254.0,696
1255.0,696
1256.0,697
1257.0,698
1258.0,698
1259.0,699
1260.0,700
1261.0,701
1262.0,702
1263.0,702
1264.0,703
1265.0,703
1266.0,704
1267.0,704
1268.0,705
1269.0,706
1270.0,707
1271.0,708
1272.0,709
1273.0,710
1274.0,711
1275.0,711
1276.0,712
1277.0,713
1278.0,714
1279.0,715
1280.0,716
1281.0,717
1282.0,717
1283.0,718
1284.0,719
1285.0,720
1286.0,721
1287.0,722
1288.0,723
1289.0,723
1290.0,724
1291.0,724
1292.0,725
1293.0,725
1294.0,726
1295.0,727
1296.0,728
1297.0,729
1298.0,730
1299.0,731
1300.0,732
1301.0,733
1302.0,734
1303.0,735
1304.0,736
1305.0,737
1306.0,737
1307.0,737
1308.0,738
1309.0,739
1310.0,739
1311.0,740
1312.0,740
1313.0,740
1314.0,741
1315.0,742
1316.0,743
1317.0,744
1318.0,745
1319.0,746
1320.0,746
1321.0,747
1322.0,748
1323.0,749
1324.0,750
1325.0,751
1326.0,752
1327.0,753
1328.0,754
1329.0,755
1330.0,755
1331.0,755
1332.0,756
1333.0,757
1334.0,757
1335.0,758
1336.0,759
1337.0,759
1338.0,760
1339.0,761
1340.0,762
1341.0,763
1342.0,764
1343.0,765
1344.0,766
1345.0,766
1346.0,766
1347.0,767
1348.0,767
1349.0,768
1350.0,769
1351.0,769
1352.0,770
1353.0,770
1354.0,770
1355.0,770
1356.0,771
1357.0,772
1358.0,772
1359.0,773
1360.0,773
1361.0,774
1362.0,775
1363.0,775
1364.0,776
1365.0,777
1366.0,778
1367.0,779
1368.0,780
1369.0,780
1370.0,781
1371.0,782
1372.0,783
1373.0,783
1374.0,783
1375.0,784
1376.0,784
1377.0,785
1378.0,785
1379.0,786
1380.0,787
1381.0,788
1382.0,788
1383.0,788
1384.0,789
1385.0,789
1386.0,790
1387.0,790
1388.0,791
1389.0,792
1390.0,793
1391.0,794
1392.0,795
1393.0,796
1394.0,797
1395.0,798
1396.0,799
1397.0,799
1398.0,800
1399.0,800
1400.0,801
1401.0,802
1402.0,803
1403.0,804
1404.0,805
1405.0,805
1406.0,806
1407.0,807
1408.0,807
1409.0,808
1410.0,808
1411.0,809
1412.0,810
1413.0,811
1414.0,811
1415.0,812
1416.0,812
1417.0,812
1418.0,812
1419.0,813
1420.0,814
1421.0,815
1422.0,816
1423.0,817
1424.0,818
1425.0,819
1426.0,820
1427.0,821
1428.0,822
1429.0,823
1430.0,823
1431.0,824
1432.0,825
1433.0,825
1434.0,826
1435.0,827
1436.0,828
1437.0,829
1438.0,830
1439.0,831
1440.0,832
1441.0,833
1442.0,834
1443.0,834
1444.0,835
1445.0,835
1446.0,835
1447.0,836
1448.0,837
1449.0,838
1450.0,839
1451.0,840
1452.0,841
1453.0,842
1454.0,843
1455.0,843
1456.0,843
1457.0,843
1458.0,843
1459.0,844
1460.0,844
1461.0,845
1462.0,845
1463.0,846
1464.0,847
1465.0,848
1466.0,849
1467.0,850
1468.0,851
1469.0,852
1470.0,853
1471.0,854
1472.0,855
1473.0,856
1474.0,857
1475.0,858
1476.0,859
1477.0,860
1478.0,861
1479.0,862
1480.0,862
1481.0,863
1482.0,863
1483.0,864
1484.0,865
1485.0,866
1486.0,866
1487.0,866
1488.0,867
1489.0,868
1490.0,869
1491.0,869
1492.0,870
1493.0,871
1494.0,872
1495.0,872
1496.0,873
1497.0,874
1498.0,875
1499.0,876
1500.0,877
1501.0,878
1502.0,878
1503.0,878
1504.0,879
1505.0,880
1506.0,880
1507.0,881
1508.0,882
1509.0,883
1510.0,884
1511.0,884
1512.0,885
1513.0,886
1514.0,887
1515.0,888
1516.0,889
1517.0,890
1518.0,891
1519.0,892
1520.0,892
1521.0,893
1522.0,894
1523.0,895
1524.0,896
1525.0,897
1526.0,898
1527.0,898
1528.0,899
1529.0,900
1530.0,901
1531.0,902
1532.0,903
1533.0,904
1534.0,905
1535.0,905
1536.0,905
1537.0,905
1538.0,906
1539.0,907
1540.0,908
1541.0,909
1542.0,910
1543.0,911
1544.0,911
1545.0,912
1546.0,912
1547.0,913
1548.0,914
1549.0,915
1550.0,916
1551.0,917
1552.0,917
1553.0,917
1554.0,918
1555.0,919
1556.0,919
1557.0,920
1558.0,921
1559.0,922
1560.0,923
1561.0,924
1562.0,925
1563.0,926
1564.0,926
1565.0,927
1566.0,927
1567.0,928
1568.0,929
1569.0,929
1570.0,929
1571.0,929
1572.0,930
1573.0,931
1574.0,932
1575.0,932
1576.0,933
1577.0,933
1578.0,934
1579.0,935
1580.0,935
1581.0,936
1582.0,936
1583.0,937
1584.0,938
1585.0,939
1586.0,940
1587.0,941
1588.0,942
1589.0,943
1590.0,943
1591.0,944
1592.0,945
1593.0,946
1594.0,947
1595.0,948
1596.0,949
1597.0,950
1598.0,951
1599.0,952
1600.0,952
1601.0,952
1602.0,953
1603.0,954
1604.0,954
1605.0,955
1606.0,956
1607.0,957
1608.0,958
1609.0,958
1610.0,959
1611.0,960
1612.0,960
1613.0,961
1614.0,962
1615.0,963
1616.0,964
1617.0,965
1618.0,966
1619.0,967
1620.0,968
1621.0,969
1622.0,970
1623.0,971
1624.0,972
1625.0,973
1626.0,974
1627.0,975
1628.0,976
1629.0,977
1630.0,978
1631.0,979
1632.0,979
1633.0,980
1634.0,981
1635.0,981
1636.0,982
1637.0,982
1638.0,983
1639.0,983
1640.0,984
1641.0,985
1642.0,985
1643.0,986
1644.0,987
1645.0,988
1646.0,989
1647.0,990
1648.0,990
1649.0,991
1650.0,992
1651.0,993
1652.0,994
1653.0,995
1654.0,995
1655.0,996
1656.0,996
1657.0,996
1658.0,997
1659.0,998
1660.0,999
1661.0,1000
1662.0,1001
1663.0,1002
1664.0,1003
1665.0,1004
1666.0,1004
1667.0,1005
1668.0,1006
1669.0,1007
1670.0,1007
1671.0,1008
1672.0,1009
1673.0,1010
1674.0,1011
1675.0,1012
1676.0,1012
1677.0,1013
1678.0,1013
1679.0,1014
1680.0,1015
1681.0,1016
1682.0,1017
1683.0,1018
1684.0,1019
1685.0,1020
1686.0,1021
1687.0,1022
1688.0,1023
1689.0,1024
1690.0,1025
1691.0,1025
1692.0,1025
1693.0,1026
1694.0,1027
1695.0,1028
1696.0,1029
1697.0,1030
1698.0,1031
1699.0,1031
1700.0,1032
1701.0,1033
1702.0,1034
1703.0,1034
1704.0,1035
1705.0,1036
1706.0,1036
1707.0,1037
1708.0,1038
1709.0,1039
1710.0,1040
1711.0,1040
1712.0,1041
1713.0,1042
1714.0,1043
1715.0,1043
1716.0,1044
1717.0,1045
1718.0,1045
1719.0,1045
1720.0,1046
1721.0,1047
1722.0,1048
1723.0,1048
1724.0,1049
1725.0,1050
1726.0,1051
1727.0,1052
1728.0,1053
1729.0,1053
1730.0,1054
1731.0,1055
1732.0,1055
1733.0,1056
1734.0,1057
1735.0,1057
1736.0,1058
1737.0,1059
1738.0,1059
1739.0,1060
1740.0,1061
1741.0,1061
1742.0,1062
1743.0,1063
1744.0,1064
1745.0,1064
1746.0,1065
1747.0,1066
1748.0,1066
1749.0,1067
1750.0,1068
1751.0,1069
1752.0,1070
1753.0,1070
1754.0,1071
1755.0,1072
1756.0,1072
1757.0,1072
1758.0,1073
1759.0,1073
1760.0,1074
1761.0,1075
1762.0,1076
1763.0,1077
1764.0,1078
1765.0,1078
1766.0,1079
1767.0,1080
1768.0,1081
1769.0,1082
1770.0,1083
1771.0,1084
1772.0,1085
1773.0,1085
1774.0,1086
1775.0,1086
1776.0,1086
1777.0,1087
1778.0,1087
1779.0,1087
1780.0,1087
1781.0,1088
1782.0,1089
1783.0,1090
1784.0,1090
1785.0,1090
1786.0,1091
1787.0,1091
1788.0,1091
1789.0,1091
1790.0,1091
1791.0,1092
1792.0,1093
1793.0,1094
1794.0,1095
1795.0,1096
1796.0,1097
1797.0,1098
1798.0,1099
1799.0,1100
1800.0,1101
1801.0,1102
1802.0,1103
1803.0,1104
1804.0,1104
1805.0,1105
1806.0,1106
1807.0,1107
1808.0,1108
1809.0,1109
1810.0,1110
1811.0,1111
1812.0,1111
1813.0,1112
1814.0,1113
1815.0,1113
1816.0,1113
1817.0,1114
1818.0,1115
1819.0,1115
1820.0,1115
1821.0,1116
1822.0,1117
1823.0,1118
1824.0,1119
1825.0,1120
1826.0,1121
1827.0,1122
1828.0,1123
1829.0,1123
1830.0,1123
1831.0,1124
1832.0,1124
1833.0,1124
1834.0,1124
1835.0,1125
1836.0,1125
1837.0,1125
1838.0,1125
1839.0,1125
1840.0,1125
1841.0,1126
1842.0,1126
1843.0,1127
1844.0,1127
1845.0,1127
1846.0,1128
1847.0,1128
1848.0,1128
1849.0,1128
1850.0,1128
1851.0,1128
1852.0,1128
1853.0,1129
1854.0,1130
1855.0,1130
1856.0,1130
1857.0,1131
1858.0,1132
1859.0,1133
1860.0,1134
1861.0,1135
1862.0,1136
1863.0,1137
1864.0,1138
1865.0,1139
1866.0,1140
1867.0,1140
1868.0,1140
1869.0,1141
1870.0,1142
1871.0,1143
1872.0,1143
1873.0,1144
1874.0,1144
1875.0,1145
1876.0,1146
1877.0,1147
1878.0,1148
1879.0,1149
1880.0,1149
1881.0,1149
1882.0,1149
1883.0,1150
1884.0,1151
1885.0,1152
1886.0,1152
1887.0,1152
1888.0,1153
1889.0,1154
1890.0,1155
1891.0,1155
1892.0,1156
1893.0,1156
1894.0,1156
1895.0,1157
1896.0,1158
1897.0,1158
1898.0,1158
1899.0,1159
1900.0,1159
1901.0,1160
1902.0,1161
1903.0,1161
1904.0,1162
1905.0,1162
1906.0,1163
1907.0,1163
1908.0,1163
1909.0,1163
1910.0,1163
1911.0,1163
1912.0,1164
1913.0,1165
1914.0,1165
1915.0,1165
1916.0,1165
1917.0,1166
1918.0,1166
1919.0,1167
1920.0,1167
1921.0,1167
1922.0,1168
1923.0,1169
1924.0,1170
1925.0,1171
1926.0,1172
1927.0,1173
1928.0,1174
1929.0,1175
1930.0,1176
1931.0,1177
1932.0,1178
1933.0,1179
1934.0,1179
1935.0,1180
1936.0,1181
1937.0,1182
1938.0,1182
1939.0,1183
1940.0,1184
1941.0,1185
1942.0,1185
1943.0,1186
1944.0,1187
1945.0,1188
1946.0,1189
1947.0,1190
1948.0,1190
1949.0,1191
1950.0,1192
1951.0,1192
1952.0,1193
1953.0,1193
1954.0,1194
1955.0,1195
1956.0,1196
1957.0,1197
1958.0,1198
1959.0,1199
1960.0,1200
1961.0,1201
1962.0,1202
1963.0,1203
1964.0,1204
1965.0,1205
1966.0,1206
1967.0,1207
1968.0,1208
1969.0,1209
1970.0,1210
1971.0,1211
1972.0,1212
1973.0,1212
1974.0,1213
1975.0,1214
1976.0,1214
1977.0,1215
1978.0,1216
1979.0,1217
1980.0,1218
1981.0,1219
1982.0,1220
1983.0,1221
1984.0,1222
1985.0,1223
1986.0,1223
1987.0,1224
1988.0,1225
1989.0,1226
1990.0,1227
1991.0,1228
1992.0,1229
1993.0,1230
1994.0,1230
1995.0,1231
1996.0,1232
1997.0,1233
1998.0,1234
1999.0,1235
2000.0,1236
2001.0,1237
2002.0,1238
2003.0,1239
2004.0,1239
2005.0,1240
2006.0,1240
2007.0,1241
2008.0,1241
2009.0,1242
2010.0,1243
2011.0,1243
2012.0,1244
2013.0,1244
2014.0,1244
2015.0,1244
2016.0,1244
2017.0,1244
2018.0,1244
2019.0,1245
2020.0,1245
2021.0,1246
2022.0,1247
2023.0,1247
2024.0,1247
2025.0,1247
2026.0,1247
2027.0,1247
2028.0,1247
2029.0,1248
2030.0,1248
2031.0,1248
2032.0,1249
2033.0,1250
2034.0,1250
2035.0,1251
2036.0,1252
2037.0,1252
2038.0,1253
2039.0,1254
2040.0,1255
2041.0,1256
2042.0,1257
2043.0,1258
2044.0,1259
2045.0,1259
2046.0,1260
2047.0,1260
2048.0,1261
2049.0,1262
2050.0,1263
2051.0,1264
2052.0,1264
2053.0,1264
2054.0,1264
2055.0,1265
2056.0,1266
2057.0,1267
2058.0,1267
2059.0,1268
2060.0,1268
2061.0,1269
2062.0,1270
2063.0,1271
2064.0,1271
2065.0,1272
2066.0,1273
2067.0,1274
2068.0,1275
2069.0,1275
2070.0,1275
2071.0,1276
2072.0,1276
2073.0,1277
2074.0,1277
2075.0,1278
2076.0,1278
2077.0,1279
2078.0,1280
2079.0,1281
