"Task","tick"
86,298.0
86,299.0
86,300.0
85,301.0
85,302.0
85,303.0
84,304.0
84,305.0
83,306.0
83,307.0
82,308.0
82,309.0
81,310.0
81,311.0
81,312.0
81,313.0
81,314.0
81,315.0
80,316.0
80,317.0
79,318.0
79,319.0
79,320.0
79,321.0
79,322.0
79,323.0
79,324.0
79,325.0
79,326.0
78,327.0
77,328.0
77,329.0
77,330.0
77,331.0
76,332.0
75,333.0
75,334.0
73,335.0
73,336.0
73,337.0
72,338.0
72,339.0
70,340.0
70,341.0
69,342.0
77,343.0
77,344.0
76,345.0
86,346.0
86,347.0
86,348.0
85,349.0
85,350.0
85,351.0
85,352.0
84,353.0
84,354.0
84,355.0
92,356.0
92,357.0
92,358.0
90,359.0
108,360.0
108,361.0
107,362.0
106,363.0
105,364.0
104,365.0
103,366.0
102,367.0
101,368.0
99,369.0
99,370.0
97,371.0
105,372.0
104,373.0
104,374.0
103,375.0
103,376.0
102,377.0
102,378.0
101,379.0
110,380.0
110,381.0
108,382.0
108,383.0
117,384.0
117,385.0
116,386.0
116,387.0
115,388.0
113,389.0
112,390.0
112,391.0
120,392.0
118,393.0
117,394.0
117,395.0
116,396.0
116,397.0
116,398.0
116,399.0
116,400.0
115,401.0
115,402.0
113,403.0
122,404.0
122,405.0
121,406.0
120,407.0
120,408.0
119,409.0
119,410.0
119,411.0
118,412.0
118,413.0
117,414.0
117,415.0
126,416.0
124,417.0
124,418.0
123,419.0
123,420.0
123,421.0
123,422.0
123,423.0
123,424.0
121,425.0
121,426.0
121,427.0
120,428.0
120,429.0
128,430.0
126,431.0
126,432.0
125,433.0
135,434.0
134,435.0
133,436.0
133,437.0
130,438.0
130,439.0
129,440.0
128,441.0
137,442.0
146,443.0
146,444.0
146,445.0
146,446.0
146,447.0
146,448.0
144,449.0
142,450.0
141,451.0
141,452.0
138,453.0
137,454.0
134,455.0
133,456.0
131,457.0
130,458.0
129,459.0
129,460.0
128,461.0
126,462.0
136,463.0
135,464.0
134,465.0
131,466.0
139,467.0
136,468.0
135,469.0
133,470.0
133,471.0
133,472.0
133,473.0
132,474.0
132,475.0
131,476.0
131,477.0
128,478.0
127,479.0
126,480.0
126,481.0
125,482.0
125,483.0
125,484.0
124,485.0
123,486.0
122,487.0
122,488.0
122,489.0
121,490.0
120,491.0
120,492.0
119,493.0
119,494.0
119,495.0
119,496.0
127,497.0
127,498.0
127,499.0
127,500.0
124,501.0
123,502.0
123,503.0
123,504.0
132,505.0
130,506.0
130,507.0
128,508.0
128,509.0
127,510.0
127,511.0
125,512.0
124,513.0
124,514.0
124,515.0
124,516.0
123,517.0
123,518.0
133,519.0
133,520.0
133,521.0
133,522.0
133,523.0
133,524.0
133,525.0
133,526.0
133,527.0
133,528.0
133,529.0
133,530.0
133,531.0
133,532.0
133,533.0
133,534.0
143,535.0
143,536.0
143,537.0
143,538.0
143,539.0
143,540.0
153,541.0
163,542.0
173,543.0
173,544.0
171,545.0
169,546.0
167,547.0
167,548.0
167,549.0
167,550.0
167,551.0
167,552.0
167,553.0
167,554.0
167,555.0
167,556.0
167,557.0
167,558.0
167,559.0
167,560.0
167,561.0
167,562.0
167,563.0
167,564.0
167,565.0
167,566.0
167,567.0
167,568.0
167,569.0
167,570.0
167,571.0
167,572.0
167,573.0
177,574.0
177,575.0
177,576.0
175,577.0
173,578.0
171,579.0
171,580.0
171,581.0
171,582.0
171,583.0
171,584.0
171,585.0
171,586.0
171,587.0
171,588.0
171,589.0
171,590.0
171,591.0
171,592.0
181,593.0
181,594.0
181,595.0
190,596.0
190,597.0
190,598.0
190,599.0
200,600.0
210,601.0
209,602.0
209,603.0
209,604.0
209,605.0
209,606.0
207,607.0
207,608.0
205,609.0
205,610.0
204,611.0
203,612.0
203,613.0
203,614.0
203,615.0
203,616.0
203,617.0
203,618.0
203,619.0
203,620.0
203,621.0
203,622.0
203,623.0
203,624.0
203,625.0
213,626.0
213,627.0
213,628.0
213,629.0
223,630.0
223,631.0
233,632.0
233,633.0
233,634.0
233,635.0
233,636.0
233,637.0
233,638.0
233,639.0
233,640.0
233,641.0
233,642.0
233,643.0
233,644.0
233,645.0
233,646.0
233,647.0
233,648.0
242,649.0
242,650.0
242,651.0
242,652.0
242,653.0
242,654.0
252,655.0
252,656.0
262,657.0
260,658.0
258,659.0
256,660.0
256,661.0
256,662.0
256,663.0
256,664.0
256,665.0
256,666.0
256,667.0
265,668.0
265,669.0
265,670.0
265,671.0
265,672.0
265,673.0
264,674.0
274,675.0
274,676.0
274,677.0
274,678.0
274,679.0
274,680.0
274,681.0
274,682.0
274,683.0
274,684.0
274,685.0
274,686.0
274,687.0
283,688.0
283,689.0
283,690.0
283,691.0
283,692.0
283,693.0
283,694.0
283,695.0
283,696.0
292,697.0
292,698.0
292,699.0
291,700.0
300,701.0
300,702.0
300,703.0
300,704.0
300,705.0
300,706.0
300,707.0
309,708.0
309,709.0
309,710.0
309,711.0
319,712.0
319,713.0
329,714.0
329,715.0
329,716.0
339,717.0
339,718.0
339,719.0
339,720.0
339,721.0
339,722.0
349,723.0
358,724.0
358,725.0
366,726.0
363,727.0
361,728.0
361,729.0
361,730.0
360,731.0
369,732.0
379,733.0
389,734.0
389,735.0
388,736.0
388,737.0
387,738.0
387,739.0
387,740.0
387,741.0
387,742.0
387,743.0
387,744.0
397,745.0
397,746.0
397,747.0
397,748.0
397,749.0
397,750.0
397,751.0
397,752.0
397,753.0
397,754.0
397,755.0
406,756.0
416,757.0
416,758.0
416,759.0
426,760.0
426,761.0
426,762.0
426,763.0
426,764.0
436,765.0
436,766.0
436,767.0
436,768.0
436,769.0
436,770.0
436,771.0
436,772.0
436,773.0
436,774.0
436,775.0
436,776.0
436,777.0
446,778.0
446,779.0
446,780.0
446,781.0
446,782.0
446,783.0
446,784.0
456,785.0
456,786.0
456,787.0
456,788.0
456,789.0
456,790.0
456,791.0
456,792.0
456,793.0
466,794.0
466,795.0
466,796.0
466,797.0
466,798.0
466,799.0
466,800.0
466,801.0
476,802.0
476,803.0
476,804.0
476,805.0
476,806.0
476,807.0
474,808.0
474,809.0
472,810.0
472,811.0
471,812.0
470,813.0
470,814.0
470,815.0
470,816.0
470,817.0
470,818.0
470,819.0
470,820.0
470,821.0
470,822.0
470,823.0
470,824.0
470,825.0
480,826.0
480,827.0
480,828.0
480,829.0
480,830.0
480,831.0
480,832.0
480,833.0
480,834.0
480,835.0
480,836.0
480,837.0
480,838.0
480,839.0
480,840.0
480,841.0
480,842.0
480,843.0
480,844.0
490,845.0
490,846.0
500,847.0
500,848.0
500,849.0
500,850.0
500,851.0
500,852.0
500,853.0
499,854.0
499,855.0
499,856.0
498,857.0
498,858.0
508,859.0
508,860.0
508,861.0
508,862.0
508,863.0
518,864.0
518,865.0
518,866.0
518,867.0
518,868.0
518,869.0
518,870.0
518,871.0
518,872.0
518,873.0
518,874.0
527,875.0
527,876.0
527,877.0
527,878.0
527,879.0
527,880.0
527,881.0
527,882.0
527,883.0
527,884.0
536,885.0
536,886.0
536,887.0
536,888.0
536,889.0
536,890.0
536,891.0
536,892.0
546,893.0
546,894.0
546,895.0
545,896.0
545,897.0
544,898.0
544,899.0
554,900.0
554,901.0
554,902.0
554,903.0
554,904.0
554,905.0
554,906.0
554,907.0
554,908.0
554,909.0
554,910.0
564,911.0
564,912.0
564,913.0
564,914.0
564,915.0
564,916.0
564,917.0
564,918.0
564,919.0
564,920.0
564,921.0
564,922.0
564,923.0
564,924.0
564,925.0
564,926.0
564,927.0
564,928.0
564,929.0
564,930.0
564,931.0
564,932.0
564,933.0
564,934.0
564,935.0
564,936.0
564,937.0
564,938.0
564,939.0
564,940.0
564,941.0
564,942.0
564,943.0
574,944.0
574,945.0
574,946.0
574,947.0
574,948.0
574,949.0
574,950.0
574,951.0
574,952.0
574,953.0
574,954.0
574,955.0
584,956.0
584,957.0
594,958.0
604,959.0
604,960.0
604,961.0
604,962.0
603,963.0
603,964.0
603,965.0
603,966.0
603,967.0
612,968.0
611,969.0
611,970.0
611,971.0
611,972.0
611,973.0
610,974.0
610,975.0
610,976.0
610,977.0
610,978.0
610,979.0
610,980.0
620,981.0
620,982.0
620,983.0
629,984.0
629,985.0
629,986.0
629,987.0
629,988.0
629,989.0
629,990.0
629,991.0
629,992.0
629,993.0
629,994.0
629,995.0
629,996.0
629,997.0
629,998.0
629,999.0
629,1000.0
629,1001.0
629,1002.0
629,1003.0
629,1004.0
629,1005.0
629,1006.0
629,1007.0
629,1008.0
629,1009.0
629,1010.0
629,1011.0
629,1012.0
629,1013.0
629,1014.0
639,1015.0
648,1016.0
648,1017.0
648,1018.0
656,1019.0
656,1020.0
656,1021.0
655,1022.0
655,1023.0
655,1024.0
655,1025.0
655,1026.0
654,1027.0
654,1028.0
654,1029.0
654,1030.0
654,1031.0
664,1032.0
664,1033.0
664,1034.0
664,1035.0
664,1036.0
664,1037.0
664,1038.0
674,1039.0
674,1040.0
674,1041.0
674,1042.0
674,1043.0
674,1044.0
674,1045.0
674,1046.0
683,1047.0
683,1048.0
683,1049.0
683,1050.0
683,1051.0
683,1052.0
683,1053.0
692,1054.0
692,1055.0
692,1056.0
701,1057.0
701,1058.0
701,1059.0
700,1060.0
700,1061.0
700,1062.0
710,1063.0
710,1064.0
719,1065.0
719,1066.0
729,1067.0
729,1068.0
729,1069.0
729,1070.0
729,1071.0
729,1072.0
729,1073.0
729,1074.0
729,1075.0
729,1076.0
739,1077.0
739,1078.0
739,1079.0
739,1080.0
739,1081.0
739,1082.0
739,1083.0
749,1084.0
749,1085.0
749,1086.0
748,1087.0
748,1088.0
748,1089.0
748,1090.0
748,1091.0
748,1092.0
748,1093.0
748,1094.0
748,1095.0
748,1096.0
748,1097.0
748,1098.0
748,1099.0
748,1100.0
748,1101.0
748,1102.0
748,1103.0
748,1104.0
748,1105.0
748,1106.0
748,1107.0
748,1108.0
748,1109.0
748,1110.0
748,1111.0
748,1112.0
758,1113.0
758,1114.0
758,1115.0
758,1116.0
758,1117.0
758,1118.0
758,1119.0
758,1120.0
758,1121.0
758,1122.0
767,1123.0
767,1124.0
777,1125.0
777,1126.0
777,1127.0
777,1128.0
777,1129.0
777,1130.0
777,1131.0
776,1132.0
776,1133.0
776,1134.0
776,1135.0
776,1136.0
776,1137.0
776,1138.0
776,1139.0
776,1140.0
776,1141.0
776,1142.0
776,1143.0
776,1144.0
776,1145.0
776,1146.0
776,1147.0
776,1148.0
786,1149.0
786,1150.0
786,1151.0
786,1152.0
786,1153.0
786,1154.0
786,1155.0
786,1156.0
786,1157.0
786,1158.0
786,1159.0
786,1160.0
786,1161.0
786,1162.0
786,1163.0
786,1164.0
786,1165.0
786,1166.0
786,1167.0
786,1168.0
786,1169.0
795,1170.0
795,1171.0
795,1172.0
794,1173.0
794,1174.0
794,1175.0
794,1176.0
794,1177.0
794,1178.0
794,1179.0
794,1180.0
794,1181.0
794,1182.0
794,1183.0
794,1184.0
794,1185.0
794,1186.0
804,1187.0
804,1188.0
804,1189.0
804,1190.0
804,1191.0
804,1192.0
804,1193.0
804,1194.0
804,1195.0
804,1196.0
804,1197.0
804,1198.0
804,1199.0
814,1200.0
814,1201.0
814,1202.0
814,1203.0
814,1204.0
814,1205.0
814,1206.0
814,1207.0
814,1208.0
814,1209.0
814,1210.0
814,1211.0
814,1212.0
814,1213.0
814,1214.0
814,1215.0
814,1216.0
823,1217.0
823,1218.0
823,1219.0
822,1220.0
822,1221.0
822,1222.0
832,1223.0
842,1224.0
842,1225.0
842,1226.0
842,1227.0
842,1228.0
842,1229.0
842,1230.0
842,1231.0
842,1232.0
842,1233.0
842,1234.0
842,1235.0
842,1236.0
842,1237.0
842,1238.0
842,1239.0
842,1240.0
842,1241.0
842,1242.0
842,1243.0
842,1244.0
842,1245.0
842,1246.0
842,1247.0
842,1248.0
861,1249.0
861,1250.0
861,1251.0
858,1252.0
856,1253.0
854,1254.0
854,1255.0
854,1256.0
854,1257.0
854,1258.0
864,1259.0
864,1260.0
864,1261.0
864,1262.0
864,1263.0
864,1264.0
864,1265.0
863,1266.0
863,1267.0
863,1268.0
863,1269.0
863,1270.0
863,1271.0
863,1272.0
873,1273.0
873,1274.0
873,1275.0
873,1276.0
873,1277.0
873,1278.0
873,1279.0
873,1280.0
873,1281.0
873,1282.0
873,1283.0
873,1284.0
873,1285.0
873,1286.0
873,1287.0
873,1288.0
873,1289.0
873,1290.0
873,1291.0
873,1292.0
873,1293.0
873,1294.0
873,1295.0
873,1296.0
873,1297.0
873,1298.0
873,1299.0
873,1300.0
873,1301.0
873,1302.0
873,1303.0
873,1304.0
873,1305.0
873,1306.0
873,1307.0
873,1308.0
883,1309.0
883,1310.0
883,1311.0
883,1312.0
883,1313.0
883,1314.0
883,1315.0
883,1316.0
883,1317.0
892,1318.0
892,1319.0
892,1320.0
892,1321.0
892,1322.0
892,1323.0
892,1324.0
892,1325.0
902,1326.0
902,1327.0
902,1328.0
912,1329.0
912,1330.0
912,1331.0
910,1332.0
910,1333.0
908,1334.0
908,1335.0
907,1336.0
906,1337.0
906,1338.0
906,1339.0
916,1340.0
916,1341.0
916,1342.0
916,1343.0
916,1344.0
916,1345.0
916,1346.0
916,1347.0
916,1348.0
916,1349.0
916,1350.0
916,1351.0
916,1352.0
916,1353.0
916,1354.0
916,1355.0
916,1356.0
926,1357.0
926,1358.0
926,1359.0
926,1360.0
926,1361.0
926,1362.0
936,1363.0
936,1364.0
936,1365.0
936,1366.0
936,1367.0
936,1368.0
934,1369.0
944,1370.0
952,1371.0
972,1372.0
970,1373.0
969,1374.0
969,1375.0
969,1376.0
969,1377.0
969,1378.0
969,1379.0
969,1380.0
969,1381.0
969,1382.0
989,1383.0
989,1384.0
989,1385.0
988,1386.0
988,1387.0
988,1388.0
988,1389.0
998,1390.0
998,1391.0
1008,1392.0
1018,1393.0
1018,1394.0
1018,1395.0
1016,1396.0
1014,1397.0
1012,1398.0
1012,1399.0
1012,1400.0
1012,1401.0
1012,1402.0
1012,1403.0
1012,1404.0
1012,1405.0
1012,1406.0
1012,1407.0
1012,1408.0
1022,1409.0
1032,1410.0
1032,1411.0
1042,1412.0
1042,1413.0
1042,1414.0
1042,1415.0
1042,1416.0
1042,1417.0
1052,1418.0
1052,1419.0
1052,1420.0
1052,1421.0
1052,1422.0
1052,1423.0
1050,1424.0
1050,1425.0
1048,1426.0
1048,1427.0
1047,1428.0
1046,1429.0
1046,1430.0
1046,1431.0
1046,1432.0
1046,1433.0
1046,1434.0
1046,1435.0
1046,1436.0
1046,1437.0
1046,1438.0
1046,1439.0
1056,1440.0
1056,1441.0
1056,1442.0
1056,1443.0
1056,1444.0
1066,1445.0
1064,1446.0
1064,1447.0
1062,1448.0
1062,1449.0
1071,1450.0
1070,1451.0
1070,1452.0
1070,1453.0
1070,1454.0
1070,1455.0
1070,1456.0
1070,1457.0
1070,1458.0
1070,1459.0
1070,1460.0
1070,1461.0
1070,1462.0
1080,1463.0
1080,1464.0
1080,1465.0
1080,1466.0
1080,1467.0
1080,1468.0
1080,1469.0
1080,1470.0
1080,1471.0
1080,1472.0
1080,1473.0
1080,1474.0
1080,1475.0
1080,1476.0
1080,1477.0
1080,1478.0
1090,1479.0
1090,1480.0
1090,1481.0
1090,1482.0
1090,1483.0
1090,1484.0
1090,1485.0
1090,1486.0
1090,1487.0
1090,1488.0
1090,1489.0
1090,1490.0
1090,1491.0
1090,1492.0
1090,1493.0
1090,1494.0
1090,1495.0
1090,1496.0
1100,1497.0
1100,1498.0
1100,1499.0
1100,1500.0
1100,1501.0
1100,1502.0
1100,1503.0
1100,1504.0
1100,1505.0
1100,1506.0
1100,1507.0
1100,1508.0
1100,1509.0
1100,1510.0
1100,1511.0
1109,1512.0
1109,1513.0
1109,1514.0
1118,1515.0
1118,1516.0
1118,1517.0
1116,1518.0
1116,1519.0
1116,1520.0
1116,1521.0
1116,1522.0
1116,1523.0
1116,1524.0
1116,1525.0
1116,1526.0
1116,1527.0
1116,1528.0
1116,1529.0
1126,1530.0
1126,1531.0
1126,1532.0
1126,1533.0
1126,1534.0
1126,1535.0
1126,1536.0
1126,1537.0
1126,1538.0
1126,1539.0
1126,1540.0
1126,1541.0
1126,1542.0
1126,1543.0
1126,1544.0
1126,1545.0
1126,1546.0
1126,1547.0
1126,1548.0
1126,1549.0
1126,1550.0
1126,1551.0
1126,1552.0
1126,1553.0
1126,1554.0
1126,1555.0
1126,1556.0
1126,1557.0
1126,1558.0
1126,1559.0
1126,1560.0
1126,1561.0
1126,1562.0
1126,1563.0
1126,1564.0
1126,1565.0
1126,1566.0
1126,1567.0
1126,1568.0
1126,1569.0
1126,1570.0
1126,1571.0
1126,1572.0
1126,1573.0
1135,1574.0
1135,1575.0
1135,1576.0
1135,1577.0
1135,1578.0
1135,1579.0
1134,1580.0
1144,1581.0
1153,1582.0
1163,1583.0
1163,1584.0
1163,1585.0
1163,1586.0
1163,1587.0
1172,1588.0
1172,1589.0
1172,1590.0
1172,1591.0
1182,1592.0
1182,1593.0
1182,1594.0
1192,1595.0
1192,1596.0
1192,1597.0
1192,1598.0
1192,1599.0
1192,1600.0
1192,1601.0
1192,1602.0
1192,1603.0
1192,1604.0
1192,1605.0
1192,1606.0
1192,1607.0
1192,1608.0
1192,1609.0
1192,1610.0
1192,1611.0
1192,1612.0
1192,1613.0
1202,1614.0
1221,1615.0
1221,1616.0
1230,1617.0
1229,1618.0
1229,1619.0
1229,1620.0
1229,1621.0
1229,1622.0
1228,1623.0
1228,1624.0
1228,1625.0
1228,1626.0
1228,1627.0
1237,1628.0
1237,1629.0
1237,1630.0
1237,1631.0
1237,1632.0
1237,1633.0
1237,1634.0
1237,1635.0
1237,1636.0
1237,1637.0
1237,1638.0
1237,1639.0
1237,1640.0
1237,1641.0
1237,1642.0
1237,1643.0
1237,1644.0
1237,1645.0
1237,1646.0
1237,1647.0
1237,1648.0
1237,1649.0
1256,1650.0
1256,1651.0
1256,1652.0
1256,1653.0
1256,1654.0
1256,1655.0
1255,1656.0
1255,1657.0
1255,1658.0
1255,1659.0
1265,1660.0
1265,1661.0
1265,1662.0
1265,1663.0
1265,1664.0
1265,1665.0
1265,1666.0
1265,1667.0
1265,1668.0
1265,1669.0
1265,1670.0
1265,1671.0
1265,1672.0
1265,1673.0
1265,1674.0
1265,1675.0
1265,1676.0
1265,1677.0
1265,1678.0
1265,1679.0
1265,1680.0
1275,1681.0
1275,1682.0
1275,1683.0
1275,1684.0
1275,1685.0
1275,1686.0
1275,1687.0
1275,1688.0
1275,1689.0
1285,1690.0
1285,1691.0
1285,1692.0
1285,1693.0
1285,1694.0
1285,1695.0
1285,1696.0
1285,1697.0
1285,1698.0
1285,1699.0
1285,1700.0
1285,1701.0
1285,1702.0
1285,1703.0
1295,1704.0
1295,1705.0
1295,1706.0
1295,1707.0
1295,1708.0
1295,1709.0
1295,1710.0
1294,1711.0
1303,1712.0
1313,1713.0
1313,1714.0
1323,1715.0
1323,1716.0
1323,1717.0
1322,1718.0
1320,1719.0
1320,1720.0
1318,1721.0
1318,1722.0
1317,1723.0
1316,1724.0
1316,1725.0
1316,1726.0
1316,1727.0
1316,1728.0
1316,1729.0
1316,1730.0
1316,1731.0
1316,1732.0
1316,1733.0
1316,1734.0
1326,1735.0
1326,1736.0
1326,1737.0
1325,1738.0
1325,1739.0
1325,1740.0
1325,1741.0
1335,1742.0
1335,1743.0
1335,1744.0
1335,1745.0
1335,1746.0
1335,1747.0
1335,1748.0
1335,1749.0
1335,1750.0
1335,1751.0
1335,1752.0
1335,1753.0
1335,1754.0
1335,1755.0
1335,1756.0
1335,1757.0
1335,1758.0
1335,1759.0
1335,1760.0
1335,1761.0
1345,1762.0
1345,1763.0
1345,1764.0
1345,1765.0
1345,1766.0
1345,1767.0
1345,1768.0
1345,1769.0
1345,1770.0
1345,1771.0
1345,1772.0
1345,1773.0
1345,1774.0
1345,1775.0
1345,1776.0
1345,1777.0
1345,1778.0
1345,1779.0
1345,1780.0
1345,1781.0
1345,1782.0
1345,1783.0
1345,1784.0
1345,1785.0
1345,1786.0
1345,1787.0
1345,1788.0
1345,1789.0
1345,1790.0
1345,1791.0
1345,1792.0
1345,1793.0
1345,1794.0
1345,1795.0
1345,1796.0
1345,1797.0
1345,1798.0
1345,1799.0
1345,1800.0
1345,1801.0
1345,1802.0
1345,1803.0
1345,1804.0
1345,1805.0
1345,1806.0
1345,1807.0
1345,1808.0
1345,1809.0
1345,1810.0
1345,1811.0
1345,1812.0
1345,1813.0
1345,1814.0
1345,1815.0
1345,1816.0
1345,1817.0
1345,1818.0
1345,1819.0
1345,1820.0
1345,1821.0
1345,1822.0
1345,1823.0
1345,1824.0
1345,1825.0
1345,1826.0
1345,1827.0
1345,1828.0
1345,1829.0
1345,1830.0
1345,1831.0
1345,1832.0
1345,1833.0
1345,1834.0
1345,1835.0
1345,1836.0
1345,1837.0
1345,1838.0
1345,1839.0
1345,1840.0
1345,1841.0
1345,1842.0
1345,1843.0
1345,1844.0
1354,1845.0
1354,1846.0
1354,1847.0
1354,1848.0
1354,1849.0
1354,1850.0
1354,1851.0
1354,1852.0
1354,1853.0
1354,1854.0
1354,1855.0
1364,1856.0
1364,1857.0
1384,1858.0
1384,1859.0
1403,1860.0
1403,1861.0
1403,1862.0
1403,1863.0
1403,1864.0
1403,1865.0
1403,1866.0
1403,1867.0
1403,1868.0
1403,1869.0
1403,1870.0
1403,1871.0
1403,1872.0
1403,1873.0
1403,1874.0
1403,1875.0
1403,1876.0
1403,1877.0
1403,1878.0
1403,1879.0
1403,1880.0
1403,1881.0
1403,1882.0
1403,1883.0
1403,1884.0
1403,1885.0
1403,1886.0
1403,1887.0
1403,1888.0
1403,1889.0
1403,1890.0
1413,1891.0
1413,1892.0
1413,1893.0
1411,1894.0
1409,1895.0
1407,1896.0
1407,1897.0
1407,1898.0
1407,1899.0
1417,1900.0
1417,1901.0
1417,1902.0
1416,1903.0
1416,1904.0
1416,1905.0
1416,1906.0
1416,1907.0
1416,1908.0
1416,1909.0
1416,1910.0
1416,1911.0
1416,1912.0
1416,1913.0
1416,1914.0
1416,1915.0
1416,1916.0
1416,1917.0
1416,1918.0
1416,1919.0
1416,1920.0
1416,1921.0
1416,1922.0
1416,1923.0
1416,1924.0
1416,1925.0
1416,1926.0
1416,1927.0
1416,1928.0
1416,1929.0
1416,1930.0
1416,1931.0
1416,1932.0
1416,1933.0
1416,1934.0
1416,1935.0
1416,1936.0
1416,1937.0
1416,1938.0
1416,1939.0
1416,1940.0
1416,1941.0
1416,1942.0
1416,1943.0
1416,1944.0
1416,1945.0
1416,1946.0
1426,1947.0
1426,1948.0
1426,1949.0
1426,1950.0
1426,1951.0
1426,1952.0
1426,1953.0
1436,1954.0
1436,1955.0
1436,1956.0
1436,1957.0
1436,1958.0
1436,1959.0
1436,1960.0
1436,1961.0
1436,1962.0
1436,1963.0
1436,1964.0
1436,1965.0
1436,1966.0
1436,1967.0
1436,1968.0
1436,1969.0
1436,1970.0
1436,1971.0
1436,1972.0
1436,1973.0
1436,1974.0
1436,1975.0
1436,1976.0
1436,1977.0
1436,1978.0
1436,1979.0
1436,1980.0
1436,1981.0
1436,1982.0
1446,1983.0
1446,1984.0
1446,1985.0
1446,1986.0
1456,1987.0
1456,1988.0
1454,1989.0
1464,1990.0
1462,1991.0
1462,1992.0
1471,1993.0
1469,1994.0
1469,1995.0
1469,1996.0
1478,1997.0
1478,1998.0
1478,1999.0
1478,2000.0
1478,2001.0
1478,2002.0
1478,2003.0
1478,2004.0
1478,2005.0
1478,2006.0
1478,2007.0
1478,2008.0
1478,2009.0
1478,2010.0
1478,2011.0
1478,2012.0
1478,2013.0
1478,2014.0
1478,2015.0
1478,2016.0
1478,2017.0
1478,2018.0
1478,2019.0
1478,2020.0
1478,2021.0
1478,2022.0
1478,2023.0
1478,2024.0
1478,2025.0
1478,2026.0
1478,2027.0
1478,2028.0
1478,2029.0
1478,2030.0
1478,2031.0
1488,2032.0
1488,2033.0
1488,2034.0
1488,2035.0
1488,2036.0
1488,2037.0
1488,2038.0
1488,2039.0
1488,2040.0
1488,2041.0
1488,2042.0
1488,2043.0
1488,2044.0
1488,2045.0
1488,2046.0
