"tick","Resource","Service"
449.0,220,6
450.0,220,6
451.0,221,6
452.0,221,6
453.0,221,6
454.0,221,6
455.0,221,6
456.0,221,6
457.0,221,6
458.0,221,6
459.0,222,6
460.0,222,6
461.0,223,6
462.0,223,6
463.0,223,6
464.0,223,6
465.0,223,6
466.0,223,6
467.0,223,6
468.0,224,6
469.0,224,6
470.0,225,6
471.0,225,6
472.0,226,6
473.0,226,6
474.0,227,6
475.0,228,6
476.0,228,6
477.0,228,6
478.0,228,6
479.0,228,6
480.0,229,6
481.0,229,6
482.0,229,6
483.0,229,6
484.0,229,6
485.0,229,6
486.0,229,6
487.0,229,7
488.0,229,7
489.0,229,7
490.0,229,7
491.0,229,7
492.0,229,8
493.0,229,8
494.0,229,8
495.0,229,8
496.0,229,8
497.0,229,8
498.0,229,8
499.0,229,8
500.0,229,8
501.0,229,8
502.0,229,8
503.0,229,9
504.0,229,9
505.0,231,9
506.0,231,9
507.0,231,9
508.0,231,9
509.0,231,9
510.0,231,9
511.0,231,9
512.0,231,9
513.0,231,9
514.0,231,9
515.0,231,9
516.0,231,9
517.0,231,9
518.0,231,9
519.0,231,9
520.0,231,9
521.0,231,9
522.0,233,9
523.0,233,9
524.0,233,9
525.0,233,9
526.0,234,9
527.0,235,9
528.0,235,9
529.0,235,9
530.0,235,9
531.0,235,9
532.0,235,9
533.0,235,9
534.0,235,9
535.0,235,9
536.0,237,9
537.0,237,9
538.0,237,9
539.0,238,9
540.0,239,9
541.0,240,9
542.0,240,9
543.0,242,9
544.0,245,9
545.0,249,9
546.0,251,9
547.0,251,9
548.0,251,9
549.0,253,9
550.0,253,9
551.0,255,9
552.0,255,9
553.0,256,9
554.0,256,9
555.0,258,9
556.0,259,9
557.0,261,9
558.0,264,9
559.0,267,9
560.0,270,9
561.0,271,9
562.0,272,9
563.0,272,9
564.0,272,9
565.0,272,9
566.0,274,9
567.0,274,9
568.0,274,9
569.0,275,9
570.0,275,9
571.0,275,9
572.0,275,9
573.0,277,9
574.0,277,9
575.0,277,9
576.0,278,9
577.0,279,9
578.0,280,9
579.0,280,9
580.0,281,9
581.0,282,9
582.0,283,9
583.0,284,9
584.0,285,9
585.0,285,9
586.0,286,9
587.0,286,9
588.0,286,9
589.0,286,9
590.0,286,9
591.0,286,9
592.0,286,9
593.0,286,9
594.0,287,9
595.0,287,9
596.0,289,9
597.0,289,9
598.0,292,9
599.0,293,9
600.0,295,9
601.0,295,9
602.0,296,9
603.0,298,9
604.0,298,9
605.0,299,9
606.0,303,9
607.0,303,9
608.0,304,9
609.0,306,9
610.0,307,10
611.0,307,10
612.0,310,10
613.0,312,10
614.0,314,10
615.0,315,10
616.0,317,10
617.0,318,10
618.0,320,10
619.0,321,10
620.0,323,10
621.0,324,10
622.0,325,10
623.0,328,10
624.0,329,10
625.0,331,10
626.0,335,10
627.0,336,10
628.0,336,10
629.0,337,10
630.0,338,10
631.0,338,10
632.0,338,10
633.0,341,10
634.0,341,10
635.0,343,10
636.0,345,10
637.0,346,10
638.0,348,10
639.0,350,10
640.0,352,10
641.0,352,10
642.0,354,10
643.0,355,10
644.0,355,10
645.0,355,10
646.0,357,10
647.0,358,10
648.0,360,10
649.0,362,10
650.0,365,10
651.0,368,10
652.0,369,10
653.0,372,10
654.0,373,10
655.0,375,10
656.0,377,10
657.0,379,10
658.0,383,10
659.0,384,10
660.0,385,10
661.0,386,10
662.0,388,10
663.0,391,11
664.0,392,11
665.0,392,11
666.0,396,11
667.0,396,11
668.0,398,11
669.0,400,11
670.0,403,11
671.0,403,11
672.0,405,11
673.0,405,11
674.0,406,11
675.0,407,11
676.0,410,11
677.0,414,11
678.0,414,11
679.0,414,11
680.0,416,11
681.0,418,11
682.0,418,11
683.0,421,11
684.0,422,11
685.0,424,11
686.0,425,11
687.0,426,11
688.0,426,11
689.0,429,11
690.0,429,11
691.0,429,11
692.0,431,11
693.0,432,11
694.0,432,11
695.0,436,11
696.0,438,11
697.0,438,11
698.0,441,11
699.0,442,11
700.0,443,11
701.0,446,11
702.0,447,11
703.0,447,11
704.0,450,11
705.0,453,11
706.0,457,11
707.0,459,11
708.0,462,11
709.0,463,11
710.0,464,11
711.0,465,11
712.0,465,11
713.0,465,11
714.0,466,11
715.0,469,11
716.0,471,11
717.0,473,11
718.0,473,11
719.0,474,11
720.0,475,11
721.0,475,11
722.0,476,11
723.0,476,11
724.0,480,11
725.0,483,11
726.0,483,11
727.0,485,11
728.0,489,11
729.0,489,11
730.0,489,11
731.0,493,11
732.0,496,11
733.0,496,11
734.0,496,11
735.0,499,11
736.0,502,11
737.0,505,11
738.0,506,11
739.0,506,11
740.0,507,11
741.0,510,11
742.0,513,11
743.0,517,11
744.0,520,11
745.0,520,11
746.0,520,11
747.0,524,11
748.0,528,11
749.0,532,11
750.0,534,11
751.0,534,11
752.0,534,11
753.0,537,11
754.0,540,11
755.0,541,11
756.0,543,11
757.0,546,11
758.0,548,11
759.0,548,11
760.0,549,11
761.0,551,11
762.0,551,11
763.0,551,11
764.0,553,11
765.0,554,11
766.0,554,11
767.0,555,11
768.0,556,11
769.0,556,11
770.0,557,11
771.0,560,11
772.0,562,11
773.0,565,11
774.0,565,11
775.0,565,11
776.0,567,11
777.0,570,11
778.0,571,11
779.0,572,11
780.0,573,11
781.0,576,11
782.0,578,11
783.0,581,11
784.0,583,11
785.0,585,11
786.0,587,11
787.0,588,11
788.0,591,11
789.0,592,11
790.0,592,11
791.0,592,11
792.0,595,11
793.0,595,11
794.0,595,11
795.0,599,11
796.0,599,11
797.0,599,11
798.0,600,11
799.0,601,11
800.0,604,11
801.0,607,11
802.0,610,11
803.0,613,11
804.0,615,11
805.0,616,11
806.0,616,11
807.0,617,11
808.0,617,11
809.0,619,11
810.0,621,11
811.0,621,11
812.0,622,11
813.0,623,11
814.0,626,11
815.0,627,11
816.0,628,11
817.0,629,11
818.0,630,11
819.0,631,11
820.0,633,11
821.0,633,11
822.0,635,11
823.0,637,11
824.0,637,11
825.0,637,11
826.0,640,11
827.0,641,11
828.0,642,11
829.0,644,11
830.0,646,11
831.0,649,11
832.0,652,11
833.0,654,11
834.0,657,11
835.0,658,11
836.0,659,11
837.0,661,11
838.0,661,11
839.0,661,11
840.0,662,11
841.0,665,11
842.0,667,11
843.0,671,11
844.0,671,11
845.0,672,11
846.0,675,11
847.0,676,11
848.0,676,11
849.0,679,11
850.0,681,11
851.0,681,11
852.0,681,11
853.0,682,11
854.0,682,11
855.0,686,11
856.0,686,11
857.0,688,11
858.0,690,11
859.0,690,11
860.0,693,11
861.0,693,11
862.0,693,11
863.0,694,11
864.0,694,11
865.0,694,11
866.0,695,11
867.0,699,11
868.0,699,11
869.0,701,11
870.0,705,11
871.0,707,11
872.0,708,11
873.0,709,11
874.0,711,11
875.0,713,11
876.0,713,11
877.0,716,11
878.0,719,11
879.0,720,11
880.0,724,11
881.0,728,11
882.0,731,11
883.0,734,11
884.0,736,11
885.0,740,11
886.0,740,11
887.0,743,11
888.0,746,11
889.0,747,11
890.0,750,11
891.0,750,11
892.0,753,11
893.0,755,11
894.0,756,11
895.0,757,11
896.0,759,11
897.0,760,11
898.0,760,11
899.0,761,11
900.0,762,11
901.0,762,11
902.0,762,11
903.0,763,11
904.0,767,11
905.0,770,11
906.0,771,11
907.0,774,11
908.0,774,12
909.0,774,12
910.0,777,12
911.0,777,12
912.0,780,13
913.0,783,13
914.0,783,13
915.0,785,13
916.0,789,13
917.0,790,13
918.0,790,13
919.0,794,13
920.0,796,13
921.0,798,14
922.0,800,14
923.0,803,14
924.0,805,14
925.0,805,14
926.0,805,14
927.0,806,14
928.0,809,14
929.0,812,14
930.0,816,14
931.0,818,14
932.0,818,14
933.0,821,14
934.0,821,14
935.0,825,14
936.0,827,14
937.0,828,14
938.0,830,14
939.0,832,14
940.0,833,14
941.0,837,14
942.0,837,14
943.0,841,14
944.0,843,14
945.0,845,14
946.0,846,14
947.0,847,14
948.0,848,14
949.0,848,14
950.0,849,14
951.0,852,14
952.0,854,14
953.0,855,14
954.0,857,14
955.0,857,14
956.0,857,14
957.0,857,14
958.0,859,14
959.0,860,14
960.0,860,14
961.0,864,14
962.0,865,14
963.0,866,14
964.0,867,14
965.0,869,14
966.0,869,14
967.0,869,14
968.0,870,14
969.0,872,14
970.0,874,14
971.0,874,14
972.0,877,14
973.0,879,14
974.0,880,14
975.0,882,14
976.0,882,14
977.0,883,14
978.0,885,14
979.0,888,14
980.0,891,14
981.0,892,14
982.0,892,14
983.0,896,14
984.0,900,14
985.0,902,14
986.0,902,14
987.0,902,14
988.0,906,14
989.0,908,14
990.0,911,14
991.0,912,14
992.0,915,14
993.0,916,14
994.0,917,14
995.0,919,14
996.0,922,15
997.0,922,15
998.0,924,15
999.0,927,15
1000.0,930,15
1001.0,933,15
1002.0,934,15
1003.0,938,15
1004.0,940,15
1005.0,942,15
1006.0,942,15
1007.0,942,15
1008.0,944,15
1009.0,946,15
1010.0,950,15
1011.0,953,15
1012.0,954,15
1013.0,958,15
1014.0,962,15
1015.0,966,15
1016.0,967,15
1017.0,968,15
1018.0,970,15
1019.0,973,15
1020.0,977,15
1021.0,978,15
1022.0,980,15
1023.0,981,15
1024.0,983,15
1025.0,984,15
1026.0,985,15
1027.0,988,15
1028.0,990,15
1029.0,991,15
1030.0,994,15
1031.0,998,15
1032.0,999,15
1033.0,999,15
1034.0,999,15
1035.0,1003,15
1036.0,1007,15
1037.0,1008,15
1038.0,1009,15
1039.0,1011,15
1040.0,1011,15
1041.0,1011,15
1042.0,1012,15
1043.0,1014,15
1044.0,1015,15
1045.0,1015,15
1046.0,1015,15
1047.0,1019,15
1048.0,1020,15
1049.0,1022,15
1050.0,1024,15
1051.0,1025,15
1052.0,1028,15
1053.0,1029,15
1054.0,1030,15
1055.0,1031,15
1056.0,1034,15
1057.0,1037,15
1058.0,1040,15
1059.0,1044,15
1060.0,1048,15
1061.0,1048,15
1062.0,1052,15
1063.0,1055,15
1064.0,1056,15
1065.0,1058,15
1066.0,1059,15
1067.0,1060,15
1068.0,1060,15
1069.0,1064,15
1070.0,1067,15
1071.0,1069,15
1072.0,1069,15
1073.0,1070,15
1074.0,1070,15
1075.0,1071,15
1076.0,1074,15
1077.0,1078,15
1078.0,1079,15
1079.0,1080,15
1080.0,1081,15
1081.0,1082,15
1082.0,1086,15
1083.0,1089,15
1084.0,1090,15
1085.0,1092,15
1086.0,1095,15
1087.0,1095,15
1088.0,1096,15
1089.0,1099,15
1090.0,1100,15
1091.0,1103,15
1092.0,1106,15
1093.0,1109,15
1094.0,1113,15
1095.0,1115,15
1096.0,1117,15
1097.0,1118,15
1098.0,1118,15
1099.0,1118,15
1100.0,1120,15
1101.0,1122,15
1102.0,1124,15
1103.0,1126,15
1104.0,1129,15
1105.0,1130,15
1106.0,1132,15
1107.0,1132,15
1108.0,1134,15
1109.0,1136,15
1110.0,1137,15
1111.0,1138,15
1112.0,1138,15
1113.0,1141,15
1114.0,1143,15
1115.0,1145,15
1116.0,1145,15
1117.0,1147,15
1118.0,1150,15
1119.0,1153,15
1120.0,1155,15
1121.0,1157,15
1122.0,1160,15
1123.0,1162,15
1124.0,1163,15
1125.0,1167,15
1126.0,1169,15
1127.0,1170,15
1128.0,1171,15
1129.0,1173,15
1130.0,1176,15
1131.0,1176,15
1132.0,1177,15
1133.0,1177,15
1134.0,1179,15
1135.0,1181,15
1136.0,1184,15
1137.0,1184,15
1138.0,1186,15
1139.0,1187,15
1140.0,1188,15
1141.0,1189,15
1142.0,1189,15
1143.0,1190,15
1144.0,1192,15
1145.0,1192,15
1146.0,1196,15
1147.0,1197,15
1148.0,1198,15
1149.0,1199,15
1150.0,1200,15
1151.0,1201,15
1152.0,1203,15
1153.0,1205,15
1154.0,1206,15
1155.0,1207,15
1156.0,1207,15
1157.0,1208,15
1158.0,1208,15
1159.0,1208,15
1160.0,1209,15
1161.0,1213,15
1162.0,1215,15
1163.0,1218,15
1164.0,1221,15
1165.0,1224,15
1166.0,1228,15
1167.0,1232,15
1168.0,1233,15
1169.0,1235,15
1170.0,1237,15
1171.0,1237,15
1172.0,1240,15
1173.0,1242,15
1174.0,1245,15
1175.0,1245,15
1176.0,1247,15
1177.0,1249,15
1178.0,1251,15
1179.0,1254,15
1180.0,1254,15
1181.0,1254,15
1182.0,1255,15
1183.0,1256,15
1184.0,1258,15
1185.0,1260,15
1186.0,1262,15
1187.0,1263,15
1188.0,1263,15
1189.0,1264,15
1190.0,1267,15
1191.0,1269,15
1192.0,1272,15
1193.0,1273,15
1194.0,1273,15
1195.0,1273,15
1196.0,1275,15
1197.0,1275,15
1198.0,1275,15
1199.0,1275,15
1200.0,1277,15
1201.0,1277,15
1202.0,1277,15
1203.0,1278,15
1204.0,1282,15
1205.0,1285,15
1206.0,1288,15
1207.0,1291,15
1208.0,1292,15
1209.0,1294,15
1210.0,1294,15
1211.0,1295,15
1212.0,1295,15
1213.0,1296,15
1214.0,1297,15
1215.0,1297,15
1216.0,1299,15
1217.0,1302,15
1218.0,1302,15
1219.0,1302,15
1220.0,1303,15
1221.0,1307,15
1222.0,1309,15
1223.0,1311,15
1224.0,1311,16
1225.0,1314,16
1226.0,1315,16
1227.0,1316,16
1228.0,1316,16
1229.0,1316,16
1230.0,1316,16
1231.0,1317,16
1232.0,1318,16
1233.0,1321,16
1234.0,1323,16
1235.0,1323,16
1236.0,1325,16
1237.0,1326,16
1238.0,1329,16
1239.0,1330,16
1240.0,1334,16
1241.0,1335,16
1242.0,1337,16
1243.0,1338,16
1244.0,1338,16
1245.0,1341,16
1246.0,1341,16
1247.0,1343,16
1248.0,1345,16
1249.0,1347,16
1250.0,1347,16
1251.0,1349,16
1252.0,1349,16
1253.0,1350,16
1254.0,1351,16
1255.0,1351,16
1256.0,1352,16
1257.0,1354,16
1258.0,1354,16
1259.0,1356,16
1260.0,1357,16
1261.0,1359,16
1262.0,1360,16
1263.0,1360,16
1264.0,1362,16
1265.0,1362,16
1266.0,1366,16
1267.0,1366,16
1268.0,1369,16
1269.0,1370,16
1270.0,1373,16
1271.0,1377,16
1272.0,1380,16
1273.0,1381,16
1274.0,1384,16
1275.0,1384,16
1276.0,1386,16
1277.0,1389,16
1278.0,1390,16
1279.0,1392,16
1280.0,1395,16
1281.0,1399,16
1282.0,1399,16
1283.0,1402,16
1284.0,1406,16
1285.0,1410,16
1286.0,1412,16
1287.0,1414,16
1288.0,1416,16
1289.0,1416,16
1290.0,1417,16
1291.0,1417,16
1292.0,1419,16
1293.0,1419,16
1294.0,1420,16
1295.0,1423,16
1296.0,1424,16
1297.0,1428,16
1298.0,1430,16
1299.0,1431,16
1300.0,1433,16
1301.0,1436,16
1302.0,1438,16
1303.0,1439,16
1304.0,1440,16
1305.0,1442,16
1306.0,1442,16
1307.0,1442,16
1308.0,1444,16
1309.0,1446,16
1310.0,1446,16
1311.0,1447,16
1312.0,1447,16
1313.0,1447,16
1314.0,1449,16
1315.0,1451,16
1316.0,1452,16
1317.0,1455,16
1318.0,1456,16
1319.0,1458,16
1320.0,1458,16
1321.0,1462,16
1322.0,1465,16
1323.0,1466,16
1324.0,1467,16
1325.0,1468,16
1326.0,1470,16
1327.0,1472,16
1328.0,1473,16
1329.0,1475,16
1330.0,1475,16
1331.0,1475,16
1332.0,1479,16
1333.0,1480,16
1334.0,1480,16
1335.0,1484,16
1336.0,1485,16
1337.0,1485,16
1338.0,1488,16
1339.0,1489,16
1340.0,1490,16
1341.0,1494,17
1342.0,1496,17
1343.0,1498,17
1344.0,1501,17
1345.0,1501,17
1346.0,1501,17
1347.0,1502,17
1348.0,1502,17
1349.0,1504,17
1350.0,1506,17
1351.0,1506,17
1352.0,1508,17
1353.0,1508,17
1354.0,1508,17
1355.0,1508,17
1356.0,1512,17
1357.0,1513,17
1358.0,1513,17
1359.0,1516,17
1360.0,1516,17
1361.0,1517,17
1362.0,1519,17
1363.0,1519,17
1364.0,1520,17
1365.0,1521,17
1366.0,1522,17
1367.0,1524,17
1368.0,1525,17
1369.0,1525,17
1370.0,1527,17
1371.0,1529,17
1372.0,1531,17
1373.0,1531,17
1374.0,1531,17
1375.0,1533,17
1376.0,1533,17
1377.0,1534,17
1378.0,1534,17
1379.0,1536,17
1380.0,1538,17
1381.0,1540,17
1382.0,1540,17
1383.0,1540,17
1384.0,1541,17
1385.0,1541,17
1386.0,1542,17
1387.0,1542,17
1388.0,1543,17
1389.0,1545,17
1390.0,1548,17
1391.0,1551,17
1392.0,1554,17
1393.0,1557,17
1394.0,1558,17
1395.0,1559,17
1396.0,1561,17
1397.0,1561,17
1398.0,1564,17
1399.0,1564,17
1400.0,1566,17
1401.0,1570,17
1402.0,1574,17
1403.0,1575,17
1404.0,1576,17
1405.0,1576,17
1406.0,1578,17
1407.0,1581,17
1408.0,1581,18
1409.0,1582,19
1410.0,1582,19
1411.0,1583,19
1412.0,1586,19
1413.0,1587,19
1414.0,1587,19
1415.0,1588,19
1416.0,1588,19
1417.0,1588,19
1418.0,1588,19
1419.0,1590,19
1420.0,1592,19
1421.0,1594,19
1422.0,1596,19
1423.0,1597,19
1424.0,1598,19
1425.0,1602,19
1426.0,1603,19
1427.0,1606,19
1428.0,1607,19
1429.0,1609,19
1430.0,1609,19
1431.0,1613,19
1432.0,1614,19
1433.0,1614,19
1434.0,1616,19
1435.0,1620,19
1436.0,1622,19
1437.0,1624,19
1438.0,1626,19
1439.0,1628,19
1440.0,1629,19
1441.0,1631,19
1442.0,1633,19
1443.0,1633,19
1444.0,1634,19
1445.0,1634,19
1446.0,1634,19
1447.0,1637,19
1448.0,1639,19
1449.0,1641,19
1450.0,1643,19
1451.0,1646,19
1452.0,1648,19
1453.0,1649,19
1454.0,1650,19
1455.0,1650,19
1456.0,1650,19
1457.0,1650,19
1458.0,1650,19
1459.0,1651,19
1460.0,1651,19
1461.0,1652,19
1462.0,1652,19
1463.0,1653,19
1464.0,1655,19
1465.0,1657,19
1466.0,1660,19
1467.0,1663,19
1468.0,1666,19
1469.0,1670,19
1470.0,1674,19
1471.0,1678,19
1472.0,1681,19
1473.0,1682,19
1474.0,1685,19
1475.0,1687,19
1476.0,1688,19
1477.0,1690,19
1478.0,1691,19
1479.0,1695,19
1480.0,1695,19
1481.0,1698,19
1482.0,1698,19
1483.0,1701,19
1484.0,1704,19
1485.0,1707,19
1486.0,1707,19
1487.0,1707,19
1488.0,1708,19
1489.0,1709,19
1490.0,1713,19
1491.0,1713,19
1492.0,1715,19
1493.0,1719,19
1494.0,1720,19
1495.0,1720,19
1496.0,1724,19
1497.0,1728,19
1498.0,1731,19
1499.0,1734,19
1500.0,1736,19
1501.0,1738,19
1502.0,1738,19
1503.0,1738,19
1504.0,1742,19
1505.0,1743,19
1506.0,1743,19
1507.0,1746,19
1508.0,1748,19
1509.0,1751,19
1510.0,1752,19
1511.0,1752,19
1512.0,1756,19
1513.0,1759,19
1514.0,1760,19
1515.0,1763,19
1516.0,1764,19
1517.0,1767,19
1518.0,1769,19
1519.0,1772,19
1520.0,1772,19
1521.0,1773,19
1522.0,1775,19
1523.0,1776,19
1524.0,1778,19
1525.0,1780,19
1526.0,1781,19
1527.0,1781,19
1528.0,1785,19
1529.0,1786,19
1530.0,1789,19
1531.0,1791,19
1532.0,1794,19
1533.0,1795,19
1534.0,1798,19
1535.0,1798,19
1536.0,1798,19
1537.0,1798,19
1538.0,1800,19
1539.0,1801,19
1540.0,1803,19
1541.0,1805,19
1542.0,1806,19
1543.0,1807,19
1544.0,1807,19
1545.0,1809,19
1546.0,1809,19
1547.0,1812,19
1548.0,1814,19
1549.0,1816,19
1550.0,1817,19
1551.0,1821,19
1552.0,1821,19
1553.0,1821,19
1554.0,1822,20
1555.0,1824,20
1556.0,1824,20
1557.0,1827,20
1558.0,1830,20
1559.0,1833,20
1560.0,1836,20
1561.0,1837,20
1562.0,1838,20
1563.0,1839,20
1564.0,1839,20
1565.0,1840,20
1566.0,1840,20
1567.0,1844,20
1568.0,1847,20
1569.0,1847,20
1570.0,1847,20
1571.0,1847,20
1572.0,1850,20
1573.0,1854,20
1574.0,1857,21
1575.0,1857,21
1576.0,1858,21
1577.0,1858,21
1578.0,1860,21
1579.0,1862,21
1580.0,1862,21
1581.0,1863,21
1582.0,1863,21
1583.0,1867,21
1584.0,1870,21
1585.0,1873,21
1586.0,1876,21
1587.0,1879,21
1588.0,1883,21
1589.0,1884,21
1590.0,1884,21
1591.0,1886,21
1592.0,1887,21
1593.0,1891,21
1594.0,1894,21
1595.0,1897,21
1596.0,1900,21
1597.0,1901,21
1598.0,1903,21
1599.0,1906,21
1600.0,1906,21
