Tick,Quality,type,Task
278.3,9.216516394153626,Order353-8,Task 363
278.3,9.733403798319257,Order353-3,Task 358
281.3,9.954068761428621,Order353-7,Task 362
282.3,19.13969383362496,Order353-9,Task 374
288.3,10.764693310459494,Order353-6,Task 361
293.3,24.835850497127648,Order353-1,Task 366
294.3,27.216529032875,Order353-10,Task 375
295.3,8.405735387742972,Order353-2,Task 367
296.3,10.406293418740077,Order353-6,Task 371
303.3,12.223826947856546,Order348-1,Task 376
303.3,10.777155969853705,Order353-8,Task 373
307.3,10.765290993628414,Order353-7,Task 372
310.3,7.513500108308508,Order353-3,Task 368
316.3,0.15936599638477855,Order353-4,Task 369
319.3,2.9492382556062466,Order353-5,Task 370
322.3,12.69219509504805,Order348-8,Task 383
323.3,14.97493597896462,Order348-7,Task 382
327.3,11.857457587045388,Order348-6,Task 381
329.3,17.200395621470854,Order348-3,Task 378
330.3,-1.584125556833758,Order348-1,Task 386
332.3,28.352881554083883,Order348-2,Task 377
333.3,15.964910994493527,Order348-9,Task 384
334.3,15.674573496294842,Order348-10,Task 385
338.3,26.770198018992822,Order348-9,Task 394
338.3,1.2473235963962865,Order348-5,Task 380
339.3,4.830128197240756,Order348-2,Task 387
339.3,20.761018823885678,Order351-10,Task 415
344.3,18.95719809454612,Order348-4,Task 379
346.3,12.876135753140773,Order348-6,Task 391
346.3,23.89838305405025,Order348-7,Task 392
349.3,8.236995083289283,Order346-1,Task 396
349.3,0.30502127152820424,Order351-3,Task 408
351.3,7.0244267583457844,Order348-10,Task 395
353.3,14.05809255170359,Order348-8,Task 393
356.3,8.2659163606355,Order351-4,Task 409
356.3,2.29583808357946,Order348-5,Task 390
357.3,18.797598412087574,Order346-4,Task 399
360.3,25.04534930386012,Order348-3,Task 388
361.3,8.120096850397289,Order348-4,Task 389
363.3,-3.067002630510514,Order351-5,Task 410
364.3,9.778978559322702,Order351-8,Task 413
364.3,4.436036449900855,Order346-2,Task 397
365.3,4.163196128152906,Order346-5,Task 400
365.3,21.627679226428956,Order351-1,Task 406
368.3,0.878102057702425,Order346-6,Task 401
369.3,17.48757666738631,Order346-7,Task 402
370.3,8.967307333846609,Order351-6,Task 411
375.3,2.204214644212586,Order346-10,Task 405
378.3,18.072172065576908,Order351-2,Task 407
380.3,-1.2004457673508417,Order348-5,Task 420
383.3,8.02104905931428,Order351-9,Task 414
385.3,8.70672589744745,Order346-9,Task 404
386.3,9.456022997855797,Order346-8,Task 403
388.3,3.4178580573259074,Order346-3,Task 398
395.3,24.738594095108844,Order351-7,Task 412
399.3,-1.2692471010994524,Order348-2,Task 417
400.3,6.542223251450462,Order348-10,Task 425
402.3,18.477971714526184,Order348-8,Task 423
407.3,13.726630334703167,Order348-6,Task 421
408.3,7.913880974762669,Order348-1,Task 416
410.3,-0.5999421874817035,Order348-4,Task 419
413.3,7.604585829451531,Order348-9,Task 424
420.3,9.069507514477529,Order348-7,Task 422
422.3,20.89952922968561,Order348-3,Task 418
422.3,10.477143905957934,Order350-2,Task 437
428.3,1.410922007421982,Order346-2,Task 427
429.3,6.2208014398874605,Order350-5,Task 440
432.3,9.608534566591013,Order350-6,Task 441
438.3,17.328376157362484,Order346-7,Task 432
439.3,4.837164773275602,Order346-3,Task 428
441.3,4.468309972269321,Order350-8,Task 443
443.3,7.490679759710829,Order350-7,Task 442
445.3,9.05474515114858,Order346-1,Task 426
446.3,0.764336519854041,Order346-5,Task 430
447.3,-0.7950469239753646,Order346-6,Task 431
448.3,14.345433776557766,Order346-4,Task 429
450.3,7.614668897092986,Order346-9,Task 434
451.3,4.033168257357197,Order346-8,Task 433
451.3,-0.1588665801651281,Order350-1,Task 436
454.3,0.7763585603917988,Order351-1,Task 445
455.3,1.6173665539975919,Order350-9,Task 444
456.3,-1.4400039248034533,Order346-10,Task 435
457.3,21.433126167655388,Order351-10,Task 454
459.3,24.644418119533437,Order351-6,Task 450
461.3,-1.700029987461876,Order350-3,Task 438
462.3,13.454185377799085,Order351-3,Task 447
463.3,15.39769413053483,Order351-4,Task 448
466.3,-1.7459252976407935,Order351-7,Task 451
466.3,13.712443195754698,Order350-4,Task 439
470.3,13.409802612904198,Order351-2,Task 446
472.3,7.398816395067318,Order351-8,Task 452
476.3,13.652170987433342,Order351-4,Task 458
476.3,16.131343260204346,Order351-7,Task 461
476.3,9.278175283182733,Order351-5,Task 449
479.3,14.712948046241822,Order351-1,Task 455
480.3,14.442441160696664,Order351-2,Task 456
480.3,17.297953516219874,Order351-9,Task 453
482.3,21.70391260401926,Order351-10,Task 464
486.3,12.34397958049725,Order351-5,Task 459
487.3,17.38371727761912,Order351-3,Task 457
488.3,14.302051535471081,Order351-6,Task 460
489.3,15.206366475431308,Order351-9,Task 463
491.3,12.89349307477262,Order354-2,Task 466
491.3,7.836934318933247,Order354-10,Task 474
491.3,16.905821013448215,Order351-8,Task 462
494.3,15.874700280552688,Order354-1,Task 465
495.3,22.559557067692815,Order354-7,Task 471
497.3,29.64470351847518,Order354-6,Task 470
501.3,17.187894628468865,Order354-8,Task 472
504.3,8.782199473146841,Order351-2,Task 476
505.3,17.711562343237933,Order351-8,Task 482
507.3,16.49733251232754,Order351-7,Task 481
507.3,19.675459905123798,Order354-5,Task 469
508.3,8.575348408046507,Order351-1,Task 475
512.3,13.300773877108078,Order354-9,Task 473
515.3,17.038036865311884,Order351-6,Task 480
515.3,14.804723732568327,Order354-3,Task 467
521.3,8.818729619874402,Order351-5,Task 479
524.3,10.796532441606967,Order354-4,Task 468
530.3,22.155118580535248,Order351-10,Task 484
533.3,11.970874185404162,Order351-9,Task 483
535.3,8.638833237808583,Order351-4,Task 478
536.3,8.82622571955204,Order347-4,Task 488
537.3,7.14199325737275,Order347-6,Task 490
540.3,13.021959341369678,Order351-3,Task 477
542.3,16.78677685582916,Order347-1,Task 485
543.3,7.031833725261867,Order347-9,Task 493
544.3,8.80667912158281,Order347-8,Task 492
544.3,15.45529799684269,Order349-3,Task 497
547.3,19.810839244336506,Order347-10,Task 494
549.3,1.26667972052634,Order347-2,Task 486
556.3,28.180617880766476,Order347-5,Task 489
557.3,2.602423905863801,Order349-5,Task 499
560.3,22.375123764492162,Order347-3,Task 487
563.3,8.683389081809917,Order349-6,Task 500
567.3,15.8012858240023,Order347-7,Task 491
567.3,8.844987832966725,Order349-1,Task 495
571.3,8.634044316873318,Order349-2,Task 496
571.3,0.4556634294855444,Order349-4,Task 498
574.3,8.698382830815962,Order349-9,Task 503
577.3,8.352111117644487,Order349-7,Task 501
584.3,14.454448344827549,Order349-8,Task 502
586.3,8.680734385966913,Order347-4,Task 508
589.3,15.481935478148296,Order349-10,Task 504
591.3,17.005730257138854,Order347-7,Task 511
593.3,13.573529431489185,Order347-6,Task 510
599.3,16.864970906673534,Order347-10,Task 514
601.3,9.051289685394561,Order347-9,Task 513
602.3,20.633169170619638,Order347-3,Task 507
604.3,14.978501391539629,Order346-9,Task 523
606.3,1.7589876801769238,Order346-5,Task 519
608.3,6.238361938403611,Order347-2,Task 506
609.3,8.461789928410601,Order346-4,Task 518
611.3,15.884071204139014,Order346-1,Task 515
614.3,29.978558724606945,Order347-5,Task 509
616.3,10.767200292649296,Order347-1,Task 505
618.3,8.885750161435547,Order347-8,Task 512
619.3,16.13692501065918,Order346-7,Task 521
622.3,15.651183207898653,Order346-8,Task 522
624.3,4.026825819165193,Order346-6,Task 520
627.3,29.746448292182624,Order354-6,Task 539
629.3,16.676399541371467,Order346-2,Task 516
632.3,15.65334865905887,Order346-3,Task 517
633.3,-2.035282854548714,Order354-9,Task 542
638.3,14.845606975138546,Order346-10,Task 524
640.3,0.08160271239298433,Order350-9,Task 533
641.3,27.868946069743608,Order350-1,Task 525
646.3,-0.6511153447502411,Order354-4,Task 537
649.3,8.620461044954759,Order350-8,Task 532
649.3,-0.29625248629046563,Order354-7,Task 540
650.3,6.6573203590737045,Order354-10,Task 543
651.3,14.962004217399164,Order350-2,Task 526
653.3,29.615029760395185,Order350-7,Task 531
653.3,15.849242767990532,Order354-5,Task 538
653.3,25.233805848119957,Order354-1,Task 534
655.3,6.0421525161074054,Order354-2,Task 535
657.3,8.835975733237657,Order350-6,Task 530
661.3,8.664169606651964,Order354-3,Task 536
661.3,-9.030770971688003,Order354-1,Task 544
664.3,6.953342309705844,Order350-3,Task 527
664.3,17.481252948271187,Order350-5,Task 529
664.3,4.180548942686034,Order354-8,Task 541
666.3,3.985344477849141,Order354-2,Task 545
667.3,15.848232587120577,Order350-4,Task 528
668.3,-2.782994838454777,Order354-10,Task 553
670.3,8.72331851602995,Order353-1,Task 563
673.3,1.7671819031301446,Order354-7,Task 550
674.3,8.815592668345166,Order354-3,Task 546
674.3,27.454549514512397,Order354-6,Task 549
683.3,2.6832517247867327,Order354-4,Task 547
685.3,2.765965706355637,Order354-8,Task 551
692.3,3.6842969037132454,Order354-5,Task 548
697.3,4.422788848209974,Order354-9,Task 552
699.3,4.112652604625354,Order352-6,Task 559
700.3,8.814803220393676,Order353-6,Task 568
700.3,15.215209177917863,Order352-2,Task 555
702.3,-1.6075279741330384,Order352-8,Task 561
704.3,26.700104782298652,Order353-8,Task 570
706.3,0.27737751676596467,Order353-2,Task 564
707.3,16.76667272308291,Order352-7,Task 560
707.3,2.423003622264217,Order353-7,Task 569
713.3,8.793110286928028,Order352-3,Task 556
714.3,26.41681875439531,Order353-3,Task 565
717.3,15.182757405117117,Order352-1,Task 554
718.3,6.687867919038867,Order353-9,Task 571
718.3,16.778274096674373,Order352-4,Task 557
722.3,1.3321539268470268,Order353-4,Task 566
724.3,16.50199577387553,Order353-10,Task 572
727.3,5.088801293835472,Order346-5,Task 577
728.3,2.942724630280303,Order353-5,Task 567
728.3,2.4853591948067164,Order346-6,Task 578
729.3,16.202529406481048,Order352-9,Task 562
732.3,18.76063694652047,Order352-5,Task 558
732.3,4.6111993523827906,Order346-9,Task 581
733.3,16.838903426355504,Order346-7,Task 579
735.3,-7.4000606669490345,Order346-4,Task 576
735.3,13.774202682938553,Order346-2,Task 574
738.3,8.166396609593798,Order354-1,Task 583
740.3,30.207119380824647,Order354-6,Task 588
743.3,15.9790785260733,Order346-3,Task 575
747.3,8.11992249429074,Order346-1,Task 573
747.3,15.909627481370647,Order346-8,Task 580
750.3,8.77502855142434,Order351-1,Task 593
753.3,14.951481634152152,Order346-10,Task 582
754.3,16.348718499818233,Order354-5,Task 587
755.3,-2.337184260521653,Order354-10,Task 592
755.3,7.501343740699344,Order354-2,Task 584
759.3,-0.48444021089108036,Order354-9,Task 591
763.3,4.249816483164567,Order354-4,Task 586
768.3,1.165624557505699,Order354-7,Task 589
771.3,8.728156181605446,Order354-3,Task 585
774.3,1.8946864065326137,Order354-8,Task 590
778.3,18.139498312144827,Order352-7,Task 609
782.3,-0.6562883770316583,Order351-3,Task 595
788.3,16.106905034295483,Order351-7,Task 599
792.3,8.693357621485088,Order351-2,Task 594
797.3,4.069047462834529,Order351-9,Task 601
799.3,15.922271968381617,Order352-9,Task 611
801.3,17.27887331846424,Order352-5,Task 607
802.3,8.616597794225054,Order351-4,Task 596
804.3,16.043817658638805,Order352-2,Task 604
808.3,7.4620032764542685,Order351-5,Task 597
810.3,2.906004163911408,Order352-6,Task 608
811.3,2.5883289467538955,Order352-8,Task 610
813.3,13.668304526963508,Order351-8,Task 600
813.3,15.112237285402255,Order352-4,Task 606
819.3,8.712553984882872,Order352-3,Task 605
821.3,8.276253690663484,Order352-1,Task 603
821.3,14.441054776068084,Order351-6,Task 598
824.3,15.6033800840985,Order348-8,Task 619
825.3,18.080596665401536,Order348-9,Task 620
825.3,21.77147793412337,Order351-10,Task 602
830.3,6.964831726878946,Order348-4,Task 615
831.3,7.690733631828199,Order348-10,Task 621
832.3,1.587856497403338,Order348-7,Task 618
839.3,22.113333173183456,Order348-6,Task 617
840.3,-4.944065654782769,Order348-3,Task 614
842.3,6.228898064012912,Order348-5,Task 616
844.3,-7.612710976654533,Order349-2,Task 623
845.3,11.853578315857716,Order349-10,Task 631
846.3,8.883893407132136,Order349-6,Task 627
849.3,16.468711308333244,Order348-1,Task 612
851.3,3.1347280775922246,Order349-5,Task 626
851.3,17.114888052902728,Order348-2,Task 613
853.3,8.823667104936256,Order349-6,Task 637
855.3,5.152214697578433,Order349-4,Task 625
858.3,16.520080405417808,Order349-3,Task 624
858.3,6.875638980278625,Order349-5,Task 636
859.3,8.629495057036236,Order349-9,Task 630
861.3,8.842267623137971,Order349-2,Task 633
862.3,19.166913371086938,Order349-7,Task 628
862.3,16.314999556328992,Order349-3,Task 634
868.3,8.882249982669386,Order349-1,Task 622
870.3,10.099052130360768,Order349-8,Task 629
874.3,8.80466147700236,Order349-9,Task 640
875.3,13.063086998833978,Order349-10,Task 641
877.3,8.735169312761533,Order349-1,Task 632
877.3,8.055763473283111,Order349-7,Task 638
881.3,3.496814946988264,Order349-4,Task 635
891.3,13.547041826902664,Order349-8,Task 639
895.3,16.47433294568697,Order354-1,Task 642
898.3,8.364905313434257,Order354-5,Task 646
908.3,2.5944756356423957,Order354-8,Task 649
910.3,-0.11190409844046734,Order354-2,Task 643
913.3,6.707909062177334,Order354-9,Task 650
915.3,3.436692795041811,Order354-10,Task 651
917.3,2.0105965959511822,Order354-4,Task 645
922.3,1.2280903822703562,Order354-7,Task 648
924.3,8.810352824640647,Order354-3,Task 644
924.3,29.250527945267546,Order354-6,Task 647
931.3,8.79937655918514,Order354-3,Task 654
932.3,29.732075144053567,Order354-6,Task 657
938.3,14.924880346881594,Order347-7,Task 668
939.3,29.182099613632854,Order347-5,Task 666
942.3,17.355777193915245,Order354-8,Task 659
943.3,8.913218607501607,Order347-4,Task 665
943.3,7.740127749080336,Order347-6,Task 667
945.3,10.155660537434146,Order354-10,Task 661
946.3,15.424017432410638,Order354-9,Task 660
947.3,8.96043605896581,Order354-2,Task 653
950.3,15.16198150582405,Order354-7,Task 658
953.3,15.754940520850381,Order354-5,Task 656
961.3,5.893338880914602,Order347-1,Task 662
962.3,7.2296278028293255,Order347-9,Task 670
963.3,18.090928912176743,Order347-3,Task 664
966.3,15.166390857890942,Order347-5,Task 1222
967.3,23.976419966774547,Order350-7,Task 688
971.3,12.864041928256375,Order354-4,Task 655
972.3,10.61376604685355,Order347-6,Task 677
973.3,8.863089016847853,Order347-4,Task 675
973.3,8.830120248903329,Order347-8,Task 669
977.3,24.144085958252525,Order354-1,Task 652
979.3,18.792146091240003,Order347-2,Task 663
981.3,14.367816273967604,Order347-10,Task 671
984.3,17.36117372389666,Order347-2,Task 673
986.3,13.174482730507568,Order347-1,Task 672
989.3,10.317580311365798,Order347-10,Task 681
990.3,15.592521540385166,Order350-2,Task 683
991.3,29.255300335039344,Order347-5,Task 676
992.3,19.765294672020822,Order350-1,Task 682
992.3,18.063506334287396,Order350-9,Task 690
994.3,8.970154452808405,Order347-9,Task 680
995.3,17.27080986221392,Order347-3,Task 674
1001.3,18.17567133677321,Order350-4,Task 685
1005.3,8.700783653783537,Order347-8,Task 679
1011.3,16.22969635941998,Order347-7,Task 678
1014.3,8.641426680285894,Order350-8,Task 689
1020.3,8.966906422435109,Order349-1,Task 691
1020.3,6.75926257566354,Order350-5,Task 686
1021.3,11.373552039812436,Order350-3,Task 684
1024.3,8.735141412734482,Order349-2,Task 692
1024.3,8.972314546050105,Order350-6,Task 687
1028.3,7.7298001710995585,Order349-4,Task 694
1029.3,9.67744873955424,Order349-10,Task 700
1032.3,9.05834802014504,Order349-6,Task 696
1032.3,8.932539911147881,Order349-5,Task 695
1035.3,13.419311408105122,Order353-7,Task 707
1035.3,17.543869768428298,Order349-3,Task 693
1035.3,3.474612475118011,Order349-7,Task 697
1036.3,8.803050543509244,Order353-1,Task 701
1039.3,7.111928427498198,Order349-8,Task 698
1042.3,8.562172537355272,Order349-9,Task 699
1044.3,15.54217986864576,Order353-10,Task 710
1048.3,5.863793626783199,Order353-5,Task 705
1048.3,8.299825602397997,Order353-8,Task 708
1052.3,8.561162366730638,Order353-6,Task 706
1053.3,16.919662674203277,Order353-9,Task 709
1055.3,15.467681628470022,Order353-2,Task 702
1055.3,14.116472100032977,Order353-3,Task 703
1056.3,8.862181357259203,Order346-5,Task 715
1057.3,8.687966338384111,Order353-4,Task 704
1059.3,15.02180029453405,Order346-8,Task 718
1059.3,-1.9959602617658962,Order346-9,Task 719
1060.3,6.028048399351959,Order346-1,Task 711
1060.3,3.2303225396504125,Order346-4,Task 714
1060.3,8.81958066866644,Order346-5,Task 725
1064.3,11.278421575645325,Order346-7,Task 717
1065.3,18.87845260472239,Order346-6,Task 716
1065.3,10.53869513437811,Order346-10,Task 720
1066.3,6.756908552187815,Order346-4,Task 724
1067.3,8.094208985438852,Order354-7,Task 1333
1069.3,16.0549174789227,Order346-3,Task 713
1072.3,13.184351151598493,Order346-6,Task 726
1073.3,15.438613771228374,Order346-2,Task 712
1074.3,4.5251458235045385,Order346-9,Task 729
1075.3,7.057117520923527,Order346-10,Task 730
1076.3,8.818665415686779,Order346-5,Task 735
1076.3,25.851566188608306,Order346-9,Task 739
1079.3,0.051003964742778685,Order346-1,Task 721
1081.3,16.159222726941685,Order346-2,Task 722
1083.3,8.652856013285039,Order346-4,Task 734
1086.3,16.667293252701512,Order346-3,Task 723
1086.3,10.377654251956857,Order346-7,Task 727
1089.3,6.408694138372034,Order346-8,Task 728
1092.3,11.8264217838626,Order346-1,Task 731
1094.3,15.878392622515944,Order346-6,Task 736
1094.3,16.16597478286716,Order346-10,Task 740
1096.3,15.279976024636321,Order346-2,Task 732
1098.3,19.939020354036337,Order350-1,Task 741
1099.3,14.371126037607038,Order346-8,Task 738
1101.3,18.820469164648955,Order346-7,Task 737
1102.3,24.8641329238607,Order350-7,Task 747
1103.3,15.186399292154888,Order350-9,Task 749
1110.3,17.78682071745845,Order346-3,Task 733
1113.3,8.845198546418917,Order350-8,Task 748
1114.3,13.189356566738184,Order350-2,Task 742
1119.3,16.843428548650188,Order350-5,Task 745
1120.3,15.21063110013427,Order350-3,Task 743
1124.3,22.71155556486481,Order350-4,Task 744
1127.3,17.922967663573168,Order345-8,Task 757
1128.3,8.861526612380114,Order350-6,Task 746
1129.3,24.650494584640402,Order345-4,Task 753
1132.3,16.414579272138614,Order345-1,Task 750
1133.3,8.7979801055471,Order347-4,Task 763
1134.3,17.373604413086632,Order345-2,Task 751
1135.3,15.459547525807658,Order345-7,Task 756
1137.3,9.54133835636756,Order345-3,Task 752
1138.3,8.86396011324451,Order345-5,Task 754
1142.3,8.410589821747191,Order345-6,Task 755
1143.3,22.35648913223388,Order345-10,Task 759
1143.3,8.634109119478424,Order347-9,Task 768
1146.3,16.832410462162155,Order345-9,Task 758
1150.3,11.785630130131468,Order347-7,Task 766
1152.3,11.800868954862484,Order347-6,Task 765
1153.3,16.672639718209133,Order349-3,Task 772
1155.3,21.0151213541189,Order347-1,Task 760
1157.3,13.866218831617068,Order347-3,Task 762
1161.3,8.669983719552757,Order347-8,Task 767
1162.3,19.31141274461652,Order347-2,Task 761
1166.3,14.770798769398896,Order349-4,Task 773
1167.3,24.284517309213747,Order349-7,Task 776
1167.3,8.712330576544105,Order349-1,Task 770
1168.3,17.156803988940382,Order347-10,Task 769
1169.3,31.33972169677526,Order347-5,Task 764
1169.3,13.937094712912819,Order351-10,Task 1423
1170.3,8.809466149271124,Order349-5,Task 774
1171.3,8.849394741753445,Order349-2,Task 771
1172.3,14.656238681057264,Order349-10,Task 779
1177.3,8.589929015098665,Order349-6,Task 775
1182.3,18.549320433340792,Order349-8,Task 777
1185.3,8.652953554877174,Order349-9,Task 778
1185.3,14.487825411156871,Order354-1,Task 780
1188.3,17.240458068013744,Order354-5,Task 784
1189.3,19.445906685594444,Order354-9,Task 788
1196.3,10.191498974147825,Order354-4,Task 783
1197.3,16.968075705373526,Order354-7,Task 786
1199.3,16.57677347129799,Order354-10,Task 789
1203.3,30.67525330422665,Order354-6,Task 785
1203.3,8.795343028255369,Order354-3,Task 782
1205.3,18.18763603682498,Order354-2,Task 791
1205.3,8.68918763386271,Order354-2,Task 781
1206.3,17.852076006996068,Order354-8,Task 787
1211.3,0.23244284593196182,Order354-9,Task 798
1211.3,32.19233036912484,Order354-6,Task 795
1212.3,18.729881771915014,Order354-10,Task 799
1214.3,20.907842803725394,Order354-1,Task 790
1217.3,0.6153194464826753,Order354-8,Task 797
1219.3,13.495754778478855,Order352-6,Task 805
1220.3,18.818366531345465,Order354-7,Task 796
1224.3,0.0020484888984517446,Order354-5,Task 794
1229.3,12.366077810919215,Order352-5,Task 804
1233.3,0.13582731932268843,Order354-4,Task 793
1239.3,7.105509222012384,Order352-1,Task 800
1240.3,24.387837514941832,Order354-3,Task 792
1244.3,19.875292425718715,Order352-4,Task 803
1250.3,18.827360994922785,Order352-7,Task 806
1255.3,18.735438048549042,Order352-3,Task 802
1257.3,20.307233894203872,Order352-2,Task 801
1257.3,29.071569984905032,Order354-6,Task 814
1258.3,11.459617294970187,Order352-8,Task 807
1259.3,15.581449670090791,Order354-10,Task 818
1260.3,20.03136226280644,Order352-9,Task 808
1263.3,22.802255493953638,Order354-1,Task 809
1265.3,17.1006538681955,Order354-3,Task 811
1267.3,20.957707374460888,Order345-10,Task 828
1267.3,17.808804058407404,Order354-2,Task 810
1268.3,7.356789025096793,Order354-8,Task 816
1274.3,19.785794698838686,Order345-7,Task 825
1275.3,7.528145272150447,Order354-5,Task 813
1280.3,8.40071855113622,Order354-9,Task 817
1284.3,7.796931908957076,Order354-4,Task 812
