Tick,Quality,type,Task
218.3,0.1240368348982526,Order353-3,Task 5817
218.3,6.751020698610316,Order353-2,Task 5816
221.3,6.429741716732781,Order353-5,Task 5819
222.3,12.266977885673796,Order353-1,Task 5825
223.3,6.396802925895701,Order353-10,Task 5834
225.3,0.17081104372755146,Order353-7,Task 5821
225.3,8.885172087461859,Order353-3,Task 5827
226.3,17.46869001540631,Order353-1,Task 5835
230.3,-0.5846979089889243,Order353-4,Task 5818
236.3,-0.25425153977816084,Order353-2,Task 5826
238.3,3.6643618779086053,Order353-4,Task 5828
239.3,0.8895642171555771,Order353-7,Task 5831
242.3,-0.011977590620367629,Order353-9,Task 5833
246.3,9.741513175973234,Order353-6,Task 5840
249.3,9.08742207432636,Order353-8,Task 5832
251.3,5.369472845952839,Order353-10,Task 5844
252.3,2.4218140846824667,Order353-5,Task 5829
253.3,3.5797562232131375,Order353-7,Task 5841
256.3,13.0627106956083,Order353-1,Task 5845
256.3,7.950695617960193,Order353-8,Task 5842
258.3,9.328375301307975,Order353-3,Task 5837
260.3,9.66031124820756,Order353-9,Task 5843
260.3,6.822452796533352,Order353-4,Task 5838
261.3,4.516349927278254,Order353-5,Task 5839
267.3,-2.4535965301220894,Order353-2,Task 5836
268.3,-5.211395380022948,Order353-2,Task 5846
271.3,1.959086397250137,Order353-5,Task 5849
273.3,10.021696903717507,Order353-3,Task 5847
276.3,2.177149670330091,Order353-9,Task 5853
278.3,8.912440779350502,Order353-8,Task 5852
279.3,8.371215456201629,Order353-7,Task 5851
279.3,4.690262451613543,Order353-10,Task 5854
280.3,7.360346185981761,Order353-4,Task 5848
281.3,10.669729138520678,Order346-7,Task 5861
284.3,9.942801609628267,Order346-5,Task 5859
285.3,6.211209410589374,Order346-6,Task 5860
286.3,8.924714852829796,Order353-6,Task 5850
286.3,6.483830249311736,Order352-6,Task 5880
287.3,5.530813583471463,Order346-9,Task 5863
290.3,5.428525767677798,Order346-8,Task 5862
293.3,13.90434587945865,Order346-4,Task 5858
293.3,2.6111880181558904,Order346-1,Task 5855
297.3,4.237572723835973,Order346-2,Task 5856
297.3,7.454413968005856,Order348-6,Task 5870
300.3,17.77709261484124,Order346-3,Task 5857
303.3,6.260664524757104,Order348-5,Task 5869
305.3,14.001632708009653,Order346-10,Task 5864
307.3,17.688809122403367,Order348-8,Task 5872
309.3,10.786308914357074,Order348-9,Task 5873
315.3,6.220881215666049,Order348-1,Task 5865
317.3,15.50757839356704,Order348-2,Task 5866
326.3,5.502308599328497,Order348-3,Task 5867
327.3,9.818810510794677,Order348-4,Task 5868
331.3,1.5711836510492438,Order352-5,Task 5879
332.3,4.339886511564774,Order348-10,Task 5874
334.3,7.34441069940039,Order352-8,Task 5882
334.3,2.0308720406332954,Order348-7,Task 5871
337.3,10.41867505641498,Order352-3,Task 5877
339.3,15.66761010673486,Order350-7,Task 5900
339.3,-0.8416189353046697,Order352-2,Task 5876
341.3,11.397757173530142,Order352-1,Task 5875
342.3,10.357861884903791,Order352-9,Task 5883
344.3,18.220595425944857,Order349-7,Task 5890
348.3,-0.5256029488340195,Order352-7,Task 5881
352.3,10.111978301961544,Order352-4,Task 5878
355.3,5.701598626465385,Order349-4,Task 5887
355.3,8.309411981561231,Order349-6,Task 5889
358.3,0.6139413021100957,Order349-2,Task 5885
358.3,18.18408444307627,Order349-9,Task 5892
359.3,4.813589256272887,Order349-10,Task 5893
361.3,14.105670922645496,Order349-3,Task 5886
362.3,20.66369020834679,Order349-1,Task 5884
363.3,-1.553116510235462,Order349-5,Task 5888
364.3,10.57566829551561,Order350-3,Task 5896
365.3,-0.048448822492639376,Order349-8,Task 5891
366.3,8.5364532158119,Order350-5,Task 5898
367.3,9.309642812262593,Order350-2,Task 5895
368.3,6.527165292315814,Order350-1,Task 5894
368.3,5.850524255273319,Order350-6,Task 5899
370.3,0.2531169733806644,Order352-6,Task 5908
370.3,7.044339049782492,Order350-9,Task 5902
371.3,7.807715726672113,Order350-8,Task 5901
372.3,5.7801945239276415,Order350-4,Task 5897
374.3,3.1516162281221924,Order352-3,Task 5905
376.3,4.153056706727289,Order352-2,Task 5904
378.3,2.364136160809417,Order352-5,Task 5907
381.3,23.509157309720912,Order352-4,Task 5906
381.3,7.758182997921269,Order352-8,Task 5910
385.3,2.54892578109004,Order352-7,Task 5909
387.3,5.610426716276065,Order345-8,Task 5919
388.3,3.3020338918759427,Order345-1,Task 5912
388.3,5.202905669816517,Order352-1,Task 5903
389.3,16.913776729571843,Order345-10,Task 5921
391.3,19.948967533221413,Order345-7,Task 5918
391.3,3.287285422708713,Order352-9,Task 5911
392.3,4.01144886005796,Order345-3,Task 5914
392.3,12.514175471740652,Order345-9,Task 5920
393.3,-4.667311957508636,Order345-6,Task 5917
395.3,10.049632114918587,Order345-4,Task 5915
400.3,5.934827470130288,Order348-6,Task 5927
402.3,13.908356335495501,Order348-3,Task 5924
402.3,15.777343742260097,Order345-5,Task 5916
403.3,8.880914548126295,Order348-5,Task 5926
405.3,21.138283270890007,Order348-8,Task 5929
406.3,3.7231769337545426,Order348-9,Task 5930
408.3,2.6008389796896223,Order345-2,Task 5913
411.3,1.2685562941939632,Order348-1,Task 5922
413.3,2.9285009844461154,Order348-7,Task 5928
416.3,2.0778221048793517,Order348-1,Task 5932
416.3,8.996960629688763,Order348-2,Task 5933
418.3,4.096110148098831,Order348-4,Task 5925
424.3,2.2847527838824604,Order348-4,Task 5935
424.3,3.5782384847182063,Order348-10,Task 5931
427.3,22.736891288661724,Order348-8,Task 5939
429.3,13.053205950260676,Order348-2,Task 5923
430.3,-0.8813364653083511,Order348-9,Task 5940
430.3,-0.06172544399980184,Order348-10,Task 5941
432.3,0.14660583879264383,Order352-8,Task 5949
434.3,4.774790891866804,Order352-4,Task 5945
435.3,7.963402893614895,Order348-5,Task 5936
437.3,7.520800824736783,Order352-6,Task 5947
437.3,3.5129354731825004,Order348-7,Task 5938
437.3,4.439127163447964,Order348-6,Task 5937
439.3,13.897934643718116,Order348-3,Task 5934
440.3,2.916060766975946,Order352-9,Task 5950
442.3,3.228604439932938,Order352-5,Task 5946
448.3,3.741512554772393,Order352-3,Task 5944
448.3,5.117482198900344,Order352-2,Task 5943
449.3,3.8662676799385878,Order350-5,Task 5955
449.3,-0.3010283979670527,Order352-7,Task 5948
450.3,12.150203133499248,Order350-3,Task 5953
452.3,4.147172892479606,Order352-1,Task 5942
452.3,3.6246016747507714,Order350-6,Task 5956
452.3,6.455424352688904,Order350-1,Task 5951
453.3,3.9670381677334285,Order350-2,Task 5952
454.3,13.28582453079331,Order346-5,Task 5974
454.3,3.1174813794829497,Order345-4,Task 5963
454.3,-4.43983940737739,Order350-8,Task 5958
455.3,5.276626603930124,Order345-1,Task 5960
456.3,-7.414755545630302,Order350-9,Task 5959
456.3,10.380720812911509,Order350-7,Task 5957
457.3,-3.5827321741696956,Order345-3,Task 5962
458.3,-2.330483279790041,Order350-4,Task 5954
460.3,6.010866228208963,Order345-8,Task 5967
461.3,19.02005909847631,Order345-7,Task 5966
461.3,-0.9218810063797003,Order345-2,Task 5961
463.3,6.310096128516742,Order346-9,Task 5978
464.3,4.4051362874819056,Order346-1,Task 5970
465.3,21.757137468390642,Order345-10,Task 5969
465.3,19.043033925051414,Order353-9,Task 6101
465.3,23.647425265095045,Order353-1,Task 6093
466.3,13.043639456571764,Order353-2,Task 6094
466.3,23.77940117203479,Order353-3,Task 6095
467.3,11.369533694415178,Order345-5,Task 5964
467.3,12.004779716956051,Order353-4,Task 6096
468.0,15.8398419767676,Order353-5,Task 6097
468.3,8.681048516613469,Order345-9,Task 5968
469.3,7.614179654890482,Order346-7,Task 5976
469.3,5.676924023694788,Order345-6,Task 5965
473.3,11.247172980604637,Order346-10,Task 5979
475.3,1.8671440985955925,Order346-6,Task 5975
477.3,9.540370347238802,Order346-8,Task 5977
477.3,9.58225917969202,Order346-3,Task 5972
477.3,1.092486254911707,Order348-6,Task 5985
478.3,7.762957708548829,Order352-6,Task 5995
479.3,6.4688381472796,Order352-8,Task 5997
481.3,12.175000649479115,Order346-4,Task 5973
484.3,4.362024455226001,Order346-2,Task 5971
485.3,10.037087052466036,Order348-1,Task 5980
486.3,13.421338995094466,Order348-3,Task 5982
489.3,21.983236742325577,Order348-8,Task 5987
490.3,3.47185473973449,Order348-10,Task 5989
492.3,5.961608077103705,Order348-9,Task 5988
496.3,1.0322426471154045,Order352-7,Task 5996
500.3,5.905754888227078,Order348-4,Task 5983
500.3,9.390701512341225,Order348-7,Task 5986
500.3,-2.686116480115891,Order352-2,Task 5991
501.3,-0.480371755847278,Order352-5,Task 5994
504.3,3.0065415124160144,Order350-1,Task 5999
505.3,19.855395857541883,Order352-4,Task 5993
505.3,11.506762369492984,Order350-7,Task 6005
507.3,8.500451533001925,Order352-3,Task 5992
508.0,19.329069061610042,Order348-10,Task 6131
509.3,12.985836950143026,Order348-1,Task 6122
511.3,7.470457182471339,Order348-5,Task 5984
