Tick,Quality,type,Task
549.3,11.232052938105069,Order354-3,Task 5214
552.3,15.337400411049218,Order354-8,Task 5219
554.3,8.024086180162062,Order353-10,Task 5231
555.3,12.686657877106992,Order353-2,Task 5223
559.3,6.101243925674325,Order353-3,Task 5224
559.3,22.42414013147469,Order354-5,Task 5216
566.3,17.73100547181431,Order353-8,Task 5229
569.3,15.75340876132147,Order353-5,Task 5226
572.3,20.151564741276303,Order353-7,Task 5228
573.3,2.4265467440578137,Order353-1,Task 5222
573.3,18.09818666162712,Order353-9,Task 5230
576.3,16.466657163592892,Order353-6,Task 5227
576.3,15.449325069047745,Order345-8,Task 5239
577.3,16.261587164280424,Order353-4,Task 5225
579.3,13.850363194953498,Order345-4,Task 5235
583.3,15.024706524490792,Order345-7,Task 5238
583.3,1.054598593096991,Order345-5,Task 5236
585.3,15.561898041777752,Order345-3,Task 5234
589.3,1.7832749967240678,Order345-2,Task 5233
591.3,14.20663464200583,Order345-10,Task 5241
593.3,19.76236130889842,Order353-7,Task 5248
593.3,-0.863506095377029,Order345-1,Task 5232
594.3,7.2672049671317565,Order353-1,Task 5242
594.3,-2.0845368460123215,Order345-9,Task 5240
598.3,11.396343865785202,Order345-6,Task 5237
601.3,-1.858357909085938,Order353-3,Task 5244
601.3,18.002847672857143,Order353-8,Task 5249
603.3,3.5870904464722413,Order353-10,Task 5251
606.3,7.59366247431144,Order353-4,Task 5245
610.3,2.67434863602534,Order353-3,Task 5254
611.3,15.72318802924545,Order353-6,Task 5247
613.3,15.993610162406817,Order353-2,Task 5243
616.3,13.21265488245558,Order353-5,Task 5246
617.3,-2.6043818265499565,Order353-10,Task 5261
620.3,17.754860999227343,Order353-9,Task 5250
620.3,2.2613962561566945,Order353-1,Task 5252
624.3,16.212364447562543,Order353-9,Task 5260
624.3,11.240641335026998,Order353-4,Task 5255
625.3,16.304732073291575,Order353-6,Task 5257
629.3,20.315931824138342,Order353-7,Task 5258
631.3,25.362714651856443,Order353-8,Task 5259
631.3,15.343071437394732,Order353-2,Task 5253
631.3,21.263126855478024,Order351-10,Task 5271
634.3,12.05598400524594,Order353-5,Task 5256
642.3,16.85021477295763,Order351-6,Task 5267
643.3,10.599664970608067,Order351-9,Task 5270
646.3,12.804114950220297,Order351-2,Task 5263
650.3,25.456156644852804,Order349-3,Task 5678
652.3,16.903612262006227,Order351-7,Task 5268
652.3,22.045342716493955,Order351-4,Task 5265
653.3,11.902579077412366,Order351-8,Task 5269
654.3,27.899717034865354,Order349-3,Task 5698
655.3,22.80296044355139,Order351-1,Task 5262
661.3,13.636502358058928,Order351-5,Task 5266
663.3,14.225869599285499,Order351-3,Task 5264
663.3,13.622100038545916,Order348-4,Task 5275
664.3,16.95322292832525,Order348-8,Task 5279
669.3,7.815599694955678,Order348-10,Task 5281
674.3,11.777011383691779,Order348-2,Task 5273
677.3,21.460444277381548,Order348-6,Task 5277
677.3,14.260424825752246,Order348-7,Task 5278
683.3,7.309219258141103,Order348-1,Task 5272
683.3,11.67330003208314,Order348-9,Task 5280
686.3,17.26131580647816,Order353-7,Task 5288
687.3,16.120102061548728,Order348-3,Task 5274
688.3,-2.441004618622731,Order353-10,Task 5291
690.3,24.648722954781384,Order351-1,Task 5359
692.3,-0.668842340971314,Order353-1,Task 5282
693.3,15.522518295775516,Order353-2,Task 5283
693.3,25.76663127388035,Order348-5,Task 5276
697.3,14.615390220503,Order353-9,Task 5290
704.3,19.86267955105416,Order353-8,Task 5289
707.3,13.915026564670793,Order353-5,Task 5286
712.3,12.617248903670813,Order353-6,Task 5287
713.3,7.828063178131368,Order353-3,Task 5284
714.3,15.158727498618568,Order350-9,Task 5300
715.3,2.0144196745877965,Order350-8,Task 5299
715.3,13.255515294071557,Order353-4,Task 5285
716.3,14.593143910121004,Order350-4,Task 5295
717.3,12.278669462101426,Order350-2,Task 5293
720.3,-3.8420739153674877,Order350-7,Task 5298
720.3,10.101072645972714,Order350-6,Task 5297
720.3,2.6567748405254763,Order350-1,Task 5292
726.3,15.360434935739509,Order350-5,Task 5296
727.3,7.485496403330529,Order350-9,Task 5309
727.3,15.696290779443366,Order350-3,Task 5294
730.3,7.356153579710606,Order350-6,Task 5306
732.3,8.704739687765592,Order350-8,Task 5308
733.3,6.897110839042712,Order350-1,Task 5301
734.3,13.834377329884012,Order350-2,Task 5302
734.3,5.70429042251628,Order350-7,Task 5307
739.3,12.533901165980552,Order350-4,Task 5304
739.3,12.841823370403048,Order350-5,Task 5305
739.3,9.107940503056113,Order350-3,Task 5303
741.3,15.780739535934693,Order350-8,Task 5327
741.3,8.00203480394989,Order346-9,Task 5318
742.0,28.919343582572353,Order353-10,Task 5824
742.3,20.388977852797698,Order353-8,Task 5822
744.3,15.793526031188948,Order346-8,Task 5317
745.3,9.759564542013084,Order353-1,Task 5329
745.3,8.978372134094984,Order346-5,Task 5314
746.3,9.372189850195863,Order350-9,Task 5328
747.3,10.280472314904294,Order346-4,Task 5313
748.3,14.825371438232244,Order350-1,Task 5320
754.3,8.261721563496424,Order346-6,Task 5315
755.3,16.10598226708477,Order346-3,Task 5312
759.3,15.835862628087629,Order350-6,Task 5325
760.3,15.129993109606502,Order350-2,Task 5321
764.3,13.715388254976942,Order346-10,Task 5319
764.3,15.19905302146587,Order346-1,Task 5310
765.3,13.51231920309142,Order350-5,Task 5324
768.3,17.04608945417477,Order353-7,Task 5335
768.3,26.130522376846706,Order350-7,Task 5326
769.3,12.509262174095557,Order346-7,Task 5316
769.3,8.685208786097022,Order353-10,Task 5338
771.3,15.542133811544662,Order353-2,Task 5330
772.3,15.34374422294513,Order349-7,Task 5840
772.3,25.92863789587052,Order349-3,Task 5836
773.3,9.083930742025604,Order350-3,Task 5322
773.3,14.725475821445901,Order350-4,Task 5323
774.3,9.044188085974936,Order353-3,Task 5331
775.3,26.369022493472393,Order350-2,Task 5845
777.3,17.19508520579179,Order353-6,Task 5334
778.3,10.648594530791495,Order350-7,Task 5850
781.3,14.82678244281993,Order346-2,Task 5311
781.3,11.318527925975033,Order345-10,Task 5348
782.3,8.616423395886438,Order353-4,Task 5332
785.3,17.76861036527996,Order350-2,Task 5864
786.3,9.358857583710455,Order345-5,Task 5343
788.3,13.475650202877036,Order353-8,Task 5336
788.3,20.78193543478352,Order350-7,Task 5869
790.3,11.978397056283963,Order345-8,Task 5346
791.3,12.591105690570208,Order353-5,Task 5333
793.3,8.049585299000075,Order345-4,Task 5342
795.3,27.60440267338488,Order349-3,Task 5884
795.3,16.290854408229876,Order353-9,Task 5337
799.3,14.518572500536392,Order345-6,Task 5344
801.3,9.754895873986117,Order345-2,Task 5340
805.3,22.182975733374867,Order351-10,Task 5358
806.3,9.262842725813885,Order345-9,Task 5347
812.3,8.809516555734364,Order345-7,Task 5345
813.3,7.594512211259749,Order345-3,Task 5341
815.3,15.074254758157698,Order351-8,Task 5356
815.3,7.135862201189547,Order345-1,Task 5339
818.3,17.01595459252363,Order351-1,Task 5349
821.3,14.715274322258702,Order351-6,Task 5354
826.3,7.768830183084825,Order351-3,Task 5351
829.3,12.13539974126902,Order351-9,Task 5357
830.3,15.866260471467093,Order351-7,Task 5355
834.3,14.584526596288741,Order351-4,Task 5352
838.3,15.177353557143153,Order351-2,Task 5350
840.3,8.189977880644303,Order351-5,Task 5353
840.3,16.941812681082645,Order351-4,Task 5362
845.3,12.239433916889023,Order350-2,Task 5903
846.3,22.71552826764036,Order351-10,Task 5368
849.3,13.868369232740504,Order351-9,Task 5367
850.3,12.479243662900144,Order351-8,Task 5366
850.3,0.3755555286529011,Order347-6,Task 5384
852.3,15.290235143479263,Order345-8,Task 5376
856.3,11.529121108169726,Order351-6,Task 5364
857.0,25.80713090748324,Order353-10,Task 5930
857.3,8.101545237412173,Order345-6,Task 5374
857.3,14.010096346022067,Order345-10,Task 5378
857.3,19.29814107417596,Order353-8,Task 5928
860.3,5.875094206279118,Order351-3,Task 5361
860.3,8.445474527087903,Order351-2,Task 5360
870.3,15.110355520523147,Order351-7,Task 5365
879.3,29.563574357166985,Order349-3,Task 5943
880.3,7.707104289838696,Order351-5,Task 5363
882.3,8.939029011270009,Order345-3,Task 5371
882.3,9.517106186534077,Order352-6,Task 5394
883.3,9.077934397832193,Order345-4,Task 5372
885.3,24.463125049473906,Order353-10,Task 5970
887.3,9.172144374252756,Order345-2,Task 5370
890.3,20.14286118380891,Order347-5,Task 5383
892.3,9.062760680434796,Order345-9,Task 5377
895.3,16.66698057216498,Order347-10,Task 5388
896.3,8.179768158926542,Order345-1,Task 5369
897.3,26.71407982869026,Order349-3,Task 6002
897.3,8.771603083334622,Order345-5,Task 5373
898.3,8.531736287498457,Order347-2,Task 5380
899.3,10.909876832134596,Order345-7,Task 5375
901.0,25.794709908768358,Order350-2,Task 6011
902.0,20.94469949107239,Order350-6,Task 6015
904.3,12.365886487192933,Order352-3,Task 5391
910.3,14.56291283939252,Order347-7,Task 5385
911.3,14.270927087598972,Order352-2,Task 5390
912.3,3.130092842676272,Order347-1,Task 5379
914.3,11.668250702203999,Order352-9,Task 5397
918.3,14.239850530257002,Order352-4,Task 5392
920.3,-0.4609616398380598,Order352-1,Task 5389
923.3,20.264859736825944,Order347-3,Task 5381
928.3,16.168098037654637,Order347-8,Task 5386
938.3,8.83698660462341,Order347-9,Task 5387
941.3,4.937197067767801,Order352-8,Task 5396
943.3,8.42336162470025,Order352-5,Task 5393
945.3,11.823806968471636,Order347-4,Task 5382
949.3,9.058432314847492,Order345-2,Task 5399
950.3,14.75625477065568,Order352-7,Task 5395
951.3,15.77904143783309,Order345-8,Task 5405
954.3,6.837404505770539,Order345-4,Task 5401
957.3,15.599340791324286,Order345-7,Task 5404
958.3,8.63576130487257,Order345-5,Task 5402
959.3,17.856013445580047,Order345-6,Task 5403
962.3,20.51691229114825,Order349-6,Task 5413
964.3,32.93224719960358,Order345-10,Task 5407
965.3,19.129699295116847,Order349-1,Task 5408
967.3,8.704732861310683,Order345-9,Task 5406
968.3,22.743183468869553,Order349-9,Task 5416
969.3,10.295142920934182,Order345-3,Task 5400
971.3,7.40107023361258,Order345-1,Task 5398
973.3,18.59890376772143,Order349-2,Task 5409
973.3,7.276702940031386,Order349-4,Task 5411
976.3,23.60475801249873,Order351-1,Task 5428
977.3,9.56489495892082,Order349-5,Task 5412
978.3,12.005668818403244,Order349-10,Task 5417
984.3,29.42882378865685,Order349-7,Task 5414
988.3,17.07053358492599,Order349-8,Task 5415
995.0,26.302101694547915,Order350-2,Task 6079
996.0,24.67920843986672,Order350-6,Task 6083
996.3,28.156875875285643,Order350-7,Task 6084
996.3,13.20400702066974,Order353-6,Task 5423
999.3,6.370005470041203,Order353-7,Task 5424
1000.3,8.889344942724062,Order353-1,Task 5418
1001.3,26.96556061835741,Order349-3,Task 6089
1001.3,15.268505454576903,Order351-4,Task 5431
1001.3,26.598866795774406,Order351-10,Task 5437
1003.0,21.59411663690553,Order353-10,Task 6106
1005.3,16.216940728678946,Order351-7,Task 5434
1010.3,8.934960882447161,Order353-10,Task 5427
1014.3,20.150357625122265,Order353-5,Task 5422
1015.3,20.480471694453342,Order351-3,Task 5430
1018.3,14.839773241157621,Order351-2,Task 5429
1021.3,14.637854381201322,Order353-2,Task 5419
1023.3,11.855737684710752,Order351-9,Task 5436
1024.3,9.112543953918685,Order351-8,Task 5435
1029.3,19.051389872233063,Order353-8,Task 5425
1033.3,13.363420269073707,Order351-5,Task 5432
1034.3,20.184580751148665,Order353-9,Task 5426
1035.3,30.555536000651976,Order349-3,Task 6149
1036.3,9.859046547802999,Order353-3,Task 5420
1038.3,6.656551264885016,Order353-4,Task 5421
1040.3,8.363941375001314,Order346-6,Task 5443
1040.3,14.265202881731284,Order351-6,Task 5433
1044.3,14.969433907237232,Order346-8,Task 5445
1048.3,7.96275581018546,Order346-1,Task 5438
1050.3,23.87144994517042,Order351-10,Task 5457
1050.3,15.669366575573184,Order351-4,Task 5451
1053.3,18.497272802798054,Order351-2,Task 5449
1054.3,8.344937015508972,Order351-5,Task 5452
1058.3,8.040158682517838,Order346-5,Task 5442
1059.3,15.455327849419879,Order346-10,Task 5447
1059.3,11.974227088904055,Order351-3,Task 5450
1060.3,20.245830196886168,Order346-4,Task 5441
1062.3,23.555180907078586,Order351-1,Task 5448
1064.3,21.232194151309983,Order353-1,Task 5458
1065.3,23.369866829208362,Order350-2,Task 6187
1067.3,21.743535573998496,Order350-6,Task 6191
1068.3,9.925712821412228,Order354-7,Task 5484
1070.3,14.549710451431139,Order346-3,Task 5440
1079.3,16.3119938068642,Order351-7,Task 5454
1086.3,14.63324165041404,Order346-2,Task 5439
1086.3,11.692617062103356,Order351-6,Task 5453
1089.3,12.080722844097465,Order346-9,Task 5446
1091.3,16.909765857988678,Order351-8,Task 5455
1096.3,19.695977076489,Order346-7,Task 5444
1099.3,15.906780483905475,Order351-9,Task 5456
1106.3,12.620388817725424,Order353-8,Task 5465
1110.3,20.4980148499489,Order353-9,Task 5466
1110.3,20.130649818081277,Order353-7,Task 6231
1111.3,13.50643986752574,Order353-9,Task 6233
1112.3,16.00277569064063,Order353-3,Task 5460
1112.3,22.354025785507208,Order353-10,Task 6234
1113.3,14.477141312589582,Order353-6,Task 5463
1113.3,30.57203046238065,Order353-2,Task 6226
1114.3,9.90487224853884,Order353-4,Task 5461
1115.3,27.06010341472245,Order353-4,Task 6228
1116.3,22.29862141766158,Order353-5,Task 6229
1118.3,20.806742252236383,Order353-7,Task 5464
1119.3,16.427819529991712,Order353-10,Task 5467
1120.3,9.913205728780621,Order348-5,Task 5472
1120.3,13.462498519443786,Order353-2,Task 5459
1123.3,17.38843514195715,Order353-5,Task 5462
1125.3,8.66294143120099,Order354-9,Task 5486
1128.3,21.476592248953153,Order354-6,Task 5483
1129.3,22.922635456222746,Order354-1,Task 5478
1129.3,14.606934752569869,Order348-9,Task 5476
1130.3,18.181927887092677,Order348-2,Task 5469
1133.3,17.730325339876934,Order348-8,Task 5475
1135.3,7.214460119527276,Order354-2,Task 5479
1137.3,16.92010274372985,Order348-6,Task 5473
1141.3,13.453853294990006,Order348-4,Task 5471
1142.3,8.788713554498544,Order354-10,Task 5487
1143.3,29.779047992611677,Order349-3,Task 6247
1147.3,20.786325663587736,Order348-10,Task 5477
1149.3,16.512095729537076,Order348-1,Task 5468
1149.3,22.921741315589784,Order351-1,Task 5488
1153.3,15.937943843132198,Order354-5,Task 5482
1155.3,9.992116797985538,Order354-4,Task 5481
1158.3,16.628191288077147,Order353-7,Task 6261
1159.3,13.84751193119137,Order353-9,Task 6263
1160.3,23.524360202276725,Order353-10,Task 6264
1161.3,23.879743659324674,Order351-10,Task 5497
1161.3,23.6622700743978,Order353-2,Task 6256
1162.3,17.210294765049035,Order348-3,Task 5470
1163.3,13.661434392829843,Order348-7,Task 5474
1163.3,20.372856069427318,Order354-3,Task 5480
1163.3,7.6512802437700325,Order354-8,Task 5485
1163.3,23.46007158129104,Order353-4,Task 6258
1164.3,15.938593601097631,Order353-5,Task 6259
