"tick","Quality Max","Res Queue Max","Rank Max","Ser Queue Max"
1256.0,Infinity,220.0,585.0551975721189,0.0
1257.0,Infinity,220.0,585.0551975721189,0.0
1258.0,Infinity,220.0,585.0551975721189,0.0
1259.0,Infinity,220.0,585.0551975721189,0.0
1260.0,Infinity,220.0,585.0551975721189,0.0
1261.0,Infinity,220.0,585.0551975721189,0.0
1262.0,Infinity,220.0,585.0551975721189,0.0
1263.0,Infinity,220.0,585.0551975721189,0.0
1264.0,Infinity,220.0,585.0551975721189,0.0
1265.0,Infinity,220.0,585.0551975721189,0.0
1266.0,Infinity,220.0,585.0551975721189,0.0
1267.0,Infinity,220.0,585.0551975721189,0.0
1268.0,Infinity,229.0,585.0551975721189,0.0
1269.0,Infinity,229.0,585.0551975721189,0.0
1270.0,Infinity,229.0,585.0551975721189,0.0
1271.0,Infinity,232.0,585.0551975721189,0.0
1272.0,Infinity,232.0,585.0551975721189,0.0
1273.0,Infinity,232.0,585.0551975721189,0.0
1274.0,Infinity,232.0,585.0551975721189,0.0
1275.0,Infinity,232.0,585.0551975721189,0.0
1276.0,Infinity,236.0,585.0551975721189,0.0
1277.0,Infinity,236.0,585.0551975721189,0.0
1278.0,Infinity,236.0,585.0551975721189,0.0
1279.0,Infinity,238.0,585.0551975721189,0.0
1280.0,Infinity,238.0,585.0551975721189,0.0
1281.0,Infinity,238.0,585.0551975721189,0.0
1282.0,Infinity,242.0,585.0551975721189,0.0
1283.0,Infinity,242.0,585.0551975721189,0.0
1284.0,Infinity,242.0,585.0551975721189,0.0
1285.0,Infinity,242.0,585.0551975721189,0.0
1286.0,Infinity,242.0,585.0551975721189,0.0
1287.0,Infinity,242.0,585.0551975721189,0.0
1288.0,Infinity,242.0,585.0551975721189,0.0
1289.0,Infinity,242.0,585.0551975721189,0.0
1290.0,Infinity,242.0,585.0551975721189,0.0
1291.0,Infinity,242.0,585.0551975721189,0.0
1292.0,Infinity,244.0,585.0551975721189,0.0
1293.0,Infinity,244.0,585.0551975721189,0.0
1294.0,Infinity,244.0,585.0551975721189,0.0
1295.0,Infinity,244.0,585.0551975721189,0.0
1296.0,Infinity,244.0,585.0551975721189,0.0
1297.0,Infinity,244.0,585.0551975721189,0.0
1298.0,Infinity,244.0,585.0551975721189,0.0
1299.0,Infinity,244.0,585.0551975721189,0.0
1300.0,Infinity,244.0,585.0551975721189,0.0
1301.0,Infinity,244.0,585.0551975721189,0.0
1302.0,Infinity,244.0,585.0551975721189,0.0
1303.0,Infinity,244.0,585.0551975721189,0.0
1304.0,Infinity,244.0,585.0551975721189,0.0
1305.0,Infinity,244.0,585.0551975721189,0.0
1306.0,Infinity,244.0,585.0551975721189,0.0
1307.0,Infinity,244.0,585.0551975721189,0.0
1308.0,Infinity,244.0,585.0551975721189,0.0
1309.0,Infinity,244.0,585.0551975721189,0.0
1310.0,Infinity,244.0,585.0551975721189,0.0
1311.0,Infinity,244.0,585.0551975721189,0.0
1312.0,Infinity,244.0,585.0551975721189,0.0
1313.0,Infinity,244.0,585.0551975721189,0.0
1314.0,Infinity,244.0,585.0551975721189,0.0
1315.0,Infinity,244.0,585.0551975721189,0.0
1316.0,Infinity,244.0,585.0551975721189,0.0
1317.0,Infinity,244.0,585.0551975721189,0.0
1318.0,Infinity,244.0,585.0551975721189,0.0
1319.0,Infinity,244.0,585.0551975721189,0.0
1320.0,Infinity,244.0,585.0551975721189,0.0
1321.0,Infinity,244.0,585.0551975721189,0.0
1322.0,Infinity,244.0,585.0551975721189,0.0
1323.0,Infinity,244.0,585.0551975721189,0.0
1324.0,Infinity,248.0,585.0551975721189,0.0
1325.0,Infinity,248.0,585.0551975721189,0.0
1326.0,Infinity,248.0,585.0551975721189,0.0
1327.0,Infinity,248.0,585.0551975721189,0.0
1328.0,Infinity,248.0,585.0551975721189,0.0
1329.0,Infinity,248.0,585.0551975721189,0.0
1330.0,Infinity,248.0,585.0551975721189,0.0
1331.0,Infinity,248.0,585.0551975721189,0.0
1332.0,Infinity,248.0,585.0551975721189,0.0
1333.0,Infinity,248.0,585.0551975721189,0.0
1334.0,Infinity,248.0,585.0551975721189,0.0
1335.0,Infinity,248.0,585.0551975721189,0.0
1336.0,Infinity,248.0,585.0551975721189,0.0
1337.0,Infinity,251.0,585.0551975721189,0.0
1338.0,Infinity,251.0,585.0551975721189,0.0
1339.0,Infinity,251.0,585.0551975721189,0.0
1340.0,Infinity,253.0,1047.9853702914334,0.0
1341.0,Infinity,253.0,1047.9853702914334,0.0
1342.0,Infinity,253.0,1047.9853702914334,0.0
1343.0,Infinity,253.0,1047.9853702914334,0.0
1344.0,Infinity,253.0,1047.9853702914334,0.0
1345.0,Infinity,253.0,1047.9853702914334,0.0
1346.0,Infinity,253.0,1047.9853702914334,0.0
1347.0,Infinity,253.0,1047.9853702914334,0.0
1348.0,Infinity,253.0,1047.9853702914334,0.0
1349.0,Infinity,253.0,1047.9853702914334,0.0
1350.0,Infinity,253.0,1047.9853702914334,0.0
1351.0,Infinity,253.0,1047.9853702914334,0.0
1352.0,Infinity,257.0,1047.9853702914334,0.0
1353.0,Infinity,257.0,1047.9853702914334,0.0
1354.0,Infinity,257.0,1047.9853702914334,0.0
1355.0,Infinity,257.0,1047.9853702914334,0.0
1356.0,Infinity,257.0,1047.9853702914334,0.0
1357.0,Infinity,257.0,1047.9853702914334,0.0
1358.0,Infinity,257.0,1047.9853702914334,0.0
1359.0,Infinity,257.0,1047.9853702914334,0.0
1360.0,Infinity,257.0,1047.9853702914334,0.0
1361.0,Infinity,257.0,1047.9853702914334,0.0
1362.0,Infinity,257.0,1047.9853702914334,0.0
1363.0,Infinity,257.0,1047.9853702914334,0.0
1364.0,Infinity,257.0,1047.9853702914334,0.0
1365.0,Infinity,257.0,1047.9853702914334,0.0
1366.0,Infinity,257.0,1047.9853702914334,0.0
1367.0,Infinity,257.0,1047.9853702914334,0.0
1368.0,Infinity,257.0,1047.9853702914334,0.0
1369.0,Infinity,257.0,1047.9853702914334,0.0
1370.0,Infinity,257.0,1047.9853702914334,0.0
1371.0,Infinity,257.0,1047.9853702914334,0.0
1372.0,Infinity,257.0,1047.9853702914334,0.0
1373.0,Infinity,257.0,1047.9853702914334,0.0
1374.0,Infinity,257.0,1047.9853702914334,0.0
1375.0,Infinity,257.0,1047.9853702914334,0.0
1376.0,Infinity,257.0,1047.9853702914334,0.0
1377.0,Infinity,257.0,1047.9853702914334,0.0
1378.0,Infinity,257.0,1047.9853702914334,0.0
1379.0,Infinity,257.0,1047.9853702914334,0.0
1380.0,Infinity,257.0,1047.9853702914334,0.0
1381.0,Infinity,257.0,1047.9853702914334,0.0
1382.0,Infinity,257.0,1047.9853702914334,0.0
1383.0,Infinity,257.0,1047.9853702914334,0.0
1384.0,Infinity,257.0,1047.9853702914334,0.0
1385.0,Infinity,257.0,1047.9853702914334,0.0
1386.0,Infinity,257.0,1047.9853702914334,0.0
1387.0,Infinity,257.0,1047.9853702914334,0.0
1388.0,Infinity,257.0,1047.9853702914334,0.0
1389.0,Infinity,261.0,1047.9853702914334,0.0
1390.0,Infinity,261.0,1047.9853702914334,0.0
1391.0,Infinity,266.0,1047.9853702914334,0.0
1392.0,Infinity,266.0,1047.9853702914334,0.0
1393.0,Infinity,269.0,1047.9853702914334,0.0
1394.0,Infinity,269.0,1047.9853702914334,0.0
1395.0,Infinity,269.0,1047.9853702914334,0.0
1396.0,Infinity,269.0,1395.04110041997,0.0
1397.0,Infinity,272.0,1395.04110041997,0.0
1398.0,Infinity,272.0,1395.04110041997,0.0
1399.0,Infinity,272.0,1395.04110041997,0.0
1400.0,Infinity,272.0,1523.6762436945426,0.0
1401.0,Infinity,272.0,1523.6762436945426,0.0
1402.0,Infinity,272.0,1523.6762436945426,0.0
1403.0,Infinity,272.0,1523.6762436945426,0.0
1404.0,Infinity,272.0,1523.6762436945426,0.0
1405.0,Infinity,272.0,1523.6762436945426,0.0
1406.0,Infinity,272.0,1523.6762436945426,0.0
1407.0,Infinity,272.0,1523.6762436945426,0.0
1408.0,Infinity,272.0,1523.6762436945426,0.0
1409.0,Infinity,272.0,1523.6762436945426,0.0
1410.0,Infinity,272.0,1523.6762436945426,0.0
1411.0,Infinity,272.0,1523.6762436945426,0.0
1412.0,Infinity,272.0,1523.6762436945426,0.0
1413.0,Infinity,272.0,1523.6762436945426,0.0
1414.0,Infinity,272.0,1523.6762436945426,0.0
1415.0,Infinity,272.0,1523.6762436945426,0.0
1416.0,Infinity,272.0,1523.6762436945426,0.0
1417.0,Infinity,272.0,1523.6762436945426,0.0
1418.0,Infinity,272.0,1523.6762436945426,0.0
1419.0,Infinity,272.0,1523.6762436945426,0.0
1420.0,Infinity,272.0,1523.6762436945426,0.0
1421.0,Infinity,272.0,1523.6762436945426,0.0
1422.0,Infinity,276.0,1523.6762436945426,0.0
1423.0,Infinity,280.0,1523.6762436945426,0.0
1424.0,Infinity,280.0,1523.6762436945426,0.0
1425.0,Infinity,280.0,1523.6762436945426,0.0
1426.0,Infinity,280.0,1523.6762436945426,0.0
1427.0,Infinity,280.0,1523.6762436945426,0.0
1428.0,Infinity,280.0,1523.6762436945426,0.0
1429.0,Infinity,280.0,1523.6762436945426,0.0
1430.0,Infinity,280.0,1523.6762436945426,0.0
1431.0,Infinity,280.0,1523.6762436945426,0.0
1432.0,Infinity,280.0,1523.6762436945426,0.0
1433.0,Infinity,280.0,1523.6762436945426,0.0
1434.0,Infinity,280.0,1523.6762436945426,0.0
1435.0,Infinity,283.0,1523.6762436945426,0.0
1436.0,Infinity,283.0,1523.6762436945426,0.0
1437.0,Infinity,283.0,1523.6762436945426,0.0
1438.0,Infinity,283.0,1220.5951910615513,0.0
1439.0,Infinity,283.0,1220.5951910615513,0.0
1440.0,Infinity,283.0,1220.5951910615513,0.0
1441.0,Infinity,283.0,1220.5951910615513,0.0
1442.0,Infinity,283.0,1220.5951910615513,0.0
1443.0,Infinity,283.0,1220.5951910615513,0.0
1444.0,Infinity,283.0,1220.5951910615513,0.0
1445.0,Infinity,283.0,1220.5951910615513,0.0
1446.0,Infinity,283.0,1220.5951910615513,0.0
1447.0,Infinity,283.0,1220.5951910615513,0.0
1448.0,Infinity,283.0,1220.5951910615513,0.0
1449.0,Infinity,283.0,1220.5951910615513,0.0
1450.0,Infinity,283.0,1220.5951910615513,0.0
1451.0,Infinity,283.0,1220.5951910615513,0.0
1452.0,Infinity,286.0,1220.5951910615513,0.0
1453.0,Infinity,286.0,1220.5951910615513,0.0
1454.0,Infinity,286.0,1220.5951910615513,0.0
1455.0,Infinity,286.0,1220.5951910615513,0.0
1456.0,Infinity,286.0,1220.5951910615513,0.0
1457.0,Infinity,286.0,1220.5951910615513,0.0
1458.0,Infinity,286.0,1220.5951910615513,0.0
1459.0,Infinity,286.0,1220.5951910615513,0.0
1460.0,Infinity,286.0,1220.5951910615513,0.0
1461.0,Infinity,286.0,1220.5951910615513,0.0
1462.0,Infinity,286.0,1220.5951910615513,0.0
1463.0,Infinity,286.0,1220.5951910615513,0.0
1464.0,Infinity,286.0,1220.5951910615513,0.0
1465.0,Infinity,286.0,1220.5951910615513,0.0
1466.0,Infinity,286.0,1220.5951910615513,0.0
1467.0,Infinity,286.0,1220.5951910615513,0.0
1468.0,Infinity,289.0,1220.5951910615513,0.0
1469.0,Infinity,295.0,1220.5951910615513,0.0
1470.0,Infinity,299.0,1220.5951910615513,1.0
1471.0,Infinity,299.0,1220.5951910615513,1.0
1472.0,Infinity,299.0,1220.5951910615513,1.0
1473.0,Infinity,299.0,1220.5951910615513,1.0
1474.0,Infinity,299.0,1220.5951910615513,1.0
1475.0,Infinity,299.0,1220.5951910615513,1.0
1476.0,Infinity,299.0,1220.5951910615513,1.0
1477.0,Infinity,299.0,1220.5951910615513,0.0
1478.0,Infinity,299.0,1220.5951910615513,0.0
1479.0,Infinity,299.0,1220.5951910615513,0.0
1480.0,Infinity,299.0,1220.5951910615513,0.0
1481.0,Infinity,301.0,1220.5951910615513,0.0
1482.0,Infinity,305.0,1220.5951910615513,0.0
1483.0,Infinity,305.0,1220.5951910615513,0.0
1484.0,Infinity,305.0,1220.5951910615513,0.0
1485.0,Infinity,305.0,1220.5951910615513,0.0
1486.0,Infinity,305.0,1220.5951910615513,0.0
1487.0,Infinity,305.0,1220.5951910615513,0.0
1488.0,Infinity,305.0,1220.5951910615513,0.0
1489.0,Infinity,305.0,1220.5951910615513,0.0
1490.0,Infinity,305.0,1220.5951910615513,0.0
1491.0,Infinity,305.0,1220.5951910615513,0.0
1492.0,Infinity,305.0,1220.5951910615513,0.0
1493.0,Infinity,305.0,1220.5951910615513,0.0
1494.0,Infinity,305.0,1220.5951910615513,0.0
1495.0,Infinity,307.0,1220.5951910615513,0.0
1496.0,Infinity,307.0,1220.5951910615513,0.0
1497.0,Infinity,307.0,1220.5951910615513,0.0
1498.0,Infinity,307.0,1220.5951910615513,0.0
1499.0,Infinity,307.0,1220.5951910615513,0.0
1500.0,Infinity,307.0,1220.5951910615513,0.0
1501.0,Infinity,307.0,1220.5951910615513,0.0
1502.0,Infinity,307.0,1220.5951910615513,0.0
1503.0,Infinity,307.0,1220.5951910615513,0.0
1504.0,Infinity,307.0,1220.5951910615513,0.0
1505.0,Infinity,307.0,1220.5951910615513,0.0
1506.0,Infinity,307.0,1220.5951910615513,0.0
1507.0,Infinity,307.0,1220.5951910615513,0.0
1508.0,Infinity,309.0,1220.5951910615513,0.0
1509.0,Infinity,309.0,1220.5951910615513,0.0
1510.0,Infinity,309.0,1220.5951910615513,0.0
1511.0,Infinity,309.0,1220.5951910615513,0.0
1512.0,Infinity,313.0,1220.5951910615513,0.0
1513.0,Infinity,313.0,1220.5951910615513,0.0
1514.0,Infinity,313.0,1220.5951910615513,0.0
1515.0,Infinity,313.0,1220.5951910615513,0.0
1516.0,Infinity,313.0,1220.5951910615513,0.0
1517.0,Infinity,313.0,1220.5951910615513,0.0
1518.0,Infinity,313.0,1220.5951910615513,0.0
1519.0,Infinity,313.0,1220.5951910615513,0.0
1520.0,Infinity,313.0,1220.5951910615513,0.0
1521.0,Infinity,313.0,1220.5951910615513,0.0
1522.0,Infinity,313.0,1220.5951910615513,0.0
1523.0,Infinity,313.0,1220.5951910615513,0.0
1524.0,Infinity,313.0,1220.5951910615513,0.0
1525.0,Infinity,313.0,1220.5951910615513,0.0
1526.0,Infinity,313.0,1220.5951910615513,0.0
1527.0,Infinity,313.0,1220.5951910615513,0.0
1528.0,Infinity,313.0,1220.5951910615513,0.0
1529.0,Infinity,317.0,1220.5951910615513,0.0
1530.0,Infinity,317.0,1220.5951910615513,0.0
1531.0,Infinity,317.0,1220.5951910615513,0.0
1532.0,Infinity,319.0,1220.5951910615513,0.0
1533.0,Infinity,319.0,1220.5951910615513,0.0
1534.0,Infinity,319.0,1220.5951910615513,0.0
1535.0,Infinity,319.0,1220.5951910615513,0.0
1536.0,Infinity,319.0,1220.5951910615513,0.0
1537.0,Infinity,319.0,1220.5951910615513,0.0
1538.0,Infinity,319.0,1220.5951910615513,0.0
1539.0,Infinity,319.0,1220.5951910615513,0.0
1540.0,Infinity,319.0,1220.5951910615513,0.0
1541.0,Infinity,319.0,1220.5951910615513,0.0
1542.0,Infinity,322.0,1220.5951910615513,0.0
1543.0,Infinity,326.0,1220.5951910615513,0.0
1544.0,Infinity,326.0,1220.5951910615513,0.0
1545.0,Infinity,331.0,1220.5951910615513,0.0
1546.0,Infinity,331.0,1220.5951910615513,0.0
1547.0,Infinity,331.0,1220.5951910615513,0.0
1548.0,Infinity,331.0,1239.888906223306,0.0
1549.0,Infinity,334.0,1239.888906223306,1.0
1550.0,Infinity,334.0,1239.888906223306,1.0
1551.0,Infinity,334.0,1239.888906223306,0.0
1552.0,Infinity,334.0,1027.9838793229378,0.0
1553.0,Infinity,334.0,1027.9838793229378,0.0
1554.0,Infinity,334.0,1027.9838793229378,0.0
1555.0,Infinity,334.0,1027.9838793229378,0.0
1556.0,Infinity,334.0,1027.9838793229378,0.0
1557.0,Infinity,334.0,1027.9838793229378,0.0
1558.0,Infinity,334.0,1027.9838793229378,0.0
1559.0,Infinity,334.0,1027.9838793229378,0.0
1560.0,Infinity,338.0,1027.9838793229378,0.0
1561.0,Infinity,338.0,1027.9838793229378,0.0
1562.0,Infinity,338.0,1027.9838793229378,0.0
1563.0,Infinity,338.0,1027.9838793229378,0.0
1564.0,Infinity,338.0,1027.9838793229378,0.0
1565.0,Infinity,338.0,1027.9838793229378,0.0
1566.0,Infinity,338.0,1027.9838793229378,0.0
1567.0,Infinity,338.0,1027.9838793229378,0.0
1568.0,Infinity,338.0,1027.9838793229378,0.0
1569.0,Infinity,338.0,1027.9838793229378,0.0
1570.0,Infinity,341.0,1027.9838793229378,0.0
1571.0,Infinity,341.0,1027.9838793229378,0.0
1572.0,Infinity,341.0,1027.9838793229378,0.0
1573.0,Infinity,341.0,758.5816338347511,0.0
1574.0,Infinity,344.0,758.5816338347511,0.0
1575.0,Infinity,344.0,758.5816338347511,0.0
1576.0,Infinity,344.0,758.5816338347511,0.0
1577.0,Infinity,344.0,758.5816338347511,0.0
1578.0,Infinity,344.0,758.5816338347511,0.0
1579.0,Infinity,344.0,758.5816338347511,0.0
1580.0,Infinity,344.0,758.5816338347511,0.0
1581.0,Infinity,344.0,758.5816338347511,0.0
1582.0,Infinity,344.0,758.5816338347511,0.0
1583.0,Infinity,348.0,758.5816338347511,0.0
1584.0,Infinity,348.0,758.5816338347511,0.0
1585.0,Infinity,348.0,1408.458057760762,0.0
1586.0,Infinity,348.0,1408.458057760762,0.0
1587.0,Infinity,348.0,1200.607610669553,0.0
1588.0,Infinity,350.0,1200.607610669553,0.0
1589.0,Infinity,350.0,1200.607610669553,0.0
1590.0,Infinity,350.0,1200.607610669553,0.0
1591.0,Infinity,350.0,1200.607610669553,0.0
1592.0,Infinity,354.0,1200.607610669553,0.0
1593.0,Infinity,354.0,1200.607610669553,0.0
1594.0,Infinity,354.0,1200.607610669553,0.0
1595.0,Infinity,354.0,1200.607610669553,0.0
1596.0,Infinity,354.0,1200.607610669553,0.0
1597.0,Infinity,354.0,1200.607610669553,0.0
1598.0,Infinity,354.0,1200.607610669553,0.0
1599.0,Infinity,354.0,1200.607610669553,0.0
1600.0,Infinity,354.0,1200.607610669553,0.0
1601.0,Infinity,354.0,1200.607610669553,0.0
1602.0,Infinity,354.0,1200.607610669553,0.0
1603.0,Infinity,356.0,1200.607610669553,0.0
1604.0,Infinity,356.0,1200.607610669553,0.0
1605.0,Infinity,356.0,1200.607610669553,0.0
1606.0,Infinity,356.0,1200.607610669553,0.0
1607.0,Infinity,356.0,1200.607610669553,0.0
1608.0,Infinity,356.0,1200.607610669553,0.0
1609.0,Infinity,356.0,1200.607610669553,0.0
1610.0,Infinity,356.0,1200.607610669553,0.0
1611.0,Infinity,356.0,1200.607610669553,0.0
1612.0,Infinity,356.0,1200.607610669553,0.0
1613.0,Infinity,356.0,1200.607610669553,0.0
1614.0,Infinity,356.0,1200.607610669553,0.0
1615.0,Infinity,356.0,1200.607610669553,0.0
1616.0,Infinity,359.0,1200.607610669553,0.0
1617.0,Infinity,359.0,1200.607610669553,0.0
1618.0,Infinity,359.0,1247.8962362573766,0.0
1619.0,Infinity,359.0,1247.8962362573766,0.0
1620.0,Infinity,359.0,1247.8962362573766,0.0
1621.0,Infinity,359.0,1247.8962362573766,0.0
1622.0,Infinity,359.0,1247.8962362573766,0.0
1623.0,Infinity,359.0,1247.8962362573766,0.0
1624.0,Infinity,359.0,1247.8962362573766,0.0
1625.0,Infinity,359.0,1247.8962362573766,0.0
1626.0,Infinity,359.0,1247.8962362573766,0.0
1627.0,Infinity,359.0,1247.8962362573766,0.0
1628.0,Infinity,359.0,1247.8962362573766,0.0
1629.0,Infinity,359.0,1247.8962362573766,0.0
1630.0,Infinity,359.0,1247.8962362573766,0.0
1631.0,Infinity,359.0,1247.8962362573766,0.0
1632.0,Infinity,363.0,1247.8962362573766,0.0
1633.0,Infinity,363.0,1247.8962362573766,0.0
1634.0,Infinity,363.0,1247.8962362573766,0.0
1635.0,Infinity,367.0,1247.8962362573766,0.0
1636.0,Infinity,370.0,1247.8962362573766,0.0
1637.0,Infinity,370.0,1247.8962362573766,0.0
1638.0,Infinity,370.0,1185.144975002965,0.0
1639.0,Infinity,370.0,1185.144975002965,0.0
1640.0,Infinity,370.0,1185.144975002965,0.0
1641.0,Infinity,373.0,1185.144975002965,0.0
1642.0,Infinity,373.0,1185.144975002965,0.0
1643.0,Infinity,373.0,1104.6093930555405,0.0
1644.0,Infinity,373.0,1104.6093930555405,0.0
1645.0,Infinity,373.0,1104.6093930555405,0.0
1646.0,Infinity,373.0,1104.6093930555405,0.0
1647.0,Infinity,373.0,1104.6093930555405,0.0
1648.0,Infinity,373.0,1104.6093930555405,0.0
1649.0,Infinity,373.0,1104.6093930555405,0.0
1650.0,Infinity,376.0,1104.6093930555405,0.0
1651.0,Infinity,376.0,1104.6093930555405,0.0
1652.0,Infinity,376.0,1104.6093930555405,0.0
1653.0,Infinity,376.0,1104.6093930555405,0.0
1654.0,Infinity,376.0,1065.2817607456855,0.0
1655.0,Infinity,376.0,1065.2817607456855,0.0
1656.0,Infinity,376.0,1065.2817607456855,0.0
1657.0,Infinity,376.0,1065.2817607456855,0.0
1658.0,Infinity,376.0,1065.2817607456855,0.0
1659.0,Infinity,376.0,1065.2817607456855,0.0
1660.0,Infinity,380.0,1065.2817607456855,0.0
1661.0,Infinity,380.0,1065.2817607456855,0.0
1662.0,Infinity,380.0,1065.2817607456855,0.0
1663.0,Infinity,384.0,1065.2817607456855,0.0
1664.0,Infinity,384.0,1065.2817607456855,0.0
1665.0,Infinity,384.0,1065.2817607456855,0.0
1666.0,Infinity,384.0,1065.2817607456855,0.0
1667.0,Infinity,384.0,1065.2817607456855,0.0
1668.0,Infinity,384.0,1065.2817607456855,0.0
1669.0,Infinity,384.0,1065.2817607456855,0.0
1670.0,Infinity,384.0,1065.2817607456855,0.0
1671.0,Infinity,384.0,1065.2817607456855,0.0
1672.0,Infinity,384.0,1065.2817607456855,0.0
1673.0,Infinity,384.0,1065.2817607456855,0.0
1674.0,Infinity,384.0,1065.2817607456855,0.0
1675.0,Infinity,384.0,1065.2817607456855,0.0
1676.0,Infinity,384.0,1065.2817607456855,0.0
1677.0,Infinity,384.0,1065.2817607456855,0.0
1678.0,Infinity,384.0,1065.2817607456855,0.0
1679.0,Infinity,384.0,1065.2817607456855,0.0
1680.0,Infinity,384.0,1065.2817607456855,0.0
1681.0,Infinity,384.0,1065.2817607456855,0.0
1682.0,Infinity,384.0,1065.2817607456855,0.0
1683.0,Infinity,388.0,1065.2817607456855,0.0
1684.0,Infinity,388.0,1065.2817607456855,0.0
1685.0,Infinity,388.0,1065.2817607456855,0.0
1686.0,Infinity,388.0,1065.2817607456855,0.0
1687.0,Infinity,390.0,1065.2817607456855,0.0
1688.0,Infinity,390.0,1065.2817607456855,0.0
1689.0,Infinity,390.0,1065.2817607456855,0.0
1690.0,Infinity,390.0,1065.2817607456855,0.0
1691.0,Infinity,390.0,1065.2817607456855,0.0
1692.0,Infinity,390.0,1065.2817607456855,0.0
1693.0,Infinity,390.0,1065.2817607456855,0.0
1694.0,Infinity,390.0,1065.2817607456855,0.0
1695.0,Infinity,390.0,1065.2817607456855,0.0
1696.0,Infinity,390.0,1065.2817607456855,0.0
1697.0,Infinity,390.0,1065.2817607456855,0.0
1698.0,Infinity,390.0,1065.2817607456855,0.0
1699.0,Infinity,390.0,1065.2817607456855,0.0
1700.0,Infinity,390.0,1065.2817607456855,0.0
1701.0,Infinity,390.0,1065.2817607456855,0.0
1702.0,Infinity,390.0,1065.2817607456855,0.0
1703.0,Infinity,390.0,1065.2817607456855,0.0
1704.0,Infinity,390.0,1065.2817607456855,0.0
1705.0,Infinity,390.0,1065.2817607456855,0.0
1706.0,Infinity,390.0,1065.2817607456855,0.0
1707.0,Infinity,390.0,1065.2817607456855,0.0
1708.0,Infinity,390.0,1065.2817607456855,0.0
1709.0,Infinity,390.0,1065.2817607456855,0.0
1710.0,Infinity,390.0,1065.2817607456855,0.0
1711.0,Infinity,393.0,1065.2817607456855,0.0
1712.0,Infinity,393.0,1065.2817607456855,0.0
1713.0,Infinity,393.0,1065.2817607456855,0.0
1714.0,Infinity,393.0,1065.2817607456855,0.0
1715.0,Infinity,393.0,1065.2817607456855,0.0
1716.0,Infinity,397.0,1065.2817607456855,0.0
1717.0,Infinity,397.0,1065.2817607456855,0.0
1718.0,Infinity,397.0,1065.2817607456855,0.0
1719.0,Infinity,397.0,1065.2817607456855,0.0
1720.0,Infinity,397.0,1065.2817607456855,0.0
1721.0,Infinity,397.0,1065.2817607456855,0.0
1722.0,Infinity,397.0,1065.2817607456855,0.0
1723.0,Infinity,397.0,1065.2817607456855,0.0
1724.0,Infinity,397.0,1065.2817607456855,0.0
1725.0,Infinity,397.0,1065.2817607456855,0.0
1726.0,Infinity,397.0,1065.2817607456855,0.0
1727.0,Infinity,397.0,1065.2817607456855,0.0
1728.0,Infinity,397.0,1065.2817607456855,0.0
1729.0,Infinity,397.0,1065.2817607456855,0.0
1730.0,Infinity,397.0,1065.2817607456855,0.0
1731.0,Infinity,397.0,1065.2817607456855,0.0
1732.0,Infinity,397.0,1065.2817607456855,0.0
1733.0,Infinity,397.0,1065.2817607456855,0.0
1734.0,Infinity,397.0,1065.2817607456855,0.0
1735.0,Infinity,397.0,1065.2817607456855,0.0
1736.0,Infinity,397.0,1065.2817607456855,0.0
1737.0,Infinity,397.0,1065.2817607456855,0.0
1738.0,Infinity,397.0,1065.2817607456855,0.0
1739.0,Infinity,397.0,1065.2817607456855,0.0
1740.0,Infinity,397.0,1065.2817607456855,0.0
1741.0,Infinity,397.0,1065.2817607456855,0.0
1742.0,Infinity,397.0,1065.2817607456855,0.0
1743.0,Infinity,397.0,1065.2817607456855,0.0
1744.0,Infinity,397.0,1065.2817607456855,0.0
1745.0,Infinity,397.0,1065.2817607456855,0.0
1746.0,Infinity,397.0,1065.2817607456855,0.0
1747.0,Infinity,397.0,1065.2817607456855,0.0
1748.0,Infinity,397.0,1065.2817607456855,0.0
1749.0,Infinity,397.0,1065.2817607456855,0.0
1750.0,Infinity,397.0,1065.2817607456855,0.0
1751.0,Infinity,397.0,1065.2817607456855,0.0
1752.0,Infinity,397.0,1065.2817607456855,0.0
1753.0,Infinity,397.0,1065.2817607456855,0.0
1754.0,Infinity,397.0,1065.2817607456855,0.0
1755.0,Infinity,397.0,1065.2817607456855,0.0
1756.0,Infinity,397.0,1065.2817607456855,0.0
1757.0,Infinity,397.0,1065.2817607456855,0.0
1758.0,Infinity,397.0,1065.2817607456855,0.0
1759.0,Infinity,397.0,1065.2817607456855,0.0
1760.0,Infinity,397.0,1065.2817607456855,0.0
1761.0,Infinity,397.0,1065.2817607456855,0.0
1762.0,Infinity,397.0,1065.2817607456855,0.0
1763.0,Infinity,397.0,1065.2817607456855,0.0
1764.0,Infinity,397.0,1065.2817607456855,0.0
1765.0,Infinity,397.0,1065.2817607456855,0.0
1766.0,Infinity,400.0,1065.2817607456855,0.0
1767.0,Infinity,400.0,1065.2817607456855,0.0
1768.0,Infinity,400.0,1093.5241779360472,0.0
1769.0,Infinity,400.0,1093.5241779360472,0.0
1770.0,Infinity,400.0,1093.5241779360472,0.0
1771.0,Infinity,400.0,1093.5241779360472,0.0
1772.0,Infinity,400.0,1093.5241779360472,0.0
1773.0,Infinity,400.0,1093.5241779360472,0.0
1774.0,Infinity,400.0,1093.5241779360472,0.0
1775.0,Infinity,400.0,1093.5241779360472,0.0
1776.0,Infinity,400.0,1093.5241779360472,0.0
1777.0,Infinity,400.0,1093.5241779360472,0.0
