"tick","Provider Population"
740.0,414
741.0,415
742.0,416
743.0,417
744.0,418
745.0,419
746.0,420
747.0,419
748.0,420
749.0,421
750.0,422
751.0,423
752.0,424
753.0,424
754.0,425
755.0,426
756.0,427
757.0,428
758.0,428
759.0,428
760.0,429
761.0,430
762.0,430
763.0,431
764.0,431
765.0,432
766.0,433
767.0,434
768.0,435
769.0,436
770.0,437
771.0,437
772.0,438
773.0,439
774.0,439
775.0,440
776.0,441
777.0,442
778.0,443
779.0,444
780.0,445
781.0,446
782.0,447
783.0,448
784.0,449
785.0,449
786.0,450
787.0,451
788.0,451
789.0,452
790.0,453
791.0,454
792.0,454
793.0,455
794.0,456
795.0,457
796.0,457
797.0,458
798.0,459
799.0,460
800.0,461
801.0,461
802.0,462
803.0,462
804.0,463
805.0,463
806.0,464
807.0,465
808.0,466
809.0,466
810.0,467
811.0,467
812.0,467
813.0,468
814.0,468
815.0,469
816.0,470
817.0,469
818.0,469
819.0,470
820.0,471
821.0,472
822.0,473
823.0,474
824.0,474
825.0,474
826.0,475
827.0,475
828.0,476
829.0,477
830.0,477
831.0,478
832.0,479
833.0,479
834.0,479
835.0,480
836.0,481
837.0,481
838.0,482
839.0,483
840.0,484
841.0,485
842.0,486
843.0,487
844.0,488
845.0,489
846.0,490
847.0,491
848.0,491
849.0,492
850.0,493
851.0,493
852.0,494
853.0,495
854.0,496
855.0,497
856.0,498
857.0,498
858.0,499
859.0,500
860.0,501
861.0,500
862.0,500
863.0,501
864.0,502
865.0,503
866.0,503
867.0,504
868.0,504
869.0,504
870.0,505
871.0,506
872.0,505
873.0,506
874.0,506
875.0,507
876.0,507
877.0,508
878.0,509
879.0,510
880.0,511
881.0,511
882.0,512
883.0,513
884.0,514
885.0,514
886.0,514
887.0,514
888.0,515
889.0,516
890.0,517
891.0,517
892.0,518
893.0,518
894.0,519
895.0,520
896.0,521
897.0,521
898.0,522
899.0,523
900.0,523
901.0,524
902.0,525
903.0,526
904.0,527
905.0,527
906.0,528
907.0,528
908.0,528
909.0,529
910.0,530
911.0,531
912.0,531
913.0,532
914.0,533
915.0,534
916.0,534
917.0,535
918.0,535
919.0,536
920.0,536
921.0,537
922.0,538
923.0,539
924.0,540
925.0,539
926.0,540
927.0,541
928.0,542
929.0,542
930.0,543
931.0,543
932.0,544
933.0,545
934.0,546
935.0,547
936.0,548
937.0,548
938.0,547
939.0,547
940.0,548
941.0,548
942.0,548
943.0,549
944.0,550
945.0,550
946.0,551
947.0,552
948.0,553
949.0,554
950.0,555
951.0,556
952.0,557
953.0,558
954.0,559
955.0,560
956.0,559
957.0,560
958.0,561
959.0,562
960.0,562
961.0,563
962.0,563
963.0,564
964.0,565
965.0,566
966.0,566
967.0,567
968.0,567
969.0,567
970.0,568
971.0,569
972.0,570
973.0,571
974.0,571
975.0,572
976.0,573
977.0,573
978.0,574
979.0,575
980.0,576
981.0,577
982.0,578
983.0,579
984.0,580
985.0,581
986.0,581
987.0,582
988.0,583
989.0,584
990.0,585
991.0,586
992.0,587
993.0,588
994.0,589
995.0,590
996.0,589
997.0,589
998.0,589
999.0,590
1000.0,591
1001.0,592
1002.0,592
1003.0,593
1004.0,594
1005.0,595
1006.0,595
1007.0,596
1008.0,597
1009.0,598
1010.0,598
1011.0,599
1012.0,600
1013.0,601
1014.0,601
1015.0,602
1016.0,603
1017.0,603
1018.0,604
1019.0,604
1020.0,604
1021.0,605
1022.0,606
1023.0,607
1024.0,608
1025.0,608
1026.0,608
1027.0,609
1028.0,609
1029.0,610
1030.0,611
1031.0,612
1032.0,613
1033.0,613
1034.0,614
1035.0,614
1036.0,615
1037.0,615
1038.0,615
1039.0,615
1040.0,616
1041.0,617
1042.0,618
1043.0,619
1044.0,620
1045.0,621
1046.0,622
1047.0,621
1048.0,620
1049.0,621
1050.0,622
1051.0,623
1052.0,624
1053.0,625
1054.0,626
1055.0,627
1056.0,628
1057.0,629
1058.0,630
1059.0,630
1060.0,631
1061.0,632
1062.0,633
1063.0,634
1064.0,634
1065.0,634
1066.0,635
1067.0,635
1068.0,636
1069.0,637
1070.0,638
1071.0,638
1072.0,639
1073.0,638
1074.0,639
1075.0,639
1076.0,639
1077.0,640
1078.0,641
1079.0,642
1080.0,641
1081.0,642
1082.0,641
1083.0,642
1084.0,643
1085.0,644
1086.0,645
1087.0,646
1088.0,646
1089.0,647
1090.0,646
1091.0,646
1092.0,647
1093.0,648
1094.0,649
1095.0,650
1096.0,651
1097.0,651
1098.0,652
1099.0,652
1100.0,653
1101.0,653
1102.0,654
1103.0,655
1104.0,656
1105.0,657
1106.0,657
1107.0,658
1108.0,659
1109.0,659
1110.0,659
1111.0,660
1112.0,661
1113.0,662
1114.0,662
1115.0,663
1116.0,663
1117.0,664
1118.0,665
1119.0,665
1120.0,666
1121.0,666
1122.0,666
1123.0,667
1124.0,668
1125.0,669
1126.0,670
1127.0,671
1128.0,672
1129.0,672
1130.0,673
1131.0,674
1132.0,674
1133.0,675
1134.0,675
1135.0,675
1136.0,675
1137.0,675
1138.0,676
1139.0,677
1140.0,678
1141.0,679
1142.0,680
1143.0,681
1144.0,681
1145.0,681
1146.0,681
1147.0,680
1148.0,681
1149.0,681
1150.0,682
1151.0,683
1152.0,684
1153.0,684
1154.0,685
1155.0,685
1156.0,686
1157.0,686
1158.0,684
1159.0,685
1160.0,685
1161.0,686
1162.0,687
1163.0,687
1164.0,688
1165.0,689
1166.0,690
1167.0,690
1168.0,691
1169.0,692
1170.0,693
1171.0,693
1172.0,694
1173.0,695
1174.0,695
1175.0,696
1176.0,697
1177.0,698
1178.0,699
1179.0,700
1180.0,700
1181.0,701
1182.0,702
1183.0,702
1184.0,703
1185.0,703
1186.0,703
1187.0,703
1188.0,704
1189.0,705
1190.0,706
1191.0,706
1192.0,707
1193.0,708
1194.0,709
1195.0,709
1196.0,709
1197.0,709
1198.0,709
1199.0,710
1200.0,710
1201.0,710
1202.0,710
1203.0,710
1204.0,711
1205.0,712
1206.0,712
1207.0,713
1208.0,714
1209.0,715
1210.0,716
1211.0,717
1212.0,718
1213.0,718
1214.0,718
1215.0,719
1216.0,720
1217.0,721
1218.0,722
1219.0,723
1220.0,724
1221.0,725
1222.0,726
1223.0,727
1224.0,728
1225.0,729
1226.0,730
1227.0,730
1228.0,731
1229.0,732
1230.0,733
1231.0,733
1232.0,733
1233.0,734
1234.0,734
1235.0,735
1236.0,736
1237.0,737
1238.0,738
1239.0,739
1240.0,740
1241.0,740
1242.0,741
1243.0,742
1244.0,743
1245.0,744
1246.0,745
1247.0,746
1248.0,747
1249.0,748
1250.0,749
1251.0,750
1252.0,751
1253.0,751
1254.0,751
1255.0,752
1256.0,753
1257.0,754
1258.0,754
1259.0,755
1260.0,755
1261.0,756
1262.0,756
1263.0,756
1264.0,757
1265.0,758
1266.0,758
1267.0,759
1268.0,759
1269.0,760
1270.0,761
1271.0,762
1272.0,762
1273.0,763
1274.0,764
1275.0,765
1276.0,765
1277.0,765
1278.0,765
1279.0,765
1280.0,766
1281.0,766
1282.0,767
1283.0,767
1284.0,767
1285.0,768
1286.0,769
1287.0,770
1288.0,771
1289.0,772
1290.0,772
1291.0,773
1292.0,774
1293.0,775
1294.0,774
1295.0,774
1296.0,775
1297.0,775
1298.0,776
1299.0,777
1300.0,778
1301.0,778
1302.0,779
1303.0,780
1304.0,780
1305.0,781
1306.0,782
1307.0,782
1308.0,783
1309.0,784
1310.0,785
1311.0,786
1312.0,786
1313.0,786
1314.0,787
1315.0,788
1316.0,789
1317.0,790
1318.0,791
1319.0,792
1320.0,793
1321.0,794
1322.0,795
1323.0,795
1324.0,796
1325.0,796
1326.0,797
1327.0,798
1328.0,798
1329.0,799
1330.0,800
1331.0,800
1332.0,800
1333.0,801
1334.0,802
1335.0,803
1336.0,803
1337.0,804
1338.0,805
1339.0,806
1340.0,807
1341.0,808
1342.0,809
1343.0,810
1344.0,810
1345.0,811
1346.0,812
1347.0,813
1348.0,814
1349.0,815
1350.0,815
1351.0,815
1352.0,816
1353.0,817
1354.0,818
1355.0,819
1356.0,819
1357.0,820
1358.0,821
1359.0,821
1360.0,822
1361.0,823
1362.0,824
1363.0,824
1364.0,824
1365.0,825
1366.0,826
1367.0,826
1368.0,827
1369.0,828
1370.0,828
1371.0,829
1372.0,830
1373.0,831
1374.0,832
1375.0,833
1376.0,834
1377.0,835
1378.0,836
1379.0,837
1380.0,837
1381.0,838
1382.0,838
1383.0,839
1384.0,840
1385.0,841
1386.0,842
1387.0,843
1388.0,844
1389.0,845
1390.0,846
1391.0,847
1392.0,848
1393.0,849
1394.0,850
1395.0,850
1396.0,851
1397.0,852
1398.0,853
1399.0,854
1400.0,854
1401.0,855
1402.0,856
1403.0,856
1404.0,857
1405.0,858
1406.0,859
1407.0,860
1408.0,861
1409.0,862
1410.0,863
1411.0,864
1412.0,864
1413.0,863
1414.0,863
1415.0,864
1416.0,863
1417.0,864
1418.0,865
1419.0,866
1420.0,867
1421.0,867
1422.0,868
1423.0,869
1424.0,869
1425.0,869
1426.0,870
1427.0,871
1428.0,872
1429.0,873
1430.0,873
1431.0,874
1432.0,875
1433.0,875
1434.0,876
1435.0,877
1436.0,878
1437.0,879
1438.0,880
1439.0,880
1440.0,880
1441.0,881
1442.0,881
1443.0,882
1444.0,883
1445.0,884
1446.0,884
1447.0,885
1448.0,885
1449.0,885
1450.0,886
1451.0,886
1452.0,887
1453.0,887
1454.0,888
1455.0,888
1456.0,889
1457.0,889
1458.0,890
1459.0,890
1460.0,891
1461.0,892
1462.0,893
1463.0,893
1464.0,894
1465.0,895
1466.0,895
1467.0,896
1468.0,896
1469.0,896
1470.0,896
1471.0,897
1472.0,898
1473.0,899
1474.0,899
1475.0,900
1476.0,900
1477.0,900
1478.0,900
1479.0,901
1480.0,902
1481.0,903
1482.0,903
1483.0,904
1484.0,904
1485.0,905
1486.0,905
1487.0,906
1488.0,906
1489.0,906
1490.0,906
1491.0,907
1492.0,908
1493.0,909
1494.0,910
1495.0,910
1496.0,911
1497.0,912
1498.0,913
1499.0,914
1500.0,915
1501.0,916
1502.0,916
1503.0,917
1504.0,918
1505.0,919
1506.0,919
1507.0,919
1508.0,920
1509.0,921
1510.0,921
1511.0,921
1512.0,922
1513.0,922
1514.0,922
1515.0,922
1516.0,922
1517.0,923
1518.0,924
1519.0,924
1520.0,923
1521.0,923
1522.0,923
1523.0,923
1524.0,924
1525.0,925
1526.0,926
1527.0,927
1528.0,926
1529.0,926
1530.0,927
1531.0,928
1532.0,928
1533.0,929
1534.0,929
1535.0,929
1536.0,930
1537.0,931
1538.0,932
1539.0,933
1540.0,934
1541.0,933
1542.0,934
1543.0,935
1544.0,935
1545.0,936
1546.0,936
1547.0,937
1548.0,938
1549.0,938
1550.0,939
1551.0,940
1552.0,940
1553.0,940
1554.0,940
1555.0,941
1556.0,941
1557.0,942
1558.0,943
1559.0,944
1560.0,945
1561.0,946
1562.0,946
1563.0,946
1564.0,946
1565.0,947
1566.0,948
1567.0,948
1568.0,948
1569.0,948
1570.0,949
1571.0,950
1572.0,951
1573.0,952
1574.0,953
1575.0,953
1576.0,953
1577.0,954
1578.0,955
1579.0,956
1580.0,956
1581.0,956
1582.0,956
1583.0,957
1584.0,957
1585.0,958
1586.0,959
1587.0,960
1588.0,961
1589.0,962
1590.0,962
1591.0,963
1592.0,964
1593.0,965
1594.0,966
1595.0,967
1596.0,968
1597.0,969
1598.0,969
1599.0,970
1600.0,970
1601.0,971
1602.0,971
1603.0,972
1604.0,973
1605.0,974
1606.0,975
1607.0,976
1608.0,977
1609.0,977
1610.0,978
1611.0,978
1612.0,979
1613.0,979
1614.0,978
1615.0,979
1616.0,980
1617.0,981
1618.0,980
1619.0,980
1620.0,981
1621.0,981
1622.0,981
1623.0,982
1624.0,983
1625.0,983
1626.0,984
1627.0,984
1628.0,985
1629.0,986
1630.0,986
1631.0,987
1632.0,987
1633.0,987
1634.0,987
1635.0,988
1636.0,989
1637.0,989
1638.0,990
1639.0,991
1640.0,991
1641.0,991
1642.0,992
1643.0,992
1644.0,992
1645.0,993
1646.0,994
1647.0,995
1648.0,995
1649.0,996
1650.0,997
1651.0,996
1652.0,997
1653.0,998
1654.0,999
1655.0,999
1656.0,1000
1657.0,1000
1658.0,1001
1659.0,1002
1660.0,1001
1661.0,1002
1662.0,1003
1663.0,1003
1664.0,1003
1665.0,1004
1666.0,1005
1667.0,1006
1668.0,1007
1669.0,1008
1670.0,1009
1671.0,1009
1672.0,1010
1673.0,1011
1674.0,1012
1675.0,1012
1676.0,1012
1677.0,1013
1678.0,1014
1679.0,1015
1680.0,1016
1681.0,1016
1682.0,1016
1683.0,1017
1684.0,1018
1685.0,1019
1686.0,1019
1687.0,1020
1688.0,1021
1689.0,1022
1690.0,1023
1691.0,1024
1692.0,1025
1693.0,1025
1694.0,1026
1695.0,1027
1696.0,1028
1697.0,1029
1698.0,1029
1699.0,1030
1700.0,1030
1701.0,1031
1702.0,1031
1703.0,1032
1704.0,1032
1705.0,1033
1706.0,1034
1707.0,1035
1708.0,1035
1709.0,1036
1710.0,1036
1711.0,1037
1712.0,1038
1713.0,1039
1714.0,1040
1715.0,1041
1716.0,1042
1717.0,1041
1718.0,1042
1719.0,1043
1720.0,1044
1721.0,1045
1722.0,1044
1723.0,1045
1724.0,1044
1725.0,1044
1726.0,1045
1727.0,1045
1728.0,1046
1729.0,1047
1730.0,1047
1731.0,1048
1732.0,1049
1733.0,1049
1734.0,1049
1735.0,1049
1736.0,1050
1737.0,1051
1738.0,1052
1739.0,1053
1740.0,1053
1741.0,1054
1742.0,1054
1743.0,1054
1744.0,1055
1745.0,1055
1746.0,1056
1747.0,1057
1748.0,1058
1749.0,1058
1750.0,1059
1751.0,1060
1752.0,1060
1753.0,1061
1754.0,1062
1755.0,1062
1756.0,1061
1757.0,1061
1758.0,1061
1759.0,1062
1760.0,1063
1761.0,1064
1762.0,1065
1763.0,1065
1764.0,1066
1765.0,1067
1766.0,1067
1767.0,1068
1768.0,1069
1769.0,1070
1770.0,1071
1771.0,1072
1772.0,1073
1773.0,1074
1774.0,1075
1775.0,1073
1776.0,1074
1777.0,1075
1778.0,1075
1779.0,1076
1780.0,1076
1781.0,1077
1782.0,1077
1783.0,1078
1784.0,1078
1785.0,1079
1786.0,1079
1787.0,1080
1788.0,1081
1789.0,1082
1790.0,1081
1791.0,1081
1792.0,1081
1793.0,1081
1794.0,1081
1795.0,1082
1796.0,1083
1797.0,1084
1798.0,1085
1799.0,1084
1800.0,1085
1801.0,1086
1802.0,1087
1803.0,1088
1804.0,1089
1805.0,1089
1806.0,1090
1807.0,1090
1808.0,1090
1809.0,1091
1810.0,1091
1811.0,1092
1812.0,1093
1813.0,1094
1814.0,1095
1815.0,1096
1816.0,1097
1817.0,1098
1818.0,1098
1819.0,1099
1820.0,1100
1821.0,1101
1822.0,1102
1823.0,1103
1824.0,1104
1825.0,1105
1826.0,1106
1827.0,1107
1828.0,1107
1829.0,1108
1830.0,1109
1831.0,1110
1832.0,1111
1833.0,1112
1834.0,1112
1835.0,1112
1836.0,1113
1837.0,1114
1838.0,1115
1839.0,1116
1840.0,1117
1841.0,1118
1842.0,1119
1843.0,1120
1844.0,1120
1845.0,1121
1846.0,1122
1847.0,1123
1848.0,1124
1849.0,1125
1850.0,1126
1851.0,1127
1852.0,1128
1853.0,1129
1854.0,1130
1855.0,1131
1856.0,1132
1857.0,1133
1858.0,1133
1859.0,1134
1860.0,1134
1861.0,1135
1862.0,1135
1863.0,1135
1864.0,1136
1865.0,1137
1866.0,1138
1867.0,1139
1868.0,1139
1869.0,1140
1870.0,1140
1871.0,1141
1872.0,1142
1873.0,1143
1874.0,1143
1875.0,1143
1876.0,1144
1877.0,1144
1878.0,1145
1879.0,1145
1880.0,1146
1881.0,1147
1882.0,1147
1883.0,1148
1884.0,1148
1885.0,1149
1886.0,1150
1887.0,1151
1888.0,1152
1889.0,1153
1890.0,1153
1891.0,1153
1892.0,1154
1893.0,1155
1894.0,1155
1895.0,1156
1896.0,1157
1897.0,1157
1898.0,1158
1899.0,1159
1900.0,1160
1901.0,1160
1902.0,1161
1903.0,1162
1904.0,1163
1905.0,1163
1906.0,1163
1907.0,1164
1908.0,1164
1909.0,1164
1910.0,1165
1911.0,1166
1912.0,1166
1913.0,1167
1914.0,1166
1915.0,1166
1916.0,1167
1917.0,1167
1918.0,1168
1919.0,1169
1920.0,1170
1921.0,1170
1922.0,1171
1923.0,1172
1924.0,1172
1925.0,1173
1926.0,1174
1927.0,1173
1928.0,1174
1929.0,1175
1930.0,1176
1931.0,1177
1932.0,1178
1933.0,1179
1934.0,1179
1935.0,1180
1936.0,1180
1937.0,1181
1938.0,1182
1939.0,1183
1940.0,1183
1941.0,1184
1942.0,1184
1943.0,1185
1944.0,1186
1945.0,1187
1946.0,1188
1947.0,1188
1948.0,1188
1949.0,1188
1950.0,1189
1951.0,1188
1952.0,1189
1953.0,1189
1954.0,1190
1955.0,1191
1956.0,1192
1957.0,1193
1958.0,1193
1959.0,1194
1960.0,1194
1961.0,1195
1962.0,1196
1963.0,1197
1964.0,1198
1965.0,1198
1966.0,1199
1967.0,1200
1968.0,1200
1969.0,1201
1970.0,1202
1971.0,1203
1972.0,1204
1973.0,1202
1974.0,1202
1975.0,1203
1976.0,1204
1977.0,1204
1978.0,1205
1979.0,1206
1980.0,1207
1981.0,1208
1982.0,1209
1983.0,1209
1984.0,1209
1985.0,1210
1986.0,1210
1987.0,1210
1988.0,1211
1989.0,1212
1990.0,1213
1991.0,1213
1992.0,1214
1993.0,1215
1994.0,1216
1995.0,1217
1996.0,1216
1997.0,1217
1998.0,1218
1999.0,1218
2000.0,1219
2001.0,1220
2002.0,1220
2003.0,1221
2004.0,1221
2005.0,1222
2006.0,1221
2007.0,1222
2008.0,1222
2009.0,1222
2010.0,1223
2011.0,1224
2012.0,1224
2013.0,1225
2014.0,1226
2015.0,1227
2016.0,1227
2017.0,1228
2018.0,1229
2019.0,1230
2020.0,1230
2021.0,1231
2022.0,1232
2023.0,1232
2024.0,1232
2025.0,1233
2026.0,1233
2027.0,1234
2028.0,1234
2029.0,1235
2030.0,1235
2031.0,1236
2032.0,1237
2033.0,1237
2034.0,1238
2035.0,1239
2036.0,1239
2037.0,1240
2038.0,1240
2039.0,1240
2040.0,1241
2041.0,1242
2042.0,1243
2043.0,1244
2044.0,1244
2045.0,1244
2046.0,1245
2047.0,1245
2048.0,1246
2049.0,1247
2050.0,1248
2051.0,1249
2052.0,1250
2053.0,1249
2054.0,1250
2055.0,1251
2056.0,1252
2057.0,1253
2058.0,1253
2059.0,1254
2060.0,1255
2061.0,1255
2062.0,1256
2063.0,1257
2064.0,1258
2065.0,1259
2066.0,1260
2067.0,1261
2068.0,1262
2069.0,1263
2070.0,1263
2071.0,1264
2072.0,1265
2073.0,1265
2074.0,1266
2075.0,1267
2076.0,1268
2077.0,1269
2078.0,1270
