Tick,Quality,type,Task
12.0,0.5031091013792155,Order351-4,Task 4
13.0,0.032248688217367955,Order351-6,Task 6
14.3,8.741480576566705,Order351-1,Task 1
17.3,8.79830840127094,Order351-10,Task 10
21.3,9.895947636355176,Order351-7,Task 7
22.0,7.974674044870129,Order354-2,Task 12
23.0,-0.48096625379939884,Order354-1,Task 11
24.0,5.266504090402975,Order354-2,Task 22
24.3,0.5035411437791371,Order354-5,Task 15
25.0,18.64359146404507,Order354-6,Task 16
26.3,5.849296799571929,Order351-3,Task 3
29.3,10.51769742038818,Order354-9,Task 19
30.3,23.046936676897637,Order354-7,Task 17
32.3,21.23118538267293,Order354-3,Task 23
32.3,8.029621320443804,Order354-7,Task 27
32.3,24.382150060715368,Order354-6,Task 26
33.3,-3.100399288395641,Order354-1,Task 21
34.3,7.011488160839332,Order354-3,Task 13
37.3,6.007404707272863,Order354-9,Task 29
37.3,23.246858350452275,Order353-1,Task 31
40.3,-0.07622368018558517,Order354-8,Task 18
41.3,-4.67006329787181,Order354-10,Task 20
43.3,5.152449674592953,Order354-5,Task 25
44.3,8.377362233430844,Order351-8,Task 8
47.3,2.5481678254398012,Order351-2,Task 2
48.3,4.4712267649885575,Order354-10,Task 30
50.3,1.212096619912436,Order354-8,Task 28
52.3,4.479501134665806,Order354-4,Task 24
54.3,-0.04048848867603594,Order353-10,Task 40
59.3,0.14219428003424883,Order351-9,Task 9
60.3,10.080877435383837,Order353-2,Task 32
61.3,2.7199789981283784,Order354-4,Task 14
65.3,-0.025228361117220155,Order353-8,Task 38
65.3,2.9327882049332903,Order353-9,Task 39
70.3,21.158510637315448,Order351-5,Task 5
70.3,6.977393069851946,Order354-10,Task 50
72.3,18.593351139397885,Order353-3,Task 33
72.3,3.422599283350081,Order354-1,Task 41
78.3,7.6698164730596625,Order353-6,Task 36
79.3,-1.3178773535950734,Order353-4,Task 34
79.3,10.058755840892104,Order354-7,Task 47
82.3,-0.19175447801387335,Order353-7,Task 37
84.0,4.878425467782149,Order347-6,Task 56
87.3,29.13632791903567,Order350-7,Task 67
88.3,-1.8531137543856935,Order353-5,Task 35
95.3,28.426129782330314,Order354-6,Task 46
96.3,5.985560078318279,Order354-4,Task 44
97.3,9.228782194568073,Order354-2,Task 42
102.3,22.71051979371237,Order347-5,Task 55
103.3,7.989998531388918,Order354-3,Task 43
108.3,4.784406623641887,Order353-3,Task 91
110.3,7.479944588454797,Order354-5,Task 45
113.3,17.90841851446375,Order350-4,Task 64
115.3,5.150032834523258,Order353-3,Task 101
115.3,4.612538001750524,Order353-2,Task 100
115.3,5.34600723479264,Order353-8,Task 96
120.3,6.252955577499872,Order354-8,Task 48
125.3,-1.6050109263717136,Order354-9,Task 49
131.3,6.7406422605945515,Order347-8,Task 58
135.3,7.925928036069432,Order347-3,Task 53
137.3,0.6373906723475153,Order347-7,Task 57
139.3,6.172323892971135,Order347-4,Task 54
143.3,8.72916635978848,Order347-2,Task 52
146.3,-1.1751241837103965,Order347-1,Task 51
146.3,10.654839113804604,Order347-10,Task 60
147.3,1.878292022236982,Order347-9,Task 59
151.3,8.81715544102211,Order350-9,Task 69
153.3,7.2070279302009865,Order350-5,Task 65
153.3,5.079070942318534,Order350-3,Task 63
154.3,3.6893315819921204,Order350-2,Task 62
156.3,0.5760931534810152,Order350-6,Task 66
156.3,6.196853402342253,Order350-1,Task 61
157.3,3.202630755822683,Order350-2,Task 81
158.3,-1.1973623597528125,Order350-8,Task 68
160.3,6.789195939809906,Order350-8,Task 87
163.0,0.34612112262978634,Order353-6,Task 114
163.3,20.69349203703337,Order345-10,Task 79
163.3,4.01092842108374,Order350-9,Task 88
164.3,1.0240666377384202,Order350-1,Task 80
165.3,12.550007316862873,Order353-1,Task 89
167.3,-0.6243114040893305,Order350-5,Task 84
168.3,5.053279202090551,Order353-6,Task 94
169.3,0.09064581175862066,Order353-8,Task 116
170.3,6.506256054472757,Order350-3,Task 82
174.3,21.611918747497427,Order345-7,Task 76
177.3,3.015802335705369,Order350-6,Task 85
180.3,5.827872784996517,Order345-8,Task 77
183.3,3.9097198359307543,Order353-10,Task 98
183.3,10.670782908441959,Order345-2,Task 71
184.3,6.46015749093497,Order353-2,Task 90
184.3,7.732300544630833,Order345-3,Task 72
186.3,-0.06543190049121339,Order345-6,Task 75
186.3,5.013896853621928,Order345-1,Task 70
187.3,10.326299840700914,Order353-1,Task 109
187.3,4.385799817970231,Order353-7,Task 95
188.3,5.207395766407943,Order345-4,Task 73
188.3,0.6728726346719425,Order353-10,Task 108
188.3,5.664874762377314,Order353-10,Task 118
190.3,16.288327274951072,Order350-4,Task 83
192.3,7.893543743961805,Order353-9,Task 97
192.3,16.346833710992705,Order345-5,Task 74
193.3,6.177938941601976,Order353-4,Task 92
193.3,5.366686997350359,Order345-9,Task 78
196.3,20.541271392416917,Order350-7,Task 86
197.3,10.820116556153312,Order353-1,Task 99
198.3,12.122332423713392,Order353-8,Task 106
199.3,4.881533636422452,Order353-6,Task 104
201.3,12.971626578059274,Order353-7,Task 105
202.3,10.737936356492968,Order353-9,Task 107
202.3,9.992415991419577,Order353-5,Task 93
206.3,8.908919808334728,Order353-4,Task 102
211.3,9.415206823439329,Order353-5,Task 103
213.3,10.496829889506289,Order353-6,Task 124
216.3,2.3675229506358546,Order353-9,Task 117
218.3,0.1240368348982526,Order353-3,Task 111
218.3,6.751020698610316,Order353-2,Task 110
221.3,6.429741716732781,Order353-5,Task 113
222.3,12.266977885673796,Order353-1,Task 119
223.3,6.396802925895701,Order353-10,Task 128
225.3,0.17081104372755146,Order353-7,Task 115
225.3,8.885172087461859,Order353-3,Task 121
226.3,17.46869001540631,Order353-1,Task 129
230.3,-0.5846979089889243,Order353-4,Task 112
236.3,-0.25425153977816084,Order353-2,Task 120
238.3,3.6643618779086053,Order353-4,Task 122
239.3,0.8895642171555771,Order353-7,Task 125
242.3,-0.011977590620367629,Order353-9,Task 127
246.3,9.741513175973234,Order353-6,Task 134
249.3,9.08742207432636,Order353-8,Task 126
251.3,5.369472845952839,Order353-10,Task 138
252.3,2.4218140846824667,Order353-5,Task 123
253.3,3.5797562232131375,Order353-7,Task 135
256.3,13.0627106956083,Order353-1,Task 139
256.3,7.950695617960193,Order353-8,Task 136
258.3,9.328375301307975,Order353-3,Task 131
260.3,9.66031124820756,Order353-9,Task 137
260.3,6.822452796533352,Order353-4,Task 132
261.3,4.516349927278254,Order353-5,Task 133
267.3,-2.4535965301220894,Order353-2,Task 130
268.3,-5.211395380022948,Order353-2,Task 140
271.3,1.959086397250137,Order353-5,Task 143
273.3,10.021696903717507,Order353-3,Task 141
276.3,2.177149670330091,Order353-9,Task 147
278.3,8.912440779350502,Order353-8,Task 146
279.3,8.371215456201629,Order353-7,Task 145
279.3,4.690262451613543,Order353-10,Task 148
280.3,7.360346185981761,Order353-4,Task 142
281.3,10.669729138520678,Order346-7,Task 155
284.3,9.942801609628267,Order346-5,Task 153
285.3,6.211209410589374,Order346-6,Task 154
286.3,8.924714852829796,Order353-6,Task 144
286.3,6.483830249311736,Order352-6,Task 174
287.3,5.530813583471463,Order346-9,Task 157
290.3,5.428525767677798,Order346-8,Task 156
293.3,13.90434587945865,Order346-4,Task 152
293.3,2.6111880181558904,Order346-1,Task 149
297.3,4.237572723835973,Order346-2,Task 150
297.3,7.454413968005856,Order348-6,Task 164
300.3,17.77709261484124,Order346-3,Task 151
303.3,6.260664524757104,Order348-5,Task 163
305.3,14.001632708009653,Order346-10,Task 158
307.3,17.688809122403367,Order348-8,Task 166
309.3,10.786308914357074,Order348-9,Task 167
315.3,6.220881215666049,Order348-1,Task 159
317.3,15.50757839356704,Order348-2,Task 160
326.3,5.502308599328497,Order348-3,Task 161
327.3,9.818810510794677,Order348-4,Task 162
331.3,1.5711836510492438,Order352-5,Task 173
332.3,4.339886511564774,Order348-10,Task 168
334.3,7.34441069940039,Order352-8,Task 176
334.3,2.0308720406332954,Order348-7,Task 165
337.3,10.41867505641498,Order352-3,Task 171
339.3,15.66761010673486,Order350-7,Task 194
339.3,-0.8416189353046697,Order352-2,Task 170
341.3,11.397757173530142,Order352-1,Task 169
342.3,10.357861884903791,Order352-9,Task 177
344.3,18.220595425944857,Order349-7,Task 184
348.3,-0.5256029488340195,Order352-7,Task 175
352.3,10.111978301961544,Order352-4,Task 172
355.3,5.701598626465385,Order349-4,Task 181
355.3,8.309411981561231,Order349-6,Task 183
358.3,0.6139413021100957,Order349-2,Task 179
358.3,18.18408444307627,Order349-9,Task 186
359.3,4.813589256272887,Order349-10,Task 187
361.3,14.105670922645496,Order349-3,Task 180
362.3,20.66369020834679,Order349-1,Task 178
363.3,-1.553116510235462,Order349-5,Task 182
364.3,10.57566829551561,Order350-3,Task 190
365.3,-0.048448822492639376,Order349-8,Task 185
366.3,8.5364532158119,Order350-5,Task 192
367.3,9.309642812262593,Order350-2,Task 189
368.3,6.527165292315814,Order350-1,Task 188
368.3,5.850524255273319,Order350-6,Task 193
370.3,0.2531169733806644,Order352-6,Task 202
370.3,7.044339049782492,Order350-9,Task 196
371.3,7.807715726672113,Order350-8,Task 195
372.3,5.7801945239276415,Order350-4,Task 191
374.3,3.1516162281221924,Order352-3,Task 199
376.3,4.153056706727289,Order352-2,Task 198
378.3,2.364136160809417,Order352-5,Task 201
381.3,23.509157309720912,Order352-4,Task 200
381.3,7.758182997921269,Order352-8,Task 204
385.3,2.54892578109004,Order352-7,Task 203
387.3,5.610426716276065,Order345-8,Task 213
388.3,3.3020338918759427,Order345-1,Task 206
388.3,5.202905669816517,Order352-1,Task 197
389.3,16.913776729571843,Order345-10,Task 215
391.3,19.948967533221413,Order345-7,Task 212
391.3,3.287285422708713,Order352-9,Task 205
392.3,4.01144886005796,Order345-3,Task 208
392.3,12.514175471740652,Order345-9,Task 214
393.3,-4.667311957508636,Order345-6,Task 211
395.3,10.049632114918587,Order345-4,Task 209
400.3,5.934827470130288,Order348-6,Task 221
402.3,13.908356335495501,Order348-3,Task 218
402.3,15.777343742260097,Order345-5,Task 210
403.3,8.880914548126295,Order348-5,Task 220
405.3,21.138283270890007,Order348-8,Task 223
406.3,3.7231769337545426,Order348-9,Task 224
408.3,2.6008389796896223,Order345-2,Task 207
411.3,1.2685562941939632,Order348-1,Task 216
413.3,2.9285009844461154,Order348-7,Task 222
416.3,2.0778221048793517,Order348-1,Task 226
416.3,8.996960629688763,Order348-2,Task 227
418.3,4.096110148098831,Order348-4,Task 219
424.3,2.2847527838824604,Order348-4,Task 229
424.3,3.5782384847182063,Order348-10,Task 225
427.3,22.736891288661724,Order348-8,Task 233
429.3,13.053205950260676,Order348-2,Task 217
430.3,-0.8813364653083511,Order348-9,Task 234
430.3,-0.06172544399980184,Order348-10,Task 235
432.3,0.14660583879264383,Order352-8,Task 243
434.3,4.774790891866804,Order352-4,Task 239
435.3,7.963402893614895,Order348-5,Task 230
437.3,7.520800824736783,Order352-6,Task 241
437.3,3.5129354731825004,Order348-7,Task 232
437.3,4.439127163447964,Order348-6,Task 231
439.3,13.897934643718116,Order348-3,Task 228
