"tick","Provider Population"
740.0,180
741.0,180
742.0,180
743.0,180
744.0,180
745.0,180
746.0,180
747.0,180
748.0,180
749.0,180
750.0,180
751.0,180
752.0,180
753.0,180
754.0,181
755.0,182
756.0,183
757.0,184
758.0,185
759.0,186
760.0,186
761.0,187
762.0,188
763.0,189
764.0,189
765.0,189
766.0,190
767.0,191
768.0,192
769.0,193
770.0,194
771.0,195
772.0,196
773.0,197
774.0,198
775.0,199
776.0,200
777.0,200
778.0,200
779.0,201
780.0,202
781.0,203
782.0,203
783.0,204
784.0,204
785.0,205
786.0,206
787.0,206
788.0,206
789.0,206
790.0,206
791.0,206
792.0,207
793.0,207
794.0,208
795.0,209
796.0,210
797.0,210
798.0,210
799.0,211
800.0,211
801.0,211
802.0,212
803.0,212
804.0,213
805.0,213
806.0,214
807.0,215
808.0,215
809.0,215
810.0,216
811.0,216
812.0,217
813.0,217
814.0,217
815.0,218
816.0,218
817.0,218
818.0,219
819.0,219
820.0,220
821.0,221
822.0,222
823.0,222
824.0,223
825.0,224
826.0,225
827.0,225
828.0,226
829.0,227
830.0,228
831.0,228
832.0,228
833.0,228
834.0,228
835.0,228
836.0,228
837.0,228
838.0,228
839.0,228
840.0,228
841.0,228
842.0,228
843.0,228
844.0,228
845.0,228
846.0,228
847.0,228
848.0,228
849.0,228
850.0,228
851.0,228
852.0,228
853.0,228
854.0,228
855.0,228
856.0,228
857.0,228
858.0,228
859.0,228
860.0,228
861.0,228
862.0,228
863.0,228
864.0,228
865.0,228
866.0,228
867.0,228
868.0,228
869.0,228
870.0,228
871.0,228
872.0,228
873.0,228
874.0,229
875.0,230
876.0,231
877.0,231
878.0,232
879.0,233
880.0,233
881.0,234
882.0,234
883.0,234
884.0,234
885.0,234
886.0,234
887.0,234
888.0,234
889.0,234
890.0,234
891.0,234
892.0,234
893.0,234
894.0,235
895.0,236
896.0,236
897.0,237
898.0,238
899.0,238
900.0,239
901.0,240
902.0,241
903.0,242
904.0,242
905.0,243
906.0,243
907.0,243
908.0,244
909.0,245
910.0,245
911.0,245
912.0,245
913.0,246
914.0,246
915.0,246
916.0,247
917.0,247
918.0,247
919.0,247
920.0,247
921.0,247
922.0,247
923.0,247
924.0,248
925.0,248
926.0,248
927.0,249
928.0,249
929.0,249
930.0,249
931.0,249
932.0,249
933.0,249
934.0,249
935.0,249
936.0,249
937.0,249
938.0,249
939.0,249
940.0,249
941.0,249
942.0,250
943.0,251
944.0,251
945.0,252
946.0,253
947.0,254
948.0,255
949.0,256
950.0,256
951.0,256
952.0,256
953.0,257
954.0,258
955.0,259
956.0,260
957.0,261
958.0,262
959.0,263
960.0,264
961.0,265
962.0,266
963.0,266
964.0,266
965.0,266
966.0,267
967.0,268
968.0,268
969.0,268
970.0,269
971.0,270
972.0,271
973.0,271
974.0,271
975.0,271
976.0,271
977.0,271
978.0,271
979.0,271
980.0,271
981.0,271
982.0,271
983.0,271
984.0,271
985.0,271
986.0,271
987.0,272
988.0,272
989.0,272
990.0,272
991.0,272
992.0,272
993.0,272
994.0,273
995.0,273
996.0,273
997.0,273
998.0,273
999.0,273
1000.0,273
1001.0,273
1002.0,273
1003.0,273
1004.0,273
1005.0,273
1006.0,273
1007.0,273
1008.0,273
1009.0,274
1010.0,274
1011.0,274
1012.0,275
1013.0,275
1014.0,275
1015.0,275
1016.0,275
1017.0,275
1018.0,276
1019.0,276
1020.0,276
1021.0,276
1022.0,276
1023.0,276
1024.0,276
1025.0,276
1026.0,276
1027.0,276
1028.0,276
1029.0,276
1030.0,276
1031.0,276
1032.0,276
1033.0,276
1034.0,276
1035.0,276
1036.0,276
1037.0,276
1038.0,276
1039.0,276
1040.0,276
1041.0,276
1042.0,276
1043.0,276
1044.0,276
1045.0,276
1046.0,276
1047.0,276
1048.0,276
1049.0,276
1050.0,276
1051.0,276
1052.0,276
1053.0,276
1054.0,276
1055.0,277
1056.0,277
1057.0,277
1058.0,277
1059.0,278
1060.0,278
1061.0,278
1062.0,278
1063.0,278
1064.0,278
1065.0,279
1066.0,279
1067.0,279
1068.0,279
1069.0,279
1070.0,279
1071.0,279
1072.0,279
1073.0,279
1074.0,279
1075.0,279
1076.0,279
1077.0,279
1078.0,279
1079.0,279
1080.0,279
1081.0,280
1082.0,281
1083.0,281
1084.0,281
1085.0,281
1086.0,281
1087.0,281
1088.0,281
1089.0,281
1090.0,281
1091.0,281
1092.0,281
1093.0,281
1094.0,281
1095.0,281
1096.0,281
1097.0,281
1098.0,281
1099.0,281
1100.0,281
1101.0,281
1102.0,281
1103.0,281
1104.0,281
1105.0,281
1106.0,281
1107.0,281
1108.0,281
1109.0,281
1110.0,281
1111.0,281
1112.0,281
1113.0,281
1114.0,281
1115.0,281
1116.0,281
1117.0,281
1118.0,281
1119.0,281
1120.0,281
1121.0,281
1122.0,281
1123.0,281
1124.0,281
1125.0,281
1126.0,281
1127.0,281
1128.0,281
1129.0,281
1130.0,281
1131.0,281
1132.0,281
1133.0,281
1134.0,281
1135.0,281
1136.0,281
1137.0,281
1138.0,281
1139.0,281
1140.0,281
1141.0,281
1142.0,281
1143.0,281
1144.0,281
1145.0,281
1146.0,281
1147.0,281
1148.0,281
1149.0,281
1150.0,281
1151.0,281
1152.0,281
1153.0,281
1154.0,281
1155.0,281
1156.0,281
1157.0,281
1158.0,281
1159.0,281
1160.0,281
1161.0,281
1162.0,281
1163.0,281
1164.0,281
1165.0,281
1166.0,281
1167.0,281
1168.0,282
1169.0,282
1170.0,283
1171.0,283
1172.0,283
1173.0,283
1174.0,283
1175.0,283
1176.0,283
1177.0,283
1178.0,283
1179.0,283
1180.0,284
1181.0,284
1182.0,284
1183.0,284
1184.0,284
1185.0,285
1186.0,285
1187.0,285
1188.0,285
1189.0,285
1190.0,285
1191.0,285
1192.0,285
1193.0,285
1194.0,286
1195.0,287
1196.0,287
1197.0,287
1198.0,287
1199.0,287
1200.0,287
1201.0,287
1202.0,287
1203.0,288
1204.0,288
1205.0,289
1206.0,289
1207.0,289
1208.0,289
1209.0,289
1210.0,290
1211.0,290
1212.0,290
1213.0,290
1214.0,291
1215.0,291
1216.0,291
1217.0,291
1218.0,291
1219.0,291
1220.0,291
1221.0,291
1222.0,291
1223.0,291
1224.0,291
1225.0,291
1226.0,291
1227.0,291
1228.0,291
1229.0,291
1230.0,291
1231.0,291
1232.0,291
1233.0,291
1234.0,291
1235.0,291
1236.0,291
1237.0,291
1238.0,291
1239.0,291
1240.0,291
1241.0,291
1242.0,291
1243.0,291
1244.0,291
1245.0,291
1246.0,291
1247.0,291
1248.0,291
1249.0,291
1250.0,292
1251.0,292
1252.0,292
1253.0,292
1254.0,292
1255.0,292
1256.0,292
1257.0,292
1258.0,292
1259.0,292
1260.0,292
1261.0,293
1262.0,293
1263.0,293
1264.0,293
1265.0,293
1266.0,293
1267.0,293
1268.0,294
1269.0,294
1270.0,294
1271.0,295
1272.0,295
1273.0,295
1274.0,296
1275.0,297
1276.0,298
1277.0,299
1278.0,300
1279.0,301
1280.0,301
1281.0,302
1282.0,303
1283.0,303
1284.0,304
1285.0,304
1286.0,305
1287.0,306
1288.0,306
1289.0,307
1290.0,308
1291.0,309
1292.0,310
1293.0,310
1294.0,311
1295.0,311
1296.0,311
1297.0,311
1298.0,311
1299.0,312
1300.0,312
1301.0,313
1302.0,314
1303.0,314
1304.0,315
1305.0,315
1306.0,315
1307.0,316
1308.0,316
1309.0,316
1310.0,317
1311.0,317
1312.0,317
1313.0,317
1314.0,318
1315.0,319
1316.0,320
1317.0,321
1318.0,321
1319.0,322
1320.0,322
1321.0,322
1322.0,322
1323.0,322
1324.0,322
1325.0,323
1326.0,323
1327.0,323
1328.0,324
1329.0,325
1330.0,325
1331.0,326
1332.0,326
1333.0,326
1334.0,326
1335.0,326
1336.0,326
1337.0,326
1338.0,326
1339.0,327
1340.0,328
1341.0,328
1342.0,328
1343.0,328
1344.0,328
1345.0,328
1346.0,328
1347.0,328
1348.0,328
1349.0,328
1350.0,328
1351.0,328
1352.0,328
1353.0,329
1354.0,330
1355.0,331
1356.0,331
1357.0,331
1358.0,331
1359.0,332
1360.0,333
1361.0,334
1362.0,334
1363.0,334
1364.0,334
1365.0,334
1366.0,335
1367.0,335
1368.0,335
1369.0,335
1370.0,335
1371.0,335
1372.0,335
1373.0,335
1374.0,335
1375.0,335
1376.0,335
1377.0,335
1378.0,335
1379.0,335
1380.0,335
1381.0,335
1382.0,335
1383.0,335
1384.0,336
1385.0,336
1386.0,336
1387.0,336
1388.0,336
1389.0,336
1390.0,336
1391.0,336
1392.0,336
1393.0,336
1394.0,336
1395.0,336
1396.0,336
1397.0,336
1398.0,336
1399.0,336
1400.0,336
1401.0,336
1402.0,336
1403.0,336
1404.0,336
1405.0,336
1406.0,336
1407.0,336
1408.0,336
1409.0,336
1410.0,336
1411.0,336
1412.0,336
1413.0,336
1414.0,336
1415.0,336
1416.0,336
1417.0,336
1418.0,336
1419.0,336
1420.0,336
1421.0,337
1422.0,338
1423.0,338
1424.0,339
1425.0,339
1426.0,340
1427.0,340
1428.0,340
1429.0,340
1430.0,340
1431.0,340
1432.0,340
1433.0,341
1434.0,341
1435.0,341
1436.0,341
1437.0,341
1438.0,341
1439.0,341
1440.0,341
1441.0,341
1442.0,341
1443.0,341
1444.0,341
1445.0,341
1446.0,341
1447.0,341
1448.0,341
1449.0,341
1450.0,341
1451.0,341
1452.0,341
1453.0,341
1454.0,342
1455.0,342
1456.0,342
1457.0,342
1458.0,342
1459.0,342
1460.0,342
1461.0,342
1462.0,342
1463.0,342
1464.0,343
1465.0,343
1466.0,343
1467.0,344
1468.0,344
1469.0,344
1470.0,344
1471.0,345
1472.0,346
1473.0,346
1474.0,346
1475.0,346
1476.0,347
1477.0,348
1478.0,348
1479.0,348
1480.0,348
1481.0,348
1482.0,348
1483.0,348
1484.0,349
1485.0,349
1486.0,349
1487.0,349
1488.0,350
1489.0,351
1490.0,352
1491.0,353
1492.0,353
1493.0,353
1494.0,353
1495.0,353
1496.0,353
1497.0,353
1498.0,353
1499.0,353
1500.0,353
1501.0,353
1502.0,353
1503.0,353
1504.0,353
1505.0,353
1506.0,354
1507.0,355
1508.0,355
1509.0,355
1510.0,355
1511.0,355
1512.0,355
1513.0,355
1514.0,355
1515.0,355
1516.0,355
1517.0,355
1518.0,355
1519.0,355
1520.0,355
1521.0,355
1522.0,355
1523.0,355
1524.0,355
1525.0,355
1526.0,355
1527.0,355
1528.0,355
1529.0,355
1530.0,355
1531.0,355
1532.0,355
1533.0,355
1534.0,355
1535.0,355
1536.0,355
1537.0,355
1538.0,355
1539.0,355
1540.0,355
1541.0,355
1542.0,355
1543.0,355
1544.0,355
1545.0,355
1546.0,355
1547.0,355
1548.0,355
1549.0,355
1550.0,355
1551.0,355
1552.0,355
1553.0,355
1554.0,355
1555.0,355
1556.0,355
1557.0,355
1558.0,355
1559.0,355
1560.0,355
1561.0,355
1562.0,355
1563.0,355
1564.0,355
1565.0,355
1566.0,355
1567.0,355
1568.0,355
1569.0,355
1570.0,355
1571.0,355
1572.0,355
1573.0,355
1574.0,355
1575.0,355
1576.0,355
1577.0,355
1578.0,355
1579.0,355
1580.0,355
1581.0,355
1582.0,355
1583.0,355
1584.0,355
1585.0,355
1586.0,355
1587.0,355
1588.0,355
1589.0,355
1590.0,355
1591.0,355
1592.0,355
1593.0,355
1594.0,355
1595.0,355
1596.0,355
1597.0,355
1598.0,355
1599.0,355
1600.0,355
1601.0,355
1602.0,355
1603.0,355
1604.0,355
1605.0,355
1606.0,355
1607.0,355
1608.0,355
1609.0,355
1610.0,355
1611.0,355
1612.0,355
1613.0,355
1614.0,355
1615.0,355
1616.0,355
1617.0,355
1618.0,355
1619.0,355
1620.0,355
1621.0,355
1622.0,355
1623.0,355
1624.0,355
1625.0,355
1626.0,355
1627.0,355
1628.0,355
1629.0,355
1630.0,355
1631.0,355
1632.0,355
1633.0,355
1634.0,355
1635.0,355
1636.0,355
1637.0,355
1638.0,355
1639.0,355
1640.0,355
1641.0,355
1642.0,355
1643.0,355
1644.0,355
1645.0,355
1646.0,355
1647.0,355
1648.0,355
1649.0,355
1650.0,355
1651.0,355
1652.0,355
1653.0,355
1654.0,355
1655.0,355
1656.0,355
1657.0,355
1658.0,355
1659.0,355
1660.0,355
1661.0,355
1662.0,355
1663.0,355
1664.0,355
1665.0,355
1666.0,355
1667.0,355
1668.0,355
1669.0,355
1670.0,355
1671.0,355
1672.0,355
1673.0,355
1674.0,355
1675.0,355
1676.0,355
1677.0,355
1678.0,355
1679.0,355
1680.0,355
1681.0,355
1682.0,355
1683.0,355
1684.0,355
1685.0,355
1686.0,355
1687.0,355
1688.0,355
1689.0,355
1690.0,355
1691.0,355
1692.0,355
1693.0,355
1694.0,355
1695.0,355
1696.0,355
1697.0,355
1698.0,355
1699.0,355
1700.0,355
1701.0,355
1702.0,355
1703.0,355
1704.0,355
1705.0,355
1706.0,355
1707.0,355
1708.0,355
1709.0,355
1710.0,355
1711.0,355
1712.0,355
1713.0,355
1714.0,355
1715.0,355
1716.0,355
1717.0,355
1718.0,355
1719.0,355
1720.0,355
1721.0,355
1722.0,355
1723.0,355
1724.0,355
1725.0,355
1726.0,355
1727.0,355
1728.0,355
1729.0,355
1730.0,355
1731.0,355
1732.0,355
1733.0,355
1734.0,355
1735.0,355
1736.0,355
1737.0,355
1738.0,355
1739.0,355
1740.0,355
1741.0,355
1742.0,355
1743.0,355
1744.0,355
1745.0,355
1746.0,355
1747.0,355
1748.0,355
1749.0,355
1750.0,355
1751.0,355
1752.0,355
1753.0,355
1754.0,355
1755.0,355
1756.0,355
1757.0,355
1758.0,355
1759.0,355
1760.0,355
1761.0,355
1762.0,355
1763.0,355
1764.0,355
1765.0,355
1766.0,355
1767.0,355
1768.0,355
1769.0,355
1770.0,355
1771.0,355
1772.0,355
1773.0,355
1774.0,355
1775.0,355
1776.0,355
1777.0,355
1778.0,355
1779.0,355
1780.0,355
1781.0,355
1782.0,355
1783.0,355
1784.0,355
1785.0,355
1786.0,355
1787.0,355
1788.0,355
1789.0,355
1790.0,355
1791.0,355
1792.0,355
1793.0,355
1794.0,355
1795.0,355
1796.0,355
1797.0,355
1798.0,355
1799.0,355
1800.0,355
1801.0,355
1802.0,355
1803.0,355
1804.0,355
1805.0,355
1806.0,355
1807.0,355
1808.0,355
1809.0,355
1810.0,355
1811.0,355
1812.0,355
1813.0,355
1814.0,355
1815.0,355
1816.0,355
1817.0,355
1818.0,355
1819.0,355
1820.0,355
1821.0,355
1822.0,355
1823.0,355
1824.0,355
1825.0,355
1826.0,355
1827.0,355
1828.0,355
1829.0,355
1830.0,355
1831.0,355
1832.0,355
1833.0,355
1834.0,355
1835.0,355
1836.0,355
1837.0,355
1838.0,355
1839.0,355
1840.0,355
1841.0,355
1842.0,355
1843.0,355
1844.0,355
1845.0,355
1846.0,355
1847.0,355
1848.0,355
1849.0,355
1850.0,355
1851.0,355
1852.0,355
1853.0,355
1854.0,355
1855.0,355
1856.0,355
1857.0,355
1858.0,355
1859.0,355
1860.0,355
1861.0,355
1862.0,355
1863.0,355
1864.0,355
1865.0,355
1866.0,355
1867.0,355
1868.0,355
1869.0,355
1870.0,355
1871.0,355
1872.0,355
1873.0,355
1874.0,355
1875.0,355
1876.0,355
1877.0,355
1878.0,355
1879.0,355
1880.0,355
1881.0,355
1882.0,355
1883.0,355
1884.0,355
1885.0,355
1886.0,355
1887.0,355
1888.0,355
1889.0,355
1890.0,355
1891.0,355
1892.0,355
1893.0,355
1894.0,355
1895.0,355
1896.0,355
1897.0,355
1898.0,355
1899.0,355
1900.0,355
1901.0,355
1902.0,355
1903.0,355
1904.0,355
1905.0,355
1906.0,355
1907.0,355
1908.0,355
1909.0,355
1910.0,355
1911.0,355
1912.0,355
1913.0,355
1914.0,355
1915.0,355
1916.0,355
1917.0,355
1918.0,355
1919.0,355
1920.0,355
1921.0,355
1922.0,355
1923.0,355
1924.0,355
1925.0,355
1926.0,355
1927.0,355
1928.0,355
1929.0,355
1930.0,355
1931.0,355
1932.0,355
1933.0,355
1934.0,355
1935.0,355
1936.0,355
1937.0,355
1938.0,355
1939.0,355
1940.0,355
1941.0,355
1942.0,355
1943.0,355
1944.0,355
1945.0,355
1946.0,355
1947.0,355
1948.0,355
1949.0,355
1950.0,355
1951.0,355
1952.0,355
1953.0,355
1954.0,355
1955.0,355
1956.0,355
1957.0,355
1958.0,355
1959.0,355
1960.0,355
1961.0,355
1962.0,355
1963.0,355
1964.0,355
1965.0,355
1966.0,355
1967.0,355
1968.0,355
1969.0,355
1970.0,355
1971.0,355
1972.0,355
1973.0,355
1974.0,355
1975.0,355
1976.0,355
1977.0,355
1978.0,355
1979.0,355
1980.0,355
1981.0,355
1982.0,355
1983.0,355
1984.0,355
1985.0,355
1986.0,355
1987.0,355
1988.0,356
1989.0,356
1990.0,356
1991.0,356
1992.0,356
1993.0,356
1994.0,357
1995.0,357
1996.0,357
1997.0,357
1998.0,357
1999.0,357
2000.0,357
2001.0,358
2002.0,358
2003.0,358
2004.0,358
2005.0,358
2006.0,358
2007.0,358
2008.0,358
2009.0,358
2010.0,358
2011.0,358
2012.0,358
2013.0,358
2014.0,358
2015.0,358
2016.0,358
2017.0,358
2018.0,358
2019.0,358
2020.0,358
2021.0,358
2022.0,358
2023.0,358
2024.0,358
2025.0,358
2026.0,358
2027.0,358
2028.0,358
2029.0,358
2030.0,358
2031.0,358
2032.0,358
2033.0,359
2034.0,359
2035.0,359
2036.0,359
2037.0,359
2038.0,359
2039.0,360
2040.0,360
2041.0,360
2042.0,360
2043.0,360
2044.0,360
2045.0,360
2046.0,360
2047.0,360
2048.0,360
2049.0,361
2050.0,361
2051.0,361
2052.0,361
2053.0,361
2054.0,361
2055.0,362
2056.0,363
2057.0,364
2058.0,364
2059.0,365
2060.0,365
2061.0,366
2062.0,367
2063.0,368
2064.0,368
2065.0,369
2066.0,370
2067.0,371
2068.0,371
2069.0,371
2070.0,371
2071.0,372
2072.0,372
2073.0,373
2074.0,373
2075.0,373
2076.0,373
2077.0,373
2078.0,373
2079.0,373
2080.0,373
2081.0,373
2082.0,374
2083.0,374
2084.0,375
2085.0,375
2086.0,376
2087.0,377
2088.0,377
2089.0,377
2090.0,377
2091.0,378
2092.0,379
2093.0,380
2094.0,380
2095.0,380
2096.0,381
2097.0,381
2098.0,381
2099.0,382
2100.0,383
2101.0,384
2102.0,385
2103.0,386
2104.0,386
2105.0,387
2106.0,387
2107.0,387
2108.0,387
2109.0,388
2110.0,389
2111.0,389
2112.0,389
2113.0,389
2114.0,389
2115.0,390
2116.0,391
2117.0,392
2118.0,392
2119.0,392
2120.0,392
2121.0,392
2122.0,392
2123.0,392
2124.0,393
2125.0,394
2126.0,395
2127.0,395
2128.0,396
2129.0,396
2130.0,397
2131.0,397
2132.0,397
2133.0,397
2134.0,398
2135.0,398
2136.0,398
2137.0,398
2138.0,399
2139.0,400
