Tick,Quality,type,Task
776.3,3.8805777166915654,Order348-9,Task 9318
778.3,27.928417900990752,Order348-8,Task 9317
779.3,14.747287294641797,Order348-1,Task 9310
781.3,8.317567804057168,Order348-5,Task 9314
783.3,17.66684356828997,Order348-4,Task 9313
783.3,19.692362058835084,Order349-8,Task 9663
784.3,12.726249616914885,Order348-6,Task 9315
786.3,9.75123672687851,Order345-4,Task 9323
791.3,14.127160629370916,Order348-7,Task 9316
794.3,17.332743349210958,Order348-2,Task 9311
797.3,12.492094280092044,Order345-1,Task 9320
797.3,12.119123118439214,Order348-10,Task 9319
798.3,9.60012121154261,Order345-3,Task 9322
799.3,11.058630223988441,Order345-8,Task 9327
800.3,25.777241171922295,Order345-7,Task 9326
801.3,19.619247232533464,Order348-3,Task 9312
801.3,13.14169260264609,Order347-4,Task 9333
802.3,20.649982590810094,Order349-8,Task 9683
802.3,13.558799332396472,Order345-2,Task 9321
803.3,17.210379529388184,Order345-5,Task 9324
807.3,23.342473129601924,Order345-10,Task 9329
810.3,16.530688751928217,Order345-6,Task 9325
812.3,23.66784404998561,Order347-3,Task 9332
812.3,17.405731886346008,Order345-9,Task 9328
813.3,15.492479322978891,Order347-9,Task 9338
813.3,22.532746208111192,Order347-6,Task 9335
816.3,12.860270080900078,Order347-5,Task 9334
817.3,18.89224643195271,Order346-5,Task 9344
817.3,19.053278762174877,Order347-10,Task 9339
818.3,14.154951015843793,Order346-10,Task 9349
818.3,11.347596879273972,Order347-1,Task 9330
824.3,10.87696109481706,Order347-2,Task 9331
824.3,11.87106667041605,Order346-7,Task 9346
825.3,15.661765621633815,Order346-4,Task 9343
828.3,11.953389941907758,Order347-8,Task 9337
829.3,17.524692936835617,Order346-3,Task 9342
830.3,20.963919177244104,Order347-7,Task 9336
831.3,15.643537492544592,Order346-6,Task 9345
831.3,14.446953680824569,Order346-1,Task 9340
833.3,11.513924807195384,Order346-9,Task 9348
834.3,17.596706230431387,Order350-7,Task 9356
834.3,17.43591673411732,Order346-8,Task 9347
838.3,17.636773046336593,Order346-2,Task 9341
839.3,17.489361730170675,Order350-2,Task 9351
840.3,25.47558908433256,Order350-3,Task 9352
842.3,8.947609695661676,Order350-4,Task 9353
844.3,8.040386519130497,Order353-8,Task 9366
846.3,11.335646808323652,Order350-6,Task 9355
848.3,11.30215001877476,Order350-8,Task 9357
852.3,17.35849206968932,Order353-3,Task 9361
853.3,17.513276528028694,Order353-1,Task 9359
855.3,10.179914551525865,Order350-5,Task 9354
856.3,21.559713275240746,Order353-6,Task 9364
858.3,22.39675168511934,Order353-7,Task 9365
858.3,17.42369644778034,Order350-1,Task 9350
860.3,17.686721710363717,Order353-10,Task 9368
861.3,17.581742038952797,Order349-3,Task 9371
861.3,25.512770427796404,Order353-2,Task 9360
862.3,27.97637732193617,Order350-9,Task 9358
871.3,15.156839004567601,Order353-4,Task 9362
880.3,21.079268812955497,Order354-7,Task 9385
881.3,10.444857713350169,Order353-5,Task 9363
886.3,27.743584591800357,Order353-9,Task 9367
888.3,28.31596001003853,Order349-1,Task 9369
889.3,24.008424777492646,Order349-5,Task 9373
891.3,11.571380287721432,Order349-4,Task 9372
892.3,11.616090802426868,Order349-8,Task 9376
893.3,25.271892178589766,Order349-6,Task 9374
895.3,18.824933045979765,Order354-2,Task 9380
896.3,17.02304835463834,Order349-9,Task 9377
897.3,13.602826671128538,Order349-2,Task 9370
901.3,10.885932764111931,Order349-10,Task 9378
901.3,28.59459474418782,Order354-6,Task 9384
902.3,14.894959834946443,Order347-4,Task 9392
903.3,6.462067189285534,Order349-7,Task 9375
904.3,15.355822828034995,Order354-8,Task 9386
904.3,20.49969522910299,Order354-3,Task 9381
905.3,4.619537893371263,Order354-10,Task 9388
909.3,19.210916144894153,Order354-1,Task 9379
910.3,23.023568032206754,Order354-9,Task 9387
912.3,11.570145187156392,Order354-4,Task 9382
913.3,6.376822045969115,Order347-6,Task 9394
914.3,11.74625918540778,Order347-3,Task 9391
918.3,17.47429659191375,Order347-7,Task 9395
921.3,17.05248065416981,Order347-8,Task 9396
925.3,17.263803335106196,Order345-1,Task 9399
927.3,10.719748429582895,Order347-2,Task 9390
928.3,10.408224848651962,Order345-7,Task 9405
928.3,14.439766442758238,Order347-9,Task 9397
929.3,20.79140480488976,Order347-10,Task 9398
930.3,11.098677802651661,Order347-1,Task 9389
931.3,16.75607043870923,Order345-5,Task 9403
933.3,26.116249597951796,Order347-5,Task 9393
935.3,5.1562367270871485,Order345-10,Task 9408
940.3,17.32665912809634,Order345-9,Task 9407
941.3,13.247450934961927,Order345-7,Task 9415
941.3,22.92428984613775,Order345-6,Task 9404
944.3,16.97645541666475,Order345-8,Task 9406
945.3,13.819504746349104,Order345-3,Task 9401
946.3,22.240775095425633,Order345-4,Task 9402
947.3,17.48808031177841,Order345-2,Task 9400
948.3,10.616999604897185,Order345-10,Task 9418
948.3,25.7976573039873,Order345-4,Task 9412
950.3,18.25143277070973,Order345-3,Task 9411
953.3,14.041017550538697,Order345-2,Task 9410
957.3,18.95953186616365,Order345-1,Task 9409
962.3,24.809475678645228,Order345-6,Task 9414
963.3,14.045069892086067,Order345-5,Task 9413
964.3,12.935722596122051,Order347-6,Task 9424
965.3,8.150393290941839,Order345-8,Task 9416
966.3,21.438309157124962,Order354-5,Task 9846
967.3,14.349264094701484,Order347-4,Task 9422
967.3,5.005116206109379,Order354-7,Task 9848
968.3,22.630418223330757,Order354-8,Task 9849
971.3,8.646514865980986,Order347-1,Task 9419
972.3,26.375279610918902,Order347-5,Task 9423
973.3,20.989693862633747,Order347-8,Task 9426
973.3,17.36433220503834,Order345-9,Task 9417
976.0,20.544102288958882,Order349-2,Task 9863
978.0,18.72776944575918,Order349-6,Task 9867
979.3,20.959008381196654,Order347-2,Task 9420
979.3,21.324164283944935,Order349-8,Task 9869
980.3,19.11438610107956,Order347-7,Task 9425
981.3,15.682856362154435,Order347-10,Task 9428
987.3,18.09994972907067,Order352-7,Task 9435
988.3,13.978195662980507,Order347-9,Task 9427
988.3,25.011060449980988,Order352-2,Task 9430
989.3,20.758387890496017,Order347-3,Task 9421
989.3,19.211797489078513,Order349-2,Task 9882
990.3,7.442955276083098,Order352-8,Task 9436
990.3,11.563522713238967,Order352-1,Task 9429
990.3,18.159680917673164,Order352-9,Task 9437
993.3,13.779445395119787,Order349-6,Task 9886
994.3,18.706805502400982,Order352-5,Task 9433
995.3,19.776269838129455,Order352-6,Task 9434
995.3,21.133422308707413,Order353-2,Task 9439
996.3,26.983653110293357,Order349-8,Task 9888
997.3,20.655054160469152,Order353-7,Task 9444
998.3,19.80811678418589,Order353-1,Task 9438
998.3,23.43797331197313,Order352-4,Task 9432
1000.3,21.435147195322436,Order347-1,Task 9891
1000.3,17.725334776167045,Order353-3,Task 9440
1004.3,20.29715720739933,Order354-5,Task 9905
1004.3,15.631527138045612,Order352-3,Task 9431
1006.3,14.903799493155896,Order353-10,Task 9447
1007.3,9.15960434437028,Order353-4,Task 9441
1008.3,8.985585214611307,Order349-2,Task 9449
1008.3,15.458200813999948,Order354-8,Task 9908
1009.3,22.438907110238375,Order353-9,Task 9446
1009.3,15.38668968579896,Order347-1,Task 9911
1012.3,8.689348454535011,Order349-9,Task 9456
1014.3,17.755774130804262,Order353-6,Task 9443
1015.3,8.849772696055354,Order349-5,Task 9452
1015.3,31.04966631816755,Order354-7,Task 9464
1015.3,9.203530002883232,Order349-1,Task 9448
1015.3,12.599567085588571,Order353-8,Task 9445
1017.3,17.634075040199935,Order350-9,Task 9939
1018.3,8.91934135243832,Order353-5,Task 9442
1019.3,20.039081776685745,Order349-4,Task 9451
1022.3,13.573749881993262,Order349-7,Task 9454
1023.3,18.83872571877687,Order349-10,Task 9457
1026.3,14.214373149307889,Order349-3,Task 9450
1026.3,8.493482049190067,Order349-6,Task 9453
1028.3,17.344462532674466,Order354-10,Task 9467
1030.3,18.70452152590999,Order354-1,Task 9458
1033.3,14.809988064670675,Order349-8,Task 9455
1034.3,9.139688811503555,Order354-2,Task 9459
1039.3,17.67668475535552,Order352-9,Task 9476
1040.3,8.986071006585089,Order354-3,Task 9460
1043.3,16.88244949364309,Order354-8,Task 9465
1047.3,22.29343085526199,Order354-9,Task 9466
1049.3,15.278688938432467,Order354-4,Task 9461
1052.3,13.48568679057704,Order352-8,Task 9475
1054.3,11.554621629258325,Order352-4,Task 9471
1057.3,16.004632069206014,Order352-2,Task 9469
1057.3,25.457315877059294,Order354-6,Task 9463
1059.3,9.522949929159672,Order352-3,Task 9470
1060.0,19.15305765526823,Order352-2,Task 9951
