"tick","Task"
2141.0,805
2142.0,804
2143.0,804
2144.0,804
2145.0,803
2146.0,803
2147.0,803
2148.0,803
2149.0,803
2150.0,801
2151.0,801
2152.0,801
2153.0,801
2154.0,800
2155.0,798
2156.0,798
2157.0,797
2158.0,797
2159.0,797
2160.0,797
2161.0,807
2162.0,817
2163.0,817
2164.0,817
2165.0,815
2166.0,814
2167.0,812
2168.0,811
2169.0,811
2170.0,810
2171.0,808
2172.0,805
2173.0,813
2174.0,813
2175.0,813
2176.0,813
2177.0,811
2178.0,810
2179.0,807
2180.0,817
2181.0,817
2182.0,817
2183.0,817
2184.0,817
2185.0,836
2186.0,834
2187.0,832
2188.0,831
2189.0,828
2190.0,835
2191.0,831
2192.0,830
2193.0,828
2194.0,826
2195.0,835
2196.0,835
2197.0,832
2198.0,832
2199.0,831
2200.0,829
2201.0,829
2202.0,827
2203.0,827
2204.0,834
2205.0,834
2206.0,843
2207.0,843
2208.0,842
2209.0,850
2210.0,850
2211.0,847
2212.0,844
2213.0,843
2214.0,853
2215.0,853
2216.0,852
2217.0,851
2218.0,851
2219.0,850
2220.0,848
2221.0,847
2222.0,847
2223.0,847
2224.0,846
2225.0,846
2226.0,846
2227.0,846
2228.0,845
2229.0,845
2230.0,844
2231.0,844
2232.0,844
2233.0,844
2234.0,843
2235.0,843
2236.0,843
2237.0,842
2238.0,841
2239.0,841
2240.0,840
2241.0,840
2242.0,840
2243.0,840
2244.0,840
2245.0,840
2246.0,840
2247.0,839
2248.0,848
2249.0,848
2250.0,857
2251.0,857
2252.0,857
2253.0,854
2254.0,853
2255.0,853
2256.0,853
2257.0,853
2258.0,853
2259.0,852
2260.0,850
2261.0,850
2262.0,850
2263.0,859
2264.0,859
2265.0,859
2266.0,859
2267.0,857
2268.0,857
2269.0,857
2270.0,857
2271.0,856
2272.0,856
2273.0,855
2274.0,854
2275.0,853
2276.0,853
2277.0,860
2278.0,859
2279.0,858
2280.0,855
2281.0,851
2282.0,851
2283.0,850
2284.0,849
2285.0,849
2286.0,849
2287.0,847
2288.0,847
2289.0,847
2290.0,847
2291.0,847
2292.0,846
2293.0,845
2294.0,845
2295.0,845
2296.0,843
2297.0,843
2298.0,852
2299.0,852
2300.0,852
2301.0,852
2302.0,852
2303.0,852
2304.0,852
2305.0,851
2306.0,849
2307.0,849
2308.0,848
2309.0,847
2310.0,847
2311.0,846
2312.0,845
2313.0,843
2314.0,842
2315.0,842
2316.0,850
2317.0,849
2318.0,849
2319.0,847
2320.0,857
2321.0,856
2322.0,855
2323.0,854
2324.0,862
2325.0,858
2326.0,857
2327.0,852
2328.0,851
2329.0,848
2330.0,847
2331.0,847
2332.0,846
2333.0,846
2334.0,846
2335.0,846
2336.0,846
2337.0,846
2338.0,845
2339.0,843
2340.0,842
2341.0,841
2342.0,841
2343.0,841
2344.0,840
2345.0,839
2346.0,838
2347.0,838
2348.0,837
2349.0,836
2350.0,836
2351.0,845
2352.0,844
2353.0,842
2354.0,840
2355.0,839
2356.0,837
2357.0,836
2358.0,836
2359.0,836
2360.0,836
2361.0,836
2362.0,836
2363.0,836
2364.0,835
2365.0,835
2366.0,835
2367.0,834
2368.0,834
2369.0,834
2370.0,833
2371.0,833
2372.0,831
2373.0,831
2374.0,829
2375.0,829
2376.0,828
2377.0,827
2378.0,826
2379.0,826
2380.0,834
2381.0,834
2382.0,831
2383.0,831
2384.0,831
2385.0,831
2386.0,831
2387.0,831
2388.0,831
2389.0,829
2390.0,827
2391.0,827
2392.0,827
2393.0,826
2394.0,825
2395.0,823
2396.0,822
2397.0,822
2398.0,822
2399.0,822
2400.0,822
2401.0,821
2402.0,820
2403.0,818
2404.0,816
2405.0,816
2406.0,814
2407.0,813
2408.0,812
2409.0,812
2410.0,812
2411.0,812
2412.0,812
2413.0,809
2414.0,807
2415.0,807
2416.0,805
2417.0,804
2418.0,804
2419.0,804
2420.0,803
2421.0,812
2422.0,810
2423.0,810
2424.0,809
2425.0,809
2426.0,819
2427.0,827
2428.0,823
2429.0,820
2430.0,817
2431.0,816
2432.0,823
2433.0,820
2434.0,817
2435.0,812
2436.0,810
2437.0,809
2438.0,807
2439.0,806
2440.0,806
2441.0,805
2442.0,805
2443.0,804
2444.0,804
2445.0,813
2446.0,811
2447.0,810
2448.0,809
2449.0,807
2450.0,807
2451.0,806
2452.0,804
2453.0,804
2454.0,801
2455.0,801
2456.0,801
2457.0,801
2458.0,801
2459.0,801
2460.0,801
2461.0,800
2462.0,800
2463.0,799
2464.0,798
2465.0,808
2466.0,817
2467.0,817
2468.0,816
2469.0,814
2470.0,812
2471.0,808
2472.0,807
2473.0,817
2474.0,816
2475.0,814
2476.0,812
2477.0,808
2478.0,808
2479.0,807
2480.0,807
2481.0,806
2482.0,806
2483.0,804
2484.0,813
2485.0,822
2486.0,822
2487.0,819
2488.0,814
2489.0,813
2490.0,812
2491.0,809
2492.0,808
2493.0,805
2494.0,805
2495.0,803
2496.0,802
2497.0,802
2498.0,801
2499.0,801
2500.0,799
2501.0,799
2502.0,798
2503.0,798
2504.0,798
2505.0,798
2506.0,797
2507.0,797
2508.0,795
2509.0,805
2510.0,814
2511.0,810
2512.0,809
2513.0,808
2514.0,806
2515.0,804
2516.0,803
2517.0,803
2518.0,803
2519.0,802
2520.0,802
2521.0,811
2522.0,809
2523.0,805
2524.0,801
2525.0,799
2526.0,798
2527.0,797
2528.0,797
2529.0,806
2530.0,816
2531.0,815
2532.0,814
2533.0,812
2534.0,812
2535.0,810
2536.0,809
2537.0,808
2538.0,808
2539.0,808
2540.0,807
2541.0,806
2542.0,806
2543.0,805
2544.0,805
2545.0,804
2546.0,803
2547.0,802
2548.0,801
2549.0,799
2550.0,809
2551.0,808
2552.0,813
2553.0,811
2554.0,808
2555.0,806
2556.0,805
2557.0,804
2558.0,804
2559.0,803
2560.0,802
2561.0,802
2562.0,801
2563.0,799
2564.0,796
2565.0,796
2566.0,793
2567.0,791
2568.0,791
2569.0,790
2570.0,789
2571.0,787
2572.0,786
2573.0,796
2574.0,792
2575.0,788
2576.0,787
2577.0,785
2578.0,784
2579.0,792
2580.0,791
2581.0,790
2582.0,789
2583.0,789
2584.0,785
2585.0,785
2586.0,785
2587.0,784
2588.0,782
2589.0,780
2590.0,780
2591.0,776
2592.0,776
2593.0,773
2594.0,773
2595.0,782
2596.0,781
2597.0,779
2598.0,777
2599.0,775
2600.0,775
2601.0,785
2602.0,795
2603.0,795
2604.0,794
2605.0,792
2606.0,792
2607.0,791
2608.0,790
2609.0,790
2610.0,790
2611.0,789
2612.0,808
2613.0,807
2614.0,803
2615.0,801
2616.0,797
2617.0,805
2618.0,815
2619.0,814
2620.0,810
2621.0,809
2622.0,817
2623.0,817
2624.0,816
2625.0,816
2626.0,813
2627.0,812
2628.0,821
2629.0,841
2630.0,841
2631.0,840
2632.0,837
2633.0,835
2634.0,833
2635.0,831
2636.0,827
2637.0,825
2638.0,824
2639.0,823
2640.0,821
2641.0,820
2642.0,820
2643.0,820
2644.0,820
2645.0,829
2646.0,829
2647.0,839
2648.0,849
2649.0,848
2650.0,848
2651.0,848
2652.0,848
2653.0,847
2654.0,846
2655.0,846
2656.0,846
2657.0,846
2658.0,846
2659.0,846
2660.0,855
2661.0,855
2662.0,865
2663.0,865
2664.0,864
2665.0,864
2666.0,864
2667.0,864
2668.0,863
2669.0,862
2670.0,861
2671.0,859
2672.0,858
2673.0,858
2674.0,857
2675.0,857
2676.0,857
2677.0,857
2678.0,857
2679.0,857
2680.0,857
2681.0,857
2682.0,857
2683.0,867
2684.0,867
2685.0,867
2686.0,867
2687.0,867
2688.0,867
2689.0,867
2690.0,867
2691.0,867
2692.0,877
2693.0,877
2694.0,877
2695.0,876
2696.0,876
2697.0,885
2698.0,885
2699.0,885
2700.0,894
2701.0,893
2702.0,890
2703.0,888
2704.0,888
2705.0,896
2706.0,904
2707.0,903
2708.0,898
2709.0,897
2710.0,894
2711.0,894
2712.0,893
2713.0,893
2714.0,902
2715.0,902
2716.0,902
2717.0,901
2718.0,900
2719.0,898
2720.0,897
2721.0,897
2722.0,896
2723.0,895
2724.0,895
2725.0,902
2726.0,902
2727.0,901
2728.0,901
2729.0,899
2730.0,899
2731.0,899
2732.0,899
2733.0,899
2734.0,899
2735.0,899
2736.0,909
2737.0,909
2738.0,909
2739.0,917
2740.0,916
2741.0,915
2742.0,915
2743.0,914
2744.0,914
2745.0,914
2746.0,913
2747.0,912
2748.0,910
2749.0,910
2750.0,910
2751.0,910
2752.0,910
2753.0,920
2754.0,929
2755.0,929
2756.0,928
2757.0,928
2758.0,925
2759.0,924
2760.0,924
2761.0,924
2762.0,924
2763.0,923
2764.0,923
2765.0,923
2766.0,923
2767.0,923
2768.0,923
2769.0,923
2770.0,923
2771.0,933
2772.0,932
2773.0,950
2774.0,950
2775.0,950
2776.0,947
2777.0,946
2778.0,945
2779.0,945
2780.0,945
2781.0,945
2782.0,945
2783.0,944
2784.0,943
2785.0,942
2786.0,952
2787.0,952
2788.0,952
2789.0,952
2790.0,951
2791.0,958
2792.0,957
2793.0,954
2794.0,952
2795.0,950
2796.0,948
2797.0,947
2798.0,946
2799.0,945
2800.0,944
2801.0,944
2802.0,942
2803.0,942
2804.0,942
2805.0,942
2806.0,942
2807.0,942
2808.0,942
2809.0,942
2810.0,942
2811.0,942
2812.0,942
2813.0,942
2814.0,942
2815.0,942
2816.0,942
2817.0,942
2818.0,942
2819.0,942
2820.0,942
2821.0,942
2822.0,952
2823.0,952
2824.0,952
2825.0,952
2826.0,952
2827.0,951
2828.0,950
2829.0,960
2830.0,959
2831.0,956
2832.0,954
2833.0,952
2834.0,952
2835.0,960
2836.0,960
2837.0,959
2838.0,959
2839.0,957
2840.0,966
2841.0,966
2842.0,975
2843.0,975
2844.0,973
2845.0,973
2846.0,973
2847.0,973
2848.0,973
2849.0,983
2850.0,992
2851.0,999
2852.0,995
2853.0,994
2854.0,990
2855.0,990
2856.0,989
2857.0,989
2858.0,989
2859.0,989
2860.0,989
2861.0,988
2862.0,987
2863.0,987
2864.0,987
2865.0,987
2866.0,987
2867.0,987
2868.0,997
2869.0,997
2870.0,996
2871.0,995
2872.0,1003
2873.0,1003
2874.0,1003
2875.0,1003
2876.0,1012
2877.0,1010
2878.0,1019
2879.0,1016
2880.0,1015
2881.0,1014
2882.0,1014
2883.0,1014
2884.0,1013
2885.0,1013
2886.0,1013
2887.0,1013
2888.0,1013
2889.0,1013
2890.0,1013
2891.0,1013
2892.0,1013
2893.0,1013
2894.0,1013
2895.0,1013
2896.0,1023
2897.0,1022
2898.0,1022
2899.0,1022
2900.0,1022
2901.0,1020
2902.0,1020
2903.0,1020
2904.0,1020
2905.0,1030
2906.0,1030
2907.0,1030
2908.0,1029
2909.0,1029
2910.0,1029
2911.0,1029
2912.0,1029
2913.0,1029
2914.0,1029
2915.0,1028
2916.0,1027
2917.0,1027
2918.0,1027
2919.0,1027
2920.0,1027
2921.0,1037
2922.0,1037
2923.0,1034
2924.0,1030
2925.0,1028
2926.0,1028
2927.0,1027
2928.0,1037
2929.0,1037
2930.0,1037
2931.0,1036
2932.0,1045
2933.0,1044
2934.0,1054
2935.0,1053
2936.0,1052
2937.0,1051
2938.0,1049
2939.0,1047
2940.0,1046
2941.0,1043
2942.0,1042
2943.0,1041
2944.0,1041
2945.0,1041
2946.0,1039
2947.0,1039
2948.0,1039
2949.0,1039
2950.0,1039
2951.0,1039
2952.0,1039
2953.0,1039
2954.0,1039
2955.0,1039
2956.0,1039
2957.0,1039
2958.0,1039
2959.0,1039
2960.0,1039
2961.0,1039
2962.0,1039
2963.0,1039
2964.0,1039
2965.0,1039
2966.0,1039
2967.0,1049
2968.0,1049
2969.0,1049
2970.0,1049
2971.0,1049
2972.0,1048
2973.0,1047
2974.0,1057
2975.0,1056
2976.0,1063
2977.0,1061
2978.0,1059
2979.0,1068
2980.0,1067
2981.0,1066
2982.0,1065
2983.0,1073
2984.0,1073
2985.0,1073
2986.0,1071
2987.0,1069
2988.0,1066
2989.0,1065
2990.0,1065
2991.0,1064
2992.0,1063
2993.0,1063
2994.0,1061
2995.0,1061
2996.0,1061
2997.0,1061
2998.0,1061
2999.0,1061
3000.0,1061
3001.0,1061
3002.0,1061
3003.0,1061
3004.0,1061
3005.0,1061
3006.0,1061
3007.0,1061
3008.0,1061
3009.0,1061
3010.0,1061
3011.0,1061
3012.0,1061
3013.0,1061
3014.0,1061
3015.0,1061
3016.0,1061
3017.0,1061
3018.0,1061
3019.0,1061
3020.0,1061
3021.0,1061
3022.0,1061
3023.0,1061
3024.0,1061
3025.0,1061
3026.0,1061
3027.0,1061
3028.0,1061
3029.0,1061
3030.0,1061
3031.0,1061
3032.0,1061
3033.0,1061
3034.0,1071
3035.0,1071
3036.0,1071
3037.0,1071
3038.0,1071
3039.0,1071
3040.0,1071
3041.0,1071
3042.0,1071
3043.0,1071
3044.0,1071
3045.0,1071
3046.0,1071
3047.0,1071
3048.0,1071
3049.0,1071
3050.0,1071
3051.0,1071
3052.0,1071
3053.0,1071
3054.0,1071
3055.0,1071
3056.0,1071
3057.0,1071
3058.0,1071
3059.0,1071
3060.0,1071
3061.0,1071
3062.0,1071
3063.0,1071
3064.0,1081
3065.0,1090
3066.0,1090
3067.0,1089
3068.0,1088
3069.0,1086
3070.0,1086
3071.0,1096
3072.0,1096
3073.0,1095
3074.0,1093
3075.0,1093
3076.0,1093
3077.0,1093
3078.0,1093
3079.0,1092
3080.0,1090
3081.0,1089
3082.0,1089
3083.0,1088
3084.0,1088
3085.0,1088
3086.0,1088
3087.0,1098
3088.0,1097
3089.0,1094
3090.0,1093
3091.0,1091
3092.0,1091
3093.0,1090
3094.0,1090
3095.0,1090
3096.0,1090
3097.0,1090
3098.0,1090
3099.0,1090
3100.0,1090
3101.0,1090
3102.0,1090
3103.0,1090
3104.0,1090
3105.0,1090
3106.0,1090
3107.0,1090
3108.0,1090
3109.0,1090
3110.0,1100
3111.0,1100
3112.0,1097
3113.0,1093
3114.0,1091
3115.0,1091
3116.0,1090
3117.0,1090
3118.0,1090
3119.0,1090
3120.0,1090
3121.0,1090
3122.0,1090
3123.0,1090
3124.0,1090
3125.0,1090
3126.0,1100
3127.0,1100
3128.0,1099
3129.0,1098
3130.0,1096
3131.0,1096
3132.0,1096
3133.0,1096
3134.0,1096
3135.0,1096
3136.0,1096
3137.0,1096
3138.0,1106
3139.0,1106
3140.0,1106
3141.0,1105
3142.0,1105
3143.0,1105
3144.0,1115
3145.0,1115
3146.0,1114
3147.0,1113
3148.0,1112
3149.0,1110
3150.0,1110
3151.0,1110
3152.0,1120
3153.0,1120
3154.0,1120
3155.0,1119
3156.0,1129
3157.0,1129
3158.0,1129
3159.0,1129
3160.0,1129
3161.0,1138
3162.0,1136
3163.0,1135
3164.0,1135
3165.0,1132
3166.0,1130
3167.0,1129
3168.0,1129
3169.0,1129
3170.0,1129
3171.0,1129
3172.0,1129
3173.0,1129
3174.0,1139
3175.0,1139
3176.0,1149
3177.0,1158
3178.0,1158
3179.0,1157
3180.0,1157
3181.0,1156
3182.0,1156
3183.0,1156
3184.0,1156
3185.0,1164
3186.0,1162
3187.0,1160
3188.0,1160
3189.0,1159
3190.0,1159
3191.0,1159
3192.0,1159
3193.0,1159
3194.0,1158
3195.0,1158
3196.0,1167
3197.0,1166
3198.0,1163
3199.0,1162
3200.0,1160
3201.0,1158
3202.0,1158
3203.0,1158
3204.0,1158
3205.0,1158
3206.0,1158
3207.0,1158
3208.0,1158
3209.0,1158
3210.0,1158
3211.0,1158
3212.0,1158
3213.0,1158
3214.0,1158
3215.0,1158
3216.0,1158
3217.0,1168
3218.0,1168
3219.0,1168
3220.0,1167
3221.0,1166
3222.0,1165
3223.0,1165
3224.0,1175
3225.0,1175
3226.0,1175
3227.0,1174
3228.0,1173
3229.0,1171
3230.0,1170
3231.0,1167
3232.0,1166
3233.0,1165
3234.0,1165
3235.0,1165
3236.0,1164
3237.0,1164
3238.0,1164
3239.0,1164
3240.0,1164
3241.0,1164
3242.0,1164
3243.0,1164
3244.0,1164
3245.0,1164
3246.0,1164
3247.0,1164
3248.0,1164
3249.0,1164
3250.0,1164
3251.0,1164
3252.0,1164
3253.0,1184
3254.0,1184
3255.0,1184
3256.0,1184
3257.0,1193
3258.0,1193
3259.0,1193
3260.0,1192
3261.0,1199
3262.0,1195
3263.0,1192
3264.0,1192
3265.0,1188
3266.0,1196
3267.0,1196
3268.0,1194
3269.0,1193
3270.0,1192
3271.0,1190
3272.0,1189
3273.0,1189
3274.0,1188
3275.0,1187
3276.0,1187
3277.0,1197
3278.0,1195
3279.0,1195
3280.0,1204
3281.0,1202
3282.0,1198
3283.0,1197
3284.0,1195
3285.0,1195
3286.0,1194
3287.0,1193
3288.0,1193
3289.0,1193
3290.0,1203
3291.0,1203
3292.0,1212
3293.0,1211
3294.0,1211
3295.0,1210
3296.0,1209
3297.0,1207
3298.0,1206
3299.0,1203
3300.0,1202
3301.0,1201
3302.0,1201
3303.0,1201
3304.0,1210
3305.0,1210
3306.0,1210
3307.0,1210
3308.0,1209
3309.0,1207
3310.0,1206
3311.0,1213
3312.0,1212
3313.0,1211
3314.0,1211
3315.0,1210
3316.0,1208
3317.0,1207
3318.0,1204
3319.0,1203
3320.0,1202
3321.0,1202
3322.0,1202
3323.0,1202
3324.0,1202
3325.0,1202
3326.0,1202
3327.0,1202
3328.0,1202
3329.0,1202
3330.0,1202
3331.0,1202
3332.0,1202
3333.0,1202
3334.0,1212
3335.0,1212
3336.0,1212
3337.0,1212
3338.0,1212
3339.0,1221
3340.0,1221
3341.0,1221
3342.0,1221
3343.0,1230
3344.0,1230
3345.0,1230
3346.0,1230
3347.0,1228
3348.0,1235
3349.0,1234
3350.0,1231
3351.0,1230
3352.0,1229
3353.0,1239
3354.0,1239
3355.0,1249
3356.0,1249
3357.0,1246
3358.0,1244
3359.0,1252
3360.0,1261
3361.0,1261
3362.0,1259
3363.0,1257
3364.0,1257
3365.0,1255
3366.0,1254
3367.0,1254
3368.0,1264
3369.0,1263
3370.0,1263
3371.0,1262
3372.0,1260
3373.0,1259
3374.0,1259
3375.0,1258
3376.0,1257
3377.0,1256
3378.0,1256
3379.0,1256
3380.0,1255
3381.0,1255
3382.0,1255
3383.0,1255
3384.0,1255
3385.0,1255
3386.0,1255
3387.0,1255
3388.0,1255
3389.0,1255
3390.0,1255
3391.0,1255
3392.0,1255
3393.0,1255
3394.0,1255
3395.0,1255
3396.0,1255
3397.0,1265
3398.0,1265
3399.0,1265
3400.0,1265
3401.0,1265
3402.0,1265
3403.0,1265
3404.0,1275
3405.0,1275
3406.0,1275
3407.0,1275
3408.0,1275
3409.0,1275
3410.0,1275
3411.0,1275
3412.0,1275
3413.0,1275
3414.0,1275
3415.0,1285
3416.0,1285
3417.0,1285
3418.0,1285
3419.0,1285
3420.0,1285
3421.0,1285
3422.0,1285
3423.0,1285
3424.0,1285
3425.0,1285
3426.0,1285
3427.0,1285
3428.0,1285
3429.0,1285
3430.0,1285
3431.0,1285
3432.0,1285
3433.0,1295
3434.0,1295
3435.0,1295
3436.0,1295
3437.0,1295
3438.0,1294
3439.0,1293
3440.0,1293
3441.0,1293
3442.0,1293
3443.0,1292
3444.0,1292
3445.0,1292
3446.0,1292
3447.0,1292
3448.0,1292
3449.0,1292
3450.0,1292
3451.0,1292
3452.0,1292
3453.0,1292
3454.0,1292
3455.0,1292
3456.0,1292
3457.0,1292
3458.0,1292
3459.0,1292
3460.0,1292
3461.0,1292
3462.0,1292
3463.0,1292
3464.0,1292
3465.0,1292
3466.0,1302
3467.0,1301
3468.0,1298
3469.0,1297
3470.0,1295
3471.0,1295
3472.0,1304
3473.0,1323
3474.0,1322
3475.0,1316
3476.0,1311
3477.0,1317
3478.0,1315
3479.0,1315
3480.0,1314
3481.0,1313
3482.0,1312
3483.0,1312
3484.0,1312
3485.0,1312
3486.0,1312
3487.0,1312
3488.0,1312
3489.0,1312
3490.0,1312
3491.0,1312
3492.0,1312
3493.0,1312
3494.0,1312
3495.0,1312
3496.0,1312
3497.0,1312
3498.0,1312
3499.0,1312
3500.0,1312
3501.0,1312
3502.0,1321
3503.0,1321
3504.0,1321
3505.0,1321
3506.0,1320
3507.0,1320
3508.0,1320
3509.0,1320
3510.0,1319
3511.0,1318
3512.0,1318
3513.0,1318
3514.0,1318
3515.0,1318
3516.0,1318
3517.0,1318
3518.0,1328
3519.0,1328
3520.0,1328
3521.0,1328
3522.0,1328
3523.0,1327
3524.0,1326
3525.0,1326
3526.0,1324
3527.0,1324
3528.0,1324
3529.0,1324
3530.0,1324
3531.0,1324
3532.0,1324
3533.0,1324
3534.0,1334
3535.0,1333
3536.0,1331
3537.0,1341
3538.0,1341
3539.0,1341
3540.0,1341
3541.0,1350
3542.0,1347
3543.0,1343
3544.0,1339
3545.0,1346
3546.0,1345
3547.0,1344
3548.0,1344
3549.0,1344
3550.0,1343
3551.0,1342
3552.0,1342
3553.0,1340
3554.0,1340
3555.0,1340
3556.0,1340
3557.0,1340
3558.0,1350
3559.0,1350
3560.0,1350
3561.0,1350
3562.0,1350
3563.0,1349
3564.0,1358
3565.0,1358
3566.0,1358
3567.0,1357
3568.0,1354
3569.0,1353
3570.0,1353
3571.0,1352
3572.0,1351
3573.0,1350
3574.0,1350
3575.0,1350
3576.0,1349
3577.0,1349
3578.0,1349
3579.0,1349
3580.0,1349
3581.0,1349
3582.0,1359
3583.0,1359
3584.0,1365
3585.0,1360
3586.0,1355
3587.0,1354
3588.0,1352
3589.0,1350
3590.0,1360
3591.0,1360
3592.0,1357
3593.0,1353
3594.0,1351
3595.0,1361
3596.0,1361
3597.0,1358
3598.0,1354
3599.0,1352
3600.0,1352
3601.0,1352
3602.0,1352
3603.0,1352
3604.0,1352
3605.0,1361
3606.0,1371
3607.0,1371
3608.0,1370
3609.0,1369
3610.0,1367
3611.0,1365
3612.0,1364
3613.0,1363
3614.0,1360
3615.0,1360
3616.0,1358
3617.0,1358
3618.0,1358
3619.0,1358
3620.0,1358
3621.0,1358
3622.0,1358
3623.0,1358
3624.0,1358
3625.0,1358
3626.0,1358
3627.0,1358
3628.0,1358
3629.0,1358
3630.0,1358
3631.0,1358
3632.0,1358
3633.0,1358
3634.0,1358
3635.0,1358
3636.0,1358
3637.0,1358
3638.0,1358
3639.0,1358
3640.0,1358
3641.0,1368
3642.0,1368
3643.0,1368
3644.0,1368
3645.0,1367
3646.0,1365
3647.0,1364
3648.0,1361
3649.0,1360
3650.0,1359
3651.0,1359
3652.0,1359
3653.0,1359
3654.0,1359
3655.0,1359
3656.0,1359
3657.0,1359
3658.0,1359
3659.0,1359
3660.0,1359
3661.0,1359
3662.0,1359
3663.0,1359
3664.0,1359
3665.0,1359
3666.0,1359
3667.0,1359
3668.0,1369
3669.0,1368
3670.0,1368
3671.0,1368
3672.0,1368
3673.0,1366
3674.0,1376
3675.0,1376
3676.0,1375
3677.0,1374
3678.0,1372
3679.0,1372
3680.0,1372
3681.0,1372
3682.0,1372
3683.0,1372
3684.0,1372
3685.0,1372
3686.0,1372
3687.0,1372
3688.0,1382
3689.0,1382
3690.0,1382
3691.0,1382
3692.0,1382
3693.0,1381
3694.0,1380
3695.0,1380
3696.0,1380
3697.0,1380
3698.0,1379
3699.0,1379
3700.0,1379
3701.0,1379
3702.0,1379
3703.0,1379
3704.0,1379
3705.0,1379
3706.0,1379
3707.0,1379
3708.0,1379
3709.0,1379
3710.0,1379
3711.0,1379
3712.0,1379
3713.0,1379
3714.0,1379
3715.0,1379
3716.0,1379
3717.0,1379
3718.0,1379
3719.0,1379
3720.0,1379
3721.0,1379
3722.0,1379
3723.0,1379
3724.0,1379
3725.0,1379
3726.0,1379
3727.0,1389
3728.0,1389
3729.0,1389
3730.0,1389
3731.0,1389
3732.0,1388
3733.0,1397
3734.0,1397
3735.0,1394
3736.0,1393
3737.0,1393
3738.0,1392
3739.0,1392
3740.0,1392
3741.0,1392
3742.0,1392
3743.0,1392
3744.0,1392
3745.0,1392
3746.0,1392
3747.0,1392
3748.0,1402
3749.0,1402
3750.0,1401
3751.0,1400
3752.0,1407
3753.0,1407
3754.0,1407
3755.0,1406
3756.0,1405
3757.0,1403
3758.0,1402
3759.0,1402
3760.0,1401
3761.0,1400
3762.0,1400
3763.0,1398
3764.0,1398
3765.0,1398
3766.0,1398
3767.0,1398
3768.0,1398
3769.0,1398
3770.0,1398
3771.0,1398
3772.0,1398
3773.0,1398
3774.0,1398
3775.0,1398
3776.0,1398
3777.0,1398
3778.0,1398
3779.0,1398
3780.0,1398
3781.0,1398
3782.0,1398
3783.0,1398
3784.0,1398
3785.0,1408
3786.0,1408
3787.0,1408
3788.0,1408
3789.0,1408
3790.0,1408
3791.0,1408
3792.0,1408
3793.0,1408
3794.0,1408
3795.0,1408
3796.0,1408
3797.0,1408
3798.0,1408
3799.0,1408
3800.0,1418
3801.0,1418
3802.0,1418
3803.0,1418
3804.0,1417
3805.0,1415
3806.0,1414
3807.0,1411
3808.0,1410
3809.0,1419
3810.0,1419
3811.0,1419
3812.0,1419
3813.0,1419
3814.0,1418
3815.0,1417
3816.0,1417
3817.0,1417
3818.0,1417
3819.0,1416
3820.0,1416
3821.0,1416
3822.0,1416
3823.0,1416
3824.0,1416
3825.0,1416
3826.0,1426
3827.0,1426
3828.0,1425
3829.0,1424
3830.0,1422
3831.0,1422
3832.0,1422
3833.0,1422
3834.0,1422
3835.0,1422
3836.0,1422
3837.0,1422
3838.0,1422
3839.0,1422
3840.0,1422
3841.0,1422
3842.0,1422
3843.0,1422
3844.0,1422
3845.0,1422
3846.0,1422
3847.0,1422
3848.0,1422
3849.0,1422
3850.0,1422
3851.0,1422
3852.0,1422
3853.0,1422
3854.0,1422
3855.0,1422
3856.0,1422
3857.0,1422
3858.0,1432
3859.0,1432
3860.0,1432
3861.0,1432
3862.0,1429
3863.0,1428
3864.0,1427
3865.0,1427
3866.0,1427
3867.0,1427
3868.0,1427
3869.0,1427
3870.0,1427
3871.0,1427
3872.0,1427
3873.0,1427
3874.0,1427
3875.0,1427
3876.0,1427
3877.0,1427
3878.0,1427
3879.0,1427
3880.0,1427
3881.0,1427
3882.0,1427
3883.0,1427
3884.0,1427
3885.0,1427
3886.0,1427
3887.0,1427
3888.0,1427
3889.0,1437
3890.0,1437
3891.0,1437
3892.0,1447
3893.0,1454
3894.0,1453
3895.0,1462
3896.0,1471
3897.0,1470
3898.0,1469
3899.0,1467
3900.0,1466
3901.0,1465
3902.0,1463
3903.0,1462
3904.0,1461
3905.0,1460
3906.0,1459
3907.0,1459
3908.0,1459
3909.0,1459
3910.0,1459
3911.0,1459
3912.0,1459
3913.0,1459
3914.0,1459
3915.0,1459
3916.0,1459
3917.0,1459
3918.0,1459
3919.0,1459
3920.0,1459
3921.0,1459
3922.0,1459
3923.0,1459
3924.0,1459
3925.0,1459
3926.0,1459
3927.0,1459
3928.0,1459
3929.0,1459
3930.0,1459
3931.0,1459
3932.0,1459
3933.0,1459
3934.0,1459
3935.0,1459
3936.0,1459
3937.0,1459
3938.0,1459
3939.0,1459
3940.0,1459
3941.0,1459
3942.0,1459
3943.0,1459
3944.0,1459
3945.0,1469
3946.0,1479
3947.0,1477
3948.0,1473
3949.0,1470
3950.0,1468
3951.0,1468
3952.0,1467
3953.0,1467
3954.0,1467
3955.0,1467
3956.0,1477
3957.0,1476
3958.0,1474
3959.0,1474
3960.0,1474
3961.0,1474
3962.0,1474
3963.0,1474
3964.0,1474
3965.0,1474
3966.0,1474
3967.0,1483
3968.0,1483
3969.0,1482
3970.0,1482
3971.0,1480
3972.0,1480
3973.0,1480
3974.0,1480
3975.0,1480
3976.0,1480
3977.0,1490
3978.0,1500
3979.0,1496
3980.0,1502
