Tick,Quality,type,Task
590.3,8.464356656667825,Order350-6,Task 37181
592.3,4.90613823266982,Order354-10,Task 37194
593.3,14.843275967695622,Order354-2,Task 37186
593.3,-0.36549048203954104,Order354-5,Task 37189
593.3,13.053839029020816,Order351-8,Task 37202
594.3,15.60922293275065,Order354-3,Task 37187
595.3,23.423559684222194,Order354-1,Task 37185
598.3,23.46096427160366,Order354-6,Task 37190
598.3,3.036874444850932,Order354-9,Task 37193
598.3,8.164618065639791,Order351-2,Task 37196
600.3,18.615733638179577,Order351-4,Task 37198
606.3,27.730768649608713,Order351-10,Task 37204
606.3,4.027336413579462,Order351-6,Task 37200
607.3,11.5130511772264,Order354-7,Task 37191
607.3,22.33232531426631,Order351-7,Task 37201
616.3,-2.4617344313032543,Order354-4,Task 37188
622.3,20.045314693878932,Order351-4,Task 37208
622.3,17.851911037624934,Order351-10,Task 37214
624.3,18.624453086493293,Order351-1,Task 37205
625.3,4.315867573057412,Order351-2,Task 37206
626.3,21.8775434372925,Order351-7,Task 37211
627.3,4.248876783831424,Order354-8,Task 37192
627.3,19.282944533908463,Order351-3,Task 37197
628.3,7.083720704490238,Order351-8,Task 37212
634.3,0.7834502486960837,Order351-6,Task 37210
635.3,7.930644178568278,Order345-5,Task 37219
635.3,4.834996931150187,Order351-9,Task 37203
636.3,8.696268563055003,Order351-5,Task 37199
638.3,19.031675518897284,Order351-3,Task 37207
642.3,15.288306148339819,Order345-1,Task 37215
643.3,1.9228329885771995,Order351-9,Task 37213
645.3,7.900448634081212,Order351-5,Task 37209
647.3,21.375863144838007,Order345-4,Task 37218
648.3,15.348680512863382,Order345-3,Task 37217
651.3,13.026853821113466,Order345-7,Task 37221
651.3,-3.0238845845791937,Order345-6,Task 37220
653.3,5.655215220601482,Order345-9,Task 37223
654.3,18.90036096070068,Order345-8,Task 37222
657.3,17.227323322196476,Order345-2,Task 37216
657.3,19.70974233627149,Order354-5,Task 37523
659.3,22.343193387689052,Order354-8,Task 37526
661.3,14.920601460591744,Order348-6,Task 37230
661.3,20.520126426416944,Order354-5,Task 37543
662.3,16.29159484565416,Order348-3,Task 37227
662.3,19.317245024473962,Order348-9,Task 37233
663.3,17.663605277167242,Order348-2,Task 37226
664.3,24.771715384976634,Order348-8,Task 37232
664.3,13.123124334864173,Order348-5,Task 37229
667.3,17.66207009092441,Order348-10,Task 37234
670.3,21.965928241567884,Order354-8,Task 37546
670.3,17.435141962661913,Order348-1,Task 37225
672.3,9.262394601810273,Order349-8,Task 37242
672.3,15.769173595312328,Order349-5,Task 37239
673.3,14.816470354099135,Order349-3,Task 37237
673.3,17.03616629804885,Order348-4,Task 37228
676.3,19.271835929538373,Order349-4,Task 37238
677.3,17.44628307076936,Order350-7,Task 37251
677.3,20.881660718020303,Order349-10,Task 37244
681.3,22.741753022171064,Order348-7,Task 37231
683.3,23.155970521286367,Order349-7,Task 37241
685.3,16.633450502601313,Order349-2,Task 37236
686.3,8.533726491300127,Order350-3,Task 37247
688.3,18.800255390894744,Order349-9,Task 37243
689.3,16.58160342855198,Order349-6,Task 37240
690.3,18.62701010678779,Order350-2,Task 37246
691.3,22.618821102765242,Order349-1,Task 37235
692.3,17.76245658477619,Order350-1,Task 37245
692.3,10.140308348922233,Order350-9,Task 37253
698.3,22.807141978600647,Order350-4,Task 37248
699.3,19.44830004726354,Order350-5,Task 37249
701.3,17.46334690434651,Order350-8,Task 37252
704.3,13.726695033257194,Order350-6,Task 37250
706.3,15.16550013460645,Order347-4,Task 37257
708.3,17.919893699979212,Order347-10,Task 37263
710.3,10.717357082207878,Order347-2,Task 37255
716.3,18.304215801899293,Order347-7,Task 37260
716.3,27.172071917265455,Order347-5,Task 37258
718.3,21.243983208793942,Order347-1,Task 37254
719.3,13.927788622585137,Order347-8,Task 37261
720.3,28.30273073940196,Order347-3,Task 37256
721.3,22.585422028865015,Order347-6,Task 37259
722.3,12.823724313202629,Order350-8,Task 37271
725.3,17.572896352308128,Order347-9,Task 37262
726.3,22.019821628992887,Order351-10,Task 37282
726.3,17.48203670727591,Order350-7,Task 37270
727.3,8.412133339355059,Order350-9,Task 37272
727.3,21.857930635295844,Order350-4,Task 37267
728.3,10.886647189740263,Order350-3,Task 37266
730.3,15.719318825031735,Order350-6,Task 37269
730.3,17.546799835437966,Order350-1,Task 37264
730.3,13.006085509903647,Order351-4,Task 37276
737.3,17.42659292970163,Order350-5,Task 37268
739.3,25.079659394082146,Order350-2,Task 37265
739.3,16.032772718382024,Order351-8,Task 37280
740.3,7.389491895150142,Order351-5,Task 37277
741.3,20.985382937564175,Order351-2,Task 37274
742.3,21.16522991615529,Order351-1,Task 37273
748.3,18.43498936814272,Order351-6,Task 37278
749.3,24.69576730254973,Order351-7,Task 37279
750.3,20.369088956107802,Order351-9,Task 37281
750.3,6.897415281627634,Order351-3,Task 37275
754.3,17.323065657062163,Order352-5,Task 37287
754.3,15.97479953522732,Order352-3,Task 37285
757.3,10.756825713393898,Order352-8,Task 37290
757.3,19.979710523286055,Order352-7,Task 37289
759.3,22.939384424060645,Order352-4,Task 37286
759.3,9.696907822583206,Order352-6,Task 37288
760.3,17.451171455347655,Order349-1,Task 37292
762.3,17.116298695630224,Order352-2,Task 37284
763.3,16.040626363427428,Order352-1,Task 37283
764.3,19.749537526043426,Order349-7,Task 37298
765.3,8.889783752439433,Order349-5,Task 37296
765.3,16.61940197041946,Order349-3,Task 37294
768.3,25.14579301696947,Order352-9,Task 37291
769.3,16.569464647184788,Order349-8,Task 37299
771.3,8.377474256756397,Order349-4,Task 37295
772.3,13.804781993613549,Order349-2,Task 37293
773.3,15.424250557663495,Order349-10,Task 37301
773.3,19.225467421105787,Order349-6,Task 37297
775.3,19.29959489328498,Order349-9,Task 37300
776.3,30.483838940693115,Order348-8,Task 37309
777.3,17.266531080194586,Order348-1,Task 37302
777.3,16.622495401005192,Order348-9,Task 37310
782.3,9.281505869383704,Order348-5,Task 37306
784.3,17.450328557370693,Order348-4,Task 37305
785.3,14.264117602020876,Order348-6,Task 37307
787.3,10.619706698105686,Order345-4,Task 37315
791.3,23.156729625134624,Order348-7,Task 37308
794.3,17.634984294058487,Order348-2,Task 37303
797.3,9.189444035393983,Order348-10,Task 37311
797.3,10.047978824385043,Order345-1,Task 37312
799.3,10.93785290498855,Order345-8,Task 37319
799.3,8.073709995952058,Order345-3,Task 37314
800.3,26.930967559056246,Order345-7,Task 37318
800.3,13.898036512992423,Order347-4,Task 37325
801.3,22.533560627055557,Order348-3,Task 37304
802.3,17.663554848441052,Order345-2,Task 37313
803.3,17.7033661593737,Order345-5,Task 37316
807.3,25.393467623814015,Order345-10,Task 37321
811.3,21.348982233757567,Order347-3,Task 37324
811.3,16.067710130877938,Order345-6,Task 37317
812.3,23.826656016122424,Order347-6,Task 37327
812.3,12.336682969904238,Order349-8,Task 37683
813.3,17.223755652845018,Order345-9,Task 37320
813.3,11.4415924681998,Order347-9,Task 37330
817.3,15.549052118820041,Order346-5,Task 37336
818.3,9.015557035737682,Order347-5,Task 37326
818.3,11.797396529752348,Order346-10,Task 37341
819.3,17.363803130352103,Order347-10,Task 37331
820.3,10.834825905925733,Order347-1,Task 37322
824.3,5.6478358682730665,Order346-7,Task 37338
825.3,5.336016902632025,Order346-4,Task 37335
826.3,7.758953173351296,Order347-2,Task 37323
829.3,16.642042307224788,Order347-8,Task 37329
829.3,17.463241532472182,Order346-3,Task 37334
830.3,12.492007527484315,Order346-6,Task 37337
832.3,13.283394272534476,Order347-7,Task 37328
832.3,12.627030968082694,Order346-1,Task 37332
833.3,17.640368513962237,Order350-7,Task 37348
833.3,10.390403053798796,Order346-9,Task 37340
834.3,11.44359041746308,Order346-8,Task 37339
840.3,17.359375249398713,Order346-2,Task 37333
842.3,11.733998830251537,Order350-2,Task 37343
842.3,22.453855268577843,Order350-3,Task 37344
843.3,15.793051917343297,Order350-4,Task 37345
846.3,16.43817181357702,Order350-6,Task 37347
847.3,18.748435030795957,Order353-8,Task 37358
848.3,17.56020361562883,Order350-8,Task 37349
852.3,17.65663025883502,Order353-3,Task 37353
853.3,17.519423498618846,Order353-1,Task 37351
855.3,14.022252025282445,Order350-5,Task 37346
856.3,21.52574029341392,Order353-6,Task 37356
858.3,21.212052153249914,Order353-7,Task 37357
858.3,17.760512185643908,Order350-1,Task 37342
860.3,17.33812505531101,Order353-10,Task 37360
861.3,17.412302293851237,Order349-3,Task 37363
861.3,25.445051342000397,Order353-2,Task 37352
862.3,23.84740343640102,Order350-9,Task 37350
871.3,15.272647908716005,Order353-4,Task 37354
873.3,26.685112845486277,Order350-1,Task 37746
880.3,28.3137693655906,Order354-7,Task 37377
881.3,9.685002153497487,Order353-5,Task 37355
885.3,27.125028540504175,Order353-9,Task 37359
887.3,28.50868284911036,Order349-1,Task 37361
888.3,22.617483789835564,Order349-5,Task 37365
890.3,19.193550700173304,Order349-4,Task 37364
891.3,13.21596220096696,Order349-8,Task 37368
893.3,26.23723283385933,Order349-6,Task 37366
895.3,8.495140969865167,Order349-9,Task 37369
895.3,21.669422976845222,Order354-2,Task 37372
897.3,11.467286926267146,Order349-2,Task 37362
899.3,11.845728679294073,Order349-10,Task 37370
901.3,15.493648893665737,Order347-4,Task 37384
901.3,30.384230013126043,Order354-6,Task 37376
901.3,7.535452500806566,Order349-7,Task 37367
903.3,18.949860162788195,Order354-3,Task 37373
904.3,18.084655027374282,Order354-8,Task 37378
906.3,13.714925685288257,Order354-10,Task 37380
909.3,19.38529756688613,Order354-1,Task 37371
910.3,20.757988539683243,Order354-5,Task 37759
910.3,22.679604255117845,Order354-9,Task 37379
912.3,18.788275975326687,Order354-8,Task 37762
913.3,13.048619751225079,Order347-3,Task 37383
913.3,11.043823064994228,Order354-4,Task 37374
914.3,13.602414438328589,Order347-6,Task 37386
919.3,21.117040896643477,Order347-7,Task 37387
920.3,22.26445288775971,Order347-8,Task 37388
923.3,13.905201595537797,Order345-1,Task 37391
925.3,17.90078968666797,Order347-2,Task 37382
926.3,9.599887993864883,Order345-7,Task 37397
927.3,14.943892415631254,Order347-10,Task 37390
928.3,13.930423597948579,Order347-1,Task 37381
929.3,17.9333765477414,Order347-9,Task 37389
929.3,12.379057903449748,Order345-5,Task 37395
931.3,28.376690179559052,Order347-5,Task 37385
934.3,10.10345652341232,Order345-10,Task 37400
939.3,17.694226687228692,Order345-9,Task 37399
939.3,16.836205762497567,Order345-6,Task 37396
941.3,19.542663060017354,Order345-8,Task 37398
941.3,14.332503690116932,Order345-7,Task 37407
942.3,14.847725054993479,Order345-3,Task 37393
943.3,15.953321903890336,Order345-4,Task 37394
944.3,16.90410181888405,Order345-2,Task 37392
946.3,24.879850121486072,Order345-4,Task 37404
947.3,22.887565931125202,Order345-3,Task 37403
948.3,16.754970944792863,Order345-10,Task 37410
949.3,12.50414507702957,Order345-2,Task 37402
952.3,11.137915173116046,Order345-1,Task 37401
957.3,16.093325846234563,Order345-6,Task 37406
958.3,13.302167157310738,Order345-5,Task 37405
959.3,7.913024187452176,Order347-6,Task 37416
960.3,12.289507963428735,Order345-8,Task 37408
962.3,22.0244084275837,Order347-4,Task 37414
966.3,10.489271285449725,Order347-1,Task 37411
967.3,24.407925105168978,Order347-5,Task 37415
968.3,24.199771489522142,Order347-8,Task 37418
969.3,12.978472284757796,Order345-9,Task 37409
974.3,20.268925588924326,Order347-2,Task 37412
975.3,23.431578169928024,Order347-7,Task 37417
976.3,8.79570757119892,Order347-10,Task 37420
982.3,13.795780605224426,Order352-7,Task 37427
983.3,15.745173737309688,Order352-2,Task 37422
984.3,10.939294304267024,Order347-9,Task 37419
985.3,8.461195141356255,Order352-1,Task 37421
985.3,17.411111960304716,Order347-3,Task 37413
986.3,9.231754474547119,Order352-8,Task 37428
986.3,17.78285999558776,Order352-9,Task 37429
990.3,14.195870469800763,Order352-5,Task 37425
991.3,18.143894751775733,Order352-6,Task 37426
992.3,20.34597696029039,Order353-2,Task 37431
993.3,20.835981799263976,Order353-7,Task 37436
994.3,20.600005395924377,Order352-4,Task 37424
994.3,17.948649711943506,Order353-1,Task 37430
996.3,14.523596786639319,Order353-3,Task 37432
999.3,10.610650110575444,Order352-3,Task 37423
1002.3,14.236110142709395,Order353-4,Task 37433
1002.3,19.086060088769678,Order353-10,Task 37439
1002.3,9.332009281096644,Order349-2,Task 37441
1003.3,20.914014701048075,Order353-9,Task 37438
1007.3,5.78640624425287,Order347-5,Task 37819
1007.3,8.758381137695888,Order349-9,Task 37448
1009.3,23.74762551718951,Order347-1,Task 37815
1010.3,21.313874225661635,Order353-8,Task 37437
1010.3,18.48236728575325,Order353-6,Task 37435
1010.3,8.685916315620291,Order349-1,Task 37440
1010.3,9.2684383017179,Order349-5,Task 37444
1011.3,24.286481190238504,Order354-7,Task 37456
1013.3,27.421757431686572,Order350-1,Task 37825
1013.3,21.575570655349345,Order349-2,Task 37835
1013.3,17.653249241099118,Order349-4,Task 37443
1013.3,8.749864502647366,Order353-5,Task 37434
1016.3,12.610210481571757,Order349-7,Task 37446
1017.3,24.90038762988261,Order349-6,Task 37839
1018.3,11.045725551929134,Order349-10,Task 37449
1020.3,20.79253109653947,Order349-3,Task 37442
1020.3,7.61421291523383,Order349-8,Task 37841
1021.3,8.896241911664687,Order349-6,Task 37445
1022.3,16.339633935251825,Order354-10,Task 37459
1024.3,20.91328617116811,Order354-1,Task 37450
1028.3,15.064153683895121,Order349-8,Task 37447
1029.3,8.801317483234941,Order354-2,Task 37451
1033.3,10.632317173113844,Order352-9,Task 37468
1035.3,8.746517179491791,Order354-3,Task 37452
1038.3,27.91518267516285,Order345-6,Task 37849
1038.3,15.626472402642527,Order354-8,Task 37457
1043.3,21.72190992865458,Order354-9,Task 37458
1043.3,19.70131034520619,Order354-4,Task 37453
1045.3,20.777954655629877,Order352-8,Task 37467
1047.3,20.352904866719786,Order352-4,Task 37463
1050.3,19.301762396437105,Order352-2,Task 37461
1050.3,24.765104567871393,Order354-6,Task 37455
1053.3,9.181266547545977,Order352-3,Task 37462
1057.3,9.167282430651492,Order346-5,Task 37473
1057.3,7.114207575371193,Order352-5,Task 37464
1058.3,22.63978139242864,Order352-6,Task 37465
1061.3,6.077978684900398,Order346-1,Task 37469
1063.3,15.223940195184547,Order352-7,Task 37466
1064.3,18.000165430942488,Order346-2,Task 37470
1066.3,17.748646923706346,Order352-1,Task 37460
1068.3,27.115843675407355,Order346-7,Task 37475
1069.3,12.659152235253776,Order346-8,Task 37476
